catcher_id,jobma_catcher_status,jobma_catcher_type,subscription_status,subscription_type,referral_credit,is_premium,sub_user,company_size,per_sub_user,number_of_logins,jobma_login_status,days_since_login,wallet_sum,plan_type,is_unlimited,subscription_sum,subscription_count,currency,premium_plan_id,pre_recorded_kit_counts,number_of_jobs_posted,number_of_invitations,number_of_pitcher_applied,pre_rec_interviews_counts,live_interviews_counts,ai_kit_counts,ai_interviews_counts
4520,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1561.0,1005.0,0.0,0.0,299.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1561.0,635.0,0.0,0.0,120.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1558.0,300.0,1.0,0.0,509.96,5.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1561.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,1,1,1,0,0,0,1,26-100,60.0,1.0,0.0,1459.0,4396.0,1.0,0.0,3232.8,12.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,1,1,2,0,0,0,1,500-1000,60.0,1.0,0.0,1554.0,197.0,1.0,0.0,11900.0,2.0,1,3.0,1.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0
4527,1,1,2,0,0,1,2,1-25,100.0,1.0,0.0,1547.0,2379.0,0.0,0.0,1288.0,8.0,0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0
4528,1,1,1,0,0,1,2,26-100,60.0,1.0,0.0,1558.0,7581.0,1.0,0.0,4605.26,21.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,1,1,1,0,0,1,6,1-25,100.0,1.0,0.0,1551.0,2762.0,0.0,0.0,4001.0,17.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,1,1,1,0,0,0,1,26-100,60.0,1.0,0.0,1558.0,425.0,1.0,0.0,12110.0,4.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,1,1,2,0,0,0,1,500-1000,60.0,1.0,0.0,1558.0,3342.0,1.0,0.0,2240.12,7.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,1,1,1,0,0,1,4,26-100,60.0,1.0,0.0,1558.0,2057.0,1.0,0.0,1211.22,7.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,1,1,2,0,0,1,0,26-100,60.0,1.0,0.0,1558.0,550.0,1.0,0.0,637.2,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,1,1,2,0,0,1,100,26-100,60.0,1.0,0.0,1558.0,80.0,1.0,1.0,860.0,7.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4538,1,1,2,0,0,0,1,500-1000,60.0,1.0,0.0,1558.0,5.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,1558.0,5.0,1.0,0.0,118.0,1.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,1558.0,105.0,0.0,0.0,100.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,1558.0,5.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,1,1,2,0,0,1,100,1-25,60.0,1.0,0.0,1558.0,1000.0,1.0,1.0,1208.0,4.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,1,1,2,0,0,1,0,26-100,60.0,1.0,0.0,1557.0,50.0,1.0,0.0,40.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544,1,1,2,0,0,1,0,101-500,60.0,1.0,0.0,1558.0,59.0,1.0,0.0,47.2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4545,1,1,2,0,0,0,1,101-500,100.0,2.0,0.0,1558.0,17.0,0.0,0.0,112.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4546,1,1,2,0,0,1,100,1-25,100.0,1.0,0.0,1459.0,500000.0,0.0,1.0,150.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4548,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1557.0,10.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1557.0,49.0,1.0,0.0,118.0,1.0,1,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4551,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1557.0,15.0,0.0,0.0,100.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1557.0,50.0,1.0,0.0,118.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,1,1,2,0,0,1,1,1-25,60.0,1.0,0.0,1557.0,200.0,1.0,0.0,4000.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,1,1,2,0,0,1,1,1-25,60.0,1.0,0.0,1557.0,100.0,1.0,0.0,2000.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,1,1,2,0,0,1,3,26-100,60.0,1.0,0.0,1557.0,565.0,1.0,0.0,18300.0,6.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1557.0,5.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1557.0,10.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,5.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,5.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1556.0,925.0,0.0,0.0,956.0,5.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,20.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,20.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,1,1,2,0,0,1,4,26-100,60.0,1.0,0.0,1556.0,105.0,1.0,0.0,120.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,105.0,1.0,0.0,218.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,20.0,1.0,0.0,10.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,60.0,1.0,0.0,118.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1556.0,55.0,0.0,0.0,199.0,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1542.0,15.0,0.0,0.0,199.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,20.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1556.0,165.0,1.0,0.0,100.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1554.0,35.0,0.0,0.0,1005.0,6.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,1,1,2,0,0,1,4,26-100,60.0,1.0,0.0,1554.0,400.0,1.0,0.0,479.2,4.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,1,1,1,0,0,0,1,26-100,60.0,1.0,0.0,1492.0,1166.0,1.0,0.0,4012.1,5.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,1,1,1,0,0,0,1,1-25,60.0,1.0,0.0,1555.0,1090.0,1.0,0.0,787.0,6.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,1,1,2,0,0,1,5,1-25,100.0,1.0,0.0,1555.0,590.0,0.0,0.0,274.0,4.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,1,1,1,0,0,0,1,1-25,100.0,1.0,0.0,1555.0,5.0,0.0,0.0,1.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1492.0,152.0,1.0,0.0,152.07999999999998,5.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1555.0,850.0,1.0,0.0,1207.0,4.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1380.0,6.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1555.0,6.0,1.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1555.0,100.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4584,1,1,1,0,0,0,1,500-1000,60.0,1.0,0.0,1554.0,1006.0,1.0,0.0,827.08,5.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1554.0,50.0,0.0,0.0,299.0,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,1,1,2,0,0,1,2,26-100,100.0,1.0,0.0,1554.0,505.0,0.0,0.0,1199.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1554.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1554.0,100.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1554.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,1,1,2,0,0,1,10,101-500,100.0,1.0,0.0,1551.0,400.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,946.0,50.0,1.0,0.0,1000.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1552.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1551.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,1542.0,5.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,1,1,2,0,0,0,1,1-25,60.0,1.0,0.0,1551.0,5.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1551.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1551.0,505.0,0.0,0.0,500.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1551.0,55.0,0.0,0.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1551.0,50.0,0.0,0.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,1551.0,505.0,1.0,0.0,456.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1551.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1551.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1551.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1549.0,10210.0,0.0,0.0,1299.0,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1549.0,1000100.0,1.0,0.0,10023.6,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,1,1,2,0,0,0,1,26-100,100.0,1.0,0.0,1549.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,1,1,2,0,0,0,1,101-500,100.0,1.0,0.0,1548.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1548.0,500.0,0.0,0.0,399.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1547.0,500.0,0.0,0.0,399.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,1,1,2,0,0,0,1,101-500,60.0,1.0,0.0,1547.0,55.0,1.0,0.0,100.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1547.0,400.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1547.0,500000.0,0.0,1.0,399.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614,1,1,1,0,0,1,10,101-500,100.0,1.0,0.0,1547.0,2210.0,0.0,0.0,2009.0,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1547.0,400.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1547.0,700.0,0.0,0.0,399.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1547.0,400.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,1,1,2,0,0,1,5,101-500,100.0,1.0,0.0,1493.0,700.0,0.0,0.0,399.0,2.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1544.0,250.0,1.0,0.0,2950.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,1,1,2,0,0,1,100,26-100,100.0,1.0,0.0,1544.0,500000.0,0.0,1.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1544.0,50.0,1.0,0.0,118.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,1,1,2,0,0,1,100,500-1000,60.0,1.0,0.0,1544.0,200.0,1.0,1.0,2950000.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,1,1,2,0,0,0,1,500-1000,60.0,1.0,0.0,1544.0,200.0,1.0,0.0,2950000.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,1,1,2,0,0,1,2,26-100,100.0,1.0,0.0,1544.0,500.0,0.0,0.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,1,1,2,0,0,1,6,26-100,100.0,1.0,0.0,1544.0,500000.0,0.0,1.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,1,1,2,0,0,1,100,26-100,100.0,1.0,0.0,1544.0,500000.0,0.0,1.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,1,1,2,0,0,0,1,1-25,100.0,1.0,0.0,1543.0,10.0,0.0,0.0,199.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1543.0,500000.0,1.0,1.0,118.0,1.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,1,1,2,0,0,1,100,26-100,100.0,1.0,0.0,1542.0,0.0,0.0,0.0,200.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,1,1,2,0,0,1,100,26-100,100.0,1.0,0.0,1542.0,500000.0,0.0,1.0,3000.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1542.0,60.0,1.0,0.0,238.0,3.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,1,1,2,0,0,1,2,26-100,60.0,1.0,0.0,1542.0,500000.0,1.0,1.0,118.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,946.0,100.0,1.0,0.0,11800.0,1.0,1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4647,1,1,2,0,0,0,1,26-100,60.0,1.0,0.0,1537.0,100.0,1.0,0.0,11800.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1509.0,100.0,1.0,0.0,11800.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,1,0,2,0,0,0,1,26-100,100.0,1.0,0.0,1509.0,200.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4655,1,0,2,0,0,0,1,26-100,100.0,1.0,0.0,1509.0,100.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4656,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1102.0,250.0,1.0,0.0,11800.0,1.0,1,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4657,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1509.0,250.0,1.0,0.0,11800.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1509.0,100.0,1.0,0.0,11800.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,1,0,2,0,0,0,1,26-100,100.0,1.0,0.0,1509.0,100.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4660,1,0,2,0,0,0,0,26-100,100.0,1.0,0.0,1509.0,123.0,0.0,0.0,123.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,1,0,2,0,0,0,1,26-100,100.0,1.0,0.0,1509.0,550.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,1,0,2,0,0,0,1,101-500,0.0,1.0,0.0,1509.0,50.0,1.0,0.0,11798.82,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1509.0,50.0,1.0,0.0,11798.82,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,1,0,2,0,0,0,3,500-1000,100.0,2.0,0.0,1509.0,10.0,0.0,0.0,390.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1509.0,60.0,1.0,0.0,11.8,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,1,0,2,0,0,0,0,500-1000,100.0,1.0,0.0,1509.0,0.0,0.0,0.0,345.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,1,0,2,0,0,0,1,101-500,0.0,1.0,0.0,1508.0,0.0,1.0,0.0,59.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,1,0,2,0,0,0,1,500-1000,0.0,1.0,0.0,1508.0,0.0,1.0,0.0,59.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4676,1,0,2,0,0,0,1,500-1000,0.0,1.0,0.0,1507.0,0.0,1.0,0.0,59.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,1,0,2,0,0,0,1,500-1000,0.0,1.0,0.0,1500.0,30.0,1.0,0.0,53.1,1.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,1,0,1,0,0,1,2,500-1000,100.0,1.0,0.0,1506.0,223.0,0.0,0.0,1368.0,7.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1506.0,0.0,1.0,0.0,59.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,1,0,2,0,0,0,100,26-100,100.0,1.0,0.0,1506.0,500000.0,0.0,1.0,100.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,1,0,2,0,0,0,1,101-500,100.0,1.0,0.0,1506.0,550.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,0,0,1,0,0,1,3,101-500,0.0,1.0,0.0,1498.0,1042.0,1.0,0.0,120053.1,4.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,1,0,2,0,0,0,1,101-500,0.0,1.0,0.0,1505.0,30.0,1.0,0.0,53.1,1.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1505.0,2453.0,1.0,0.0,53.1,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4686,1,0,2,0,0,0,1,500-1000,0.0,1.0,0.0,1057.0,5.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4687,1,0,1,0,0,0,1,More than 1000,0.0,1.0,0.0,1505.0,30.0,0.0,0.0,100.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4688,1,0,2,0,0,0,1,26-100,100.0,1.0,0.0,1505.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,1,0,2,0,0,0,1,500-1000,0.0,1.0,0.0,1505.0,5.0,0.0,0.0,0.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,1,0,2,0,0,0,1,500-1000,100.0,2.0,0.0,1509.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4691,1,0,2,0,0,0,1,More than 1000,100.0,1.0,0.0,1505.0,5.0,0.0,0.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,1,0,2,0,0,0,1,1-25,0.0,1.0,0.0,1486.0,50.0,1.0,0.0,118.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,1,0,2,0,0,0,1,1-25,100.0,1.0,0.0,1502.0,100.0,0.0,0.0,199.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1501.0,67.0,1.0,0.0,560.5,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,1,0,2,0,0,0,1,26-100,0.0,1.0,0.0,1501.0,5.0,1.0,0.0,1180.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4698,1,0,2,0,0,0,1,1-25,0.0,1.0,0.0,1501.0,5.0,1.0,0.0,1180.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
