catcher_id,subscription_amount,credit_given,currency_val,times_of_subscription
1933,0.0,0,1.0,1
1930,60.0,0,1.0,2
1934,199.0,0,1.0,1
1692,10.0,0,1.0,16
1935,199.0,0,1.0,1
1936,10.0,0,1.0,1
1942,10.0,0,1.0,1
1943,0.0,0,1.0,1
1946,199.0,0,1.0,1
1955,199.0,0,1.0,1
1956,0.0,0,1.0,2
1960,199.0,0,1.0,1
1956,199.0,0,1.0,2
1968,199.0,0,1.0,1
1986,1.0,0,1.0,1
1988,199.0,0,1.0,1
2009,199.0,0,1.0,1
2010,100.0,0,1.0,1
2011,1.0,0,1.0,1
2012,60.0,0,1.0,1
2013,40.0,0,1.0,1
2017,40.0,0,1.0,5
2017,199.0,0,1.0,5
2017,100.0,0,1.0,5
2021,199.0,0,1.0,1
581,199.0,0,1.0,2
2024,0.0,0,1.0,1
2026,199.0,0,1.0,1
2027,199.0,0,1.0,3
2028,10.0,0,1.0,1
2031,199.0,0,1.0,2
2032,12.0,0,1.0,3
2032,199.0,0,1.0,3
2031,1000.0,0,1.0,2
2039,12.0,0,1.0,1
2041,199.0,0,1.0,1
2042,199.0,0,1.0,1
2045,199.0,0,1.0,1
2046,199.0,0,1.0,2
2055,199.0,0,1.0,1
2056,199.0,0,1.0,1
2057,199.0,0,1.0,1
2071,10.0,0,1.0,1
2090,10.0,0,1.0,1
2095,199.0,0,1.0,1
2096,199.0,0,1.0,1
2097,199.0,0,1.0,1
2098,10.0,0,1.0,1
2103,10.0,0,1.0,1
2107,0.0,0,1.0,1
2110,199.0,0,1.0,1
2111,10.0,0,1.0,1
2112,150.0,0,1.0,1
2113,199.0,0,1.0,1
2114,199.0,0,1.0,1
2115,150.0,0,1.0,1
2116,199.0,0,1.0,1
2117,150.0,0,1.0,1
2118,200.0,0,1.0,1
2120,0.0,0,1.0,1
2121,0.0,0,1.0,1
2122,0.0,0,1.0,1
2123,150.0,0,1.0,1
2124,0.0,0,1.0,1
2125,150.0,0,1.0,1
2126,150.0,0,1.0,1
2127,0.0,0,1.0,1
2128,0.0,0,1.0,1
2129,211.0,0,1.0,1
2130,199.0,0,1.0,1
2131,0.0,0,1.0,1
2132,0.0,0,1.0,1
2133,199.0,0,1.0,1
2134,199.0,0,1.0,1
2135,200.0,0,1.0,1
2136,10.0,0,1.0,1
2137,200.0,0,1.0,1
2138,10.0,0,1.0,1
2139,200.0,0,1.0,1
2140,200.0,0,1.0,1
2141,10.0,0,1.0,1
2142,200.0,0,1.0,1
2143,200.0,0,1.0,1
2145,199.0,0,1.0,1
2046,150.0,0,1.0,2
2153,199.0,0,1.0,1
2154,0.0,0,1.0,3
2154,199.0,0,1.0,3
2155,0.0,0,1.0,1
2156,199.0,0,1.0,1
2157,199.0,0,1.0,1
2168,199.0,0,1.0,2
2168,1000.0,0,1.0,2
2169,199.0,0,1.0,13
2170,0.0,0,1.0,1
2171,199.0,0,1.0,1
2172,0.0,0,1.0,1
2173,0.0,0,1.0,1
2174,0.0,0,1.0,1
2175,199.0,0,1.0,1
2178,0.0,0,1.0,3
2178,10.0,0,1.0,3
2181,199.0,0,1.0,1
2182,0.0,0,1.0,1
2183,0.0,0,1.0,1
2184,199.0,0,1.0,1
2185,0.0,0,1.0,1
2186,199.0,0,1.0,1
2187,199.0,0,1.0,1
2188,199.0,0,1.0,7
2188,10.0,0,1.0,7
2188,20.0,0,1.0,7
2188,30.0,0,1.0,7
2189,0.0,0,1.0,3
2189,10.0,0,1.0,3
2188,60.0,0,1.0,7
2188,50.0,0,1.0,7
2189,50.0,0,1.0,3
2190,10.0,0,1.0,4
2190,100.0,0,1.0,4
2190,50.0,0,1.0,4
2191,199.0,0,1.0,1
2192,0.0,0,1.0,1
2193,0.0,0,1.0,1
2190,20.0,0,1.0,4
2194,199.0,0,1.0,1
2196,199.0,0,1.0,3
2203,0.0,0,1.0,1
2206,199.0,0,1.0,1
2208,200.0,0,1.0,1
2209,200.0,0,1.0,1
2214,0.0,0,1.0,1
2215,0.0,0,71.65,1
2216,0.0,0,71.65,1
2217,0.0,0,1.0,1
2218,0.0,0,71.65,1
2219,0.0,0,71.65,1
2220,0.0,0,71.65,1
2221,0.0,0,71.65,1
2222,0.0,0,71.65,1
2223,0.0,0,71.65,1
2224,0.0,0,71.65,1
2225,0.0,0,71.75,1
2226,0.0,0,1.0,1
2227,0.0,0,71.75,2
2227,199.0,0,1.0,2
2228,0.0,0,71.75,1
2229,7174.61,0,71.75,1
2230,150.0,0,1.0,1
2231,100.0,0,1.0,1
2232,199.0,0,1.0,1
2234,199.0,0,1.0,1
2235,24.96,0,70.92,1
2236,24.96,0,70.92,1
2237,24.96,0,70.92,1
2238,24.96,0,70.92,1
2196,10.0,0,1.0,3
2242,199.0,0,1.0,1
2243,25.0,0,70.8,1
2244,25.0,0,70.8,1
2245,25.0,0,70.8,1
2246,0.17,0,70.8,1
2247,199.0,0,1.0,1
2248,0.0,0,70.88,1
2249,0.0,0,70.88,1
2250,0.0,0,70.88,1
2251,199.0,0,1.0,1
2252,0.0,0,70.97,1
2254,0.0,0,70.96,1
2255,199.0,0,1.0,1
2256,199.0,0,1.0,1
2257,0.0,0,71.09,1
2258,0.0,0,71.09,1
2259,0.0,0,71.09,1
2260,0.0,0,71.09,1
2261,0.0,0,71.09,1
2262,199.0,0,1.0,1
2263,0.0,0,71.19,1
2264,199.0,0,1.0,1
2265,0.0,0,71.26,2
2265,100.0,0,1.0,2
1372,199.0,0,1.0,3
2266,0.0,0,71.4,1
2267,0.0,0,71.33,1
2269,0.0,0,71.39,1
2270,199.0,0,1.0,1
2272,0.0,0,71.39,1
2274,199.0,0,1.0,3
2276,199.0,0,1.0,1
2278,199.0,0,1.0,1
2281,199.0,0,1.0,1
2282,199.0,0,1.0,1
2283,199.0,0,1.0,1
2286,99.0,0,1.0,1
2287,199.0,0,1.0,1
2288,199.0,0,1.0,1
2289,199.0,0,1.0,1
2290,199.0,0,1.0,1
2291,99.0,0,1.0,1
2292,5000.0,0,1.0,1
2294,199.0,0,1.0,1
2295,99.0,0,1.0,1
2297,1000.0,0,1.0,1
1873,100.0,0,1.0,238
2301,199.0,0,1.0,1
2302,0.0,0,71.25,1
2303,100.0,0,1.0,1
2304,0.0,0,1.0,1
2305,199.0,0,1.0,1
2306,199.0,0,1.0,1
2307,199.0,0,1.0,1
2308,199.0,0,1.0,1
2309,199.0,0,1.0,1
2310,99.0,0,1.0,1
2311,199.0,0,1.0,2
2311,10.0,0,1.0,2
2313,10.0,0,1.0,2
2314,0.0,0,1.0,1
2315,0.0,0,1.0,1
2313,100.0,0,1.0,2
2316,199.0,0,0.0,1
2317,199.0,0,0.0,1
2318,118.0,0,1.0,1
2319,118.0,0,1.0,1
2320,118.0,0,1.0,1
2321,118.0,0,1.0,1
2322,199.0,0,1.0,1
2323,199.0,0,1.0,1
2324,199.0,0,1.0,1
2325,118.0,0,1.0,1
2326,11.0,0,1.0,1
2327,11.0,0,1.0,1
2330,199.0,0,1.0,1
2331,11.0,0,1.0,1
2332,11.0,0,1.0,1
2334,199.0,0,1.0,79
2335,11.0,0,1.0,58
2336,500.0,0,1.0,1
2337,24.0,0,1.0,1
2338,11.0,0,1.0,1
2339,21.0,0,1.0,1
2340,100.0,0,1.0,1
2341,100.0,0,1.0,1
2342,11.0,0,1.0,1
2343,100.0,0,1.0,1
2345,100.0,0,1.0,1
2346,12.0,0,1.0,1
2347,100.0,0,1.0,4
2348,100.0,0,1.0,13
2349,100.0,0,1.0,3
2348,500.0,0,1.0,13
2348,20.0,0,1.0,13
2348,25.0,0,1.0,13
2348,10.0,0,1.0,13
2348,40.0,0,1.0,13
2348,199.0,0,1.0,13
2348,0.0,0,1.0,13
2354,1900.0,0,1.0,1
2349,1000.0,0,1.0,3
2355,224.2,0,1.0,1
2356,100.0,0,1.0,1
2357,11800.0,0,1.0,1
2358,11800.0,0,1.0,1
2359,11800.0,0,1.0,1
2360,11800.0,0,1.0,1
2361,10000.0,0,1.0,1
2362,11800.0,0,1.0,1
2363,199.0,0,1.0,2
2365,11800.0,0,1.0,1
2366,11800.0,0,1.0,1
2367,600.0,0,1.0,1
2368,600.0,0,1.0,1
2369,800.0,0,1.0,1
2370,80.0,0,1.0,1
2371,106.2,0,1.0,1
2372,106.2,0,1.0,1
2388,100.0,0,1.0,1
2391,199.0,0,1.0,1
2392,199.0,0,1.0,6
2392,100.0,0,1.0,6
2394,11800.0,0,1.0,5
2394,10.0,0,1.0,5
2394,0.0,0,1.0,5
2392,9.0,0,1.0,6
2392,32.0,0,1.0,6
2396,1.0,0,1.0,1
2397,11800.0,0,1.0,1
2400,600.0,0,1.0,3
2400,201.0,0,1.0,3
2400,10.0,0,1.0,3
2403,11800.0,0,1.0,8
2394,12.0,0,1.0,5
2404,30.0,0,1.0,1
2403,10.0,0,1.0,8
2405,10.0,0,1.0,1
2407,150.0,0,1.0,1
2403,100.0,0,1.0,8
2403,5.0,0,1.0,8
2409,23.6,0,1.0,1
2410,150.0,0,1.0,1
2411,11800.0,0,1.0,8
2411,199.0,0,1.0,8
2411,1.0,0,1.0,8
2412,199.0,0,1.0,7
2411,100.0,0,1.0,8
2412,100.0,0,1.0,7
2411,122.0,0,1.0,8
2413,199.0,0,1.0,1
2411,10.0,0,1.0,8
2414,199.0,0,1.0,7
2414,10.0,0,1.0,7
2414,100.0,0,1.0,7
2415,11800.0,0,1.0,1
2414,122.0,0,1.0,7
2419,11800.0,0,1.0,1
2420,11800.0,0,1.0,1
2421,11800.0,0,1.0,2
2422,11800.0,0,1.0,1
2424,199.0,0,1.0,9
2424,123.0,0,1.0,9
2424,100.0,0,1.0,9
2425,592.0,0,1.0,1
2414,123.0,0,1.0,7
2424,124.0,0,1.0,9
2421,123.0,0,1.0,2
2424,163.0,0,1.0,9
2424,125.0,0,1.0,9
2426,4720.0,0,1.0,1
2424,122.0,0,1.0,9
2427,592.0,0,1.0,1
2429,4720.0,0,1.0,2
2430,4720.0,0,1.0,1
2432,199.0,0,1.0,1
2435,160.0,0,1.0,2
2436,100.0,0,1.0,3
2435,100.0,0,1.0,2
2436,120.0,0,1.0,3
2437,500.0,0,1.0,2
2438,10.0,0,1.0,1
2437,140.0,0,1.0,2
2436,160.0,0,1.0,3
2439,130.0,0,1.0,1
2440,140.0,0,1.0,1
2441,500.0,0,1.0,1
2442,1500.0,0,1.0,1
2443,800.0,0,1.0,1
2444,4720.0,0,1.0,1
2445,199.0,0,1.0,1
2446,592.0,0,1.0,4
2450,199.0,0,1.0,2
2451,199.0,0,1.0,1
2464,100.0,0,1.0,1
2468,1.18,0,1.0,1
2473,1.0,0,1.0,1
2475,100.0,0,1.0,1
2476,236.0,0,1.0,1
2477,106.2,0,1.0,1
2478,236.0,0,1.0,1
2479,106.2,0,1.0,1
2480,140.0,0,1.0,1
2481,125.0,0,1.0,1
2446,100.0,0,1.0,4
2446,150.0,0,1.0,4
2482,230.0,0,1.0,1
2483,592.0,0,1.0,1
2484,592.0,0,1.0,1
2485,592.0,0,1.0,1
2486,199.0,0,1.0,1
2492,199.0,0,1.0,1
2493,24.0,0,1.0,1
2347,199.0,0,1.0,4
2494,1000.0,0,1.0,1
2495,592.0,0,1.0,10
2496,24.0,0,1.0,2
2496,199.0,0,1.0,2
2498,5000.0,0,1.0,2
2499,1.0,0,1.0,1
2500,1000.0,0,1.0,1
2501,199.0,0,1.0,1
2502,11800.0,0,1.0,1
2503,2.0,0,1.0,1
2504,11800.0,0,1.0,1
2505,2.0,0,1.0,1
2506,10.0,0,1.0,1
2507,0.0,0,1.0,1
2508,13.0,0,1.0,2
2508,11.8,0,1.0,2
2495,11.8,0,1.0,10
2509,1.0,0,1.0,1
2498,10.0,0,1.0,2
2510,100.0,0,1.0,1
2511,199.0,0,1.0,1
2512,199.0,0,1.0,1
2513,100.0,0,1.0,1
2514,2.0,0,1.0,1
2515,100.0,0,1.0,1
2516,100.0,0,1.0,1
2517,11800.0,0,1.0,1
2518,11800.0,0,1.0,1
2519,12.0,0,1.0,1
2520,199.0,0,1.0,1
2521,199.0,0,1.0,1
2522,199.0,0,1.0,1
2523,199.0,0,1.0,6
2524,11800.0,0,1.0,1
2525,11800.0,0,1.0,2
2526,24.0,0,1.0,1
2527,199.0,0,1.0,1
2525,199.0,0,1.0,2
2529,199.0,0,1.0,2
2530,199.0,0,1.0,1
2523,10.0,0,1.0,6
2531,10.0,0,1.0,1
2529,10.0,0,1.0,2
1209,199.0,0,1.0,15
2532,199.0,0,1.0,1
2533,199.0,0,1.0,1
2534,53.0,0,1.0,17
2535,199.0,0,1.0,5
2536,199.0,0,1.0,1
2537,199.0,0,1.0,2
2534,14.16,0,1.0,17
2538,53.0,0,1.0,1
2534,23.6,0,1.0,17
2537,10.0,0,1.0,2
2539,60.0,0,1.0,1
2540,199.0,0,1.0,2
2541,1.0,0,1.0,4
2534,234.82,0,1.0,17
2534,1.18,0,1.0,17
2542,60.0,0,1.0,1
2544,0.0,0,1.0,2
2544,10.0,0,1.0,2
2546,0.0,0,1.0,7
2546,100.0,0,1.0,7
2550,11800.0,0,1.0,2
2541,11.8,0,1.0,4
2541,14.16,0,1.0,4
2541,145.14,0,1.0,4
2540,1.0,0,1.0,2
2550,118.0,0,1.0,2
2551,199.0,0,1.0,11
2551,1.0,0,1.0,11
2551,13.0,0,1.0,11
2551,19.0,0,1.0,11
2551,99.0,0,1.0,11
2551,73.0,0,1.0,11
2534,88.5,0,1.0,17
2551,12.0,0,1.0,11
2534,15.34,0,1.0,17
2551,1234.0,0,1.0,11
2534,276.12,0,1.0,17
2553,11800.0,0,1.0,1
2554,1.18,0,1.0,1
2551,5.0,0,1.0,11
92,199.0,0,1.0,2
2558,199.0,0,1.0,3
2559,100.0,0,1.0,4
2559,1.0,0,1.0,4
2558,100.0,0,1.0,3
2560,11800.0,0,1.0,8
2558,10.0,0,1.0,3
2560,1.18,0,1.0,8
2560,11.8,0,1.0,8
2561,11800.0,0,1.0,5
2546,10.0,0,1.0,7
2561,11.8,0,1.0,5
2562,11.8,0,1.0,2
2562,50.0,0,1.0,2
2563,11800.0,0,1.0,2
2564,24.0,0,1.0,3
2565,24.0,0,1.0,3
2566,118.0,0,1.0,2
2564,118.0,0,1.0,3
2567,100.0,0,1.0,5
2565,118.0,0,1.0,3
2568,164.3,0,1.0,2
2563,118.0,0,1.0,2
2568,118.0,0,1.0,2
2569,11800.0,0,1.0,1
2570,600.0,0,1.0,1
2571,199.0,0,1.0,2
2571,10.0,0,1.0,2
2575,11800.0,0,1.0,1
2576,11800.0,0,1.0,1
2577,139.24,0,1.0,1
2578,236.0,0,1.0,1
2579,199.0,0,1.0,1
2580,199.0,0,1.0,1
2581,11800.0,0,1.0,9
2582,199.0,0,1.0,1
2583,200.0,0,1.0,1
2581,1.18,0,1.0,9
2584,11800.0,0,1.0,1
2581,15.0,0,1.0,9
2581,199.0,0,1.0,9
2581,12.0,0,1.0,9
2585,100.0,0,1.0,1
2581,89.0,0,1.0,9
2581,45.0,0,1.0,9
2586,100.0,0,1.0,1
2587,100.0,0,1.0,1
2588,199.0,0,1.0,1
2589,118.0,0,1.0,1
2590,100.0,0,1.0,1
2591,5900.0,0,1.0,1
2595,11800.0,0,1.0,1
2599,199.0,0,1.0,1
2601,236.0,0,1.0,1
2602,236.0,0,1.0,1
2566,100.0,0,1.0,2
2603,118.0,0,1.0,1
2604,1000.0,0,1.0,2
2604,50.0,0,1.0,2
2605,199.0,0,1.0,1
2608,2360.0,0,1.0,1
2609,199.0,0,1.0,1
2611,5310.0,0,1.0,1
2616,3500.0,0,1.0,1
2617,2500.0,0,1.0,1
2619,11800.0,0,1.0,1
2620,1000.0,0,1.0,1
2621,199.0,0,1.0,1
2622,14.16,0,1.0,1
2623,12.0,0,1.0,1
2624,1000.0,0,1.0,1
2625,199.0,0,1.0,1
2627,11800.0,0,1.0,4
2627,50.0,0,1.0,4
2627,500.0,0,1.0,4
2627,70.8,0,1.0,4
2629,0.0,0,1.0,1
2450,140.0,0,1.0,2
2630,123.0,0,1.0,1
2631,123.0,0,1.0,1
2632,12.0,0,1.0,2
2632,11.8,0,1.0,2
2633,199.0,0,1.0,1
2634,11800.0,0,1.0,1
2635,199.0,0,1.0,1
2636,299.0,0,1.0,1
2638,199.0,0,1.0,1
2640,11800.0,0,1.0,1
2641,11800.0,0,1.0,1
2642,199.0,0,1.0,2
2642,10.0,0,1.0,2
2643,11800.0,0,1.0,1
2644,199.0,0,1.0,1
2645,11800.0,0,1.0,1
2646,23.6,0,1.0,3
2647,199.0,0,1.0,1
2648,23.6,0,1.0,1
2649,23.6,0,1.0,1
2654,199.0,0,1.0,1
2657,500.0,0,1.0,1
2658,500.0,0,1.0,1
2659,500.0,0,1.0,1
2661,250.0,0,1.0,1
2663,5200.0,0,1.0,1
2664,199.0,0,1.0,3
2664,100.0,0,1.0,3
2664,200.0,0,1.0,3
2665,199.0,0,1.0,2
2665,300.0,0,1.0,2
2666,199.0,0,1.0,2
2666,100.0,0,1.0,2
2667,199.0,0,1.0,1
2668,11.8,0,1.0,1
2669,11.8,0,1.0,1
2670,11.8,0,1.0,1
2671,11.8,0,1.0,1
2672,11.8,0,1.0,1
2674,118.0,0,1.0,4
2675,199.0,0,1.0,1
2677,11.8,0,1.0,1
2674,1.0,0,1.0,4
2674,12.0,0,1.0,4
2678,100.0,0,1.0,3
2678,10.0,0,1.0,3
2679,100.0,0,1.0,1
2678,118.0,0,1.0,3
2680,118.0,0,1.0,1
2681,10.0,0,1.0,1
2682,199.0,0,1.0,1
2683,41.3,0,1.0,1
2685,53100.0,0,1.0,1
2686,118.0,0,1.0,1
2687,100.0,0,1.0,1
2688,53100.0,0,1.0,1
2692,23.6,0,1.0,1
2693,53100.0,0,1.0,1
2694,11.8,0,1.0,1
2697,11800.0,0,1.0,1
2700,100.0,0,1.0,1
2701,100.0,0,1.0,1
2702,100.0,0,1.0,2
2705,199.0,0,1.0,1
2706,1.0,0,1.0,1
2707,1.0,0,1.0,1
2708,10.0,0,1.0,1
2709,199.0,0,1.0,1
2710,10.0,0,1.0,1
2711,12.0,0,1.0,1
2712,12.0,0,1.0,1
2713,199.0,0,1.0,1
2714,9.0,0,1.0,1
2715,12.0,0,1.0,1
2717,199.0,0,1.0,1
2718,12.0,0,1.0,1
2722,12.0,0,1.0,1
2723,11800.0,0,1.0,1
2724,199.0,0,1.0,1
2726,19.0,0,1.0,1
2727,19.0,0,1.0,1
2728,122.0,0,1.0,3
2728,1.0,0,1.0,3
2728,14.0,0,1.0,3
2733,1000.0,0,1.0,1
2735,23.6,0,1.0,1
2741,199.0,0,1.0,1
2742,10.0,0,1.0,1
2743,10.0,0,1.0,1
2744,1.0,0,1.0,1
2745,12.0,0,1.0,1
2746,53100.0,0,1.0,1
2747,12.0,0,1.0,1
2749,12.0,0,1.0,1
2750,5000.0,0,1.0,1
2751,1000.0,0,1.0,1
2754,100.0,0,1.0,1
2755,100.0,0,1.0,1
2756,118.0,0,1.0,1
2757,1180.0,0,1.0,1
2758,12.0,0,1.0,1
2759,118.0,0,1.0,1
2760,11800.0,0,1.0,1
2761,118.0,0,1.0,1
2762,118.0,0,1.0,1
2763,118.0,0,1.0,1
2764,53100.0,0,1.0,1
2765,11.8,0,1.0,1
2766,11800.0,0,1.0,1
2767,118.0,0,1.0,1
2770,11800.0,0,1.0,1
2771,11800.0,0,1.0,1
2772,23.6,0,1.0,1
2773,199.0,0,1.0,1
2774,11800.0,0,1.0,1
2781,199.0,0,1.0,1
2783,199.0,0,1.0,1
2784,5000.0,0,1.0,1
2786,5900.0,0,1.0,1
2788,199.0,0,1.0,1
2790,199.0,0,1.0,1
2791,11800.0,0,1.0,1
2792,1.0,0,1.0,1
2796,10000.0,0,1.0,1
2798,118.0,0,1.0,1
2802,199.0,0,1.0,1
2804,11.8,0,1.0,1
2805,199.0,0,1.0,1
2806,11.8,0,1.0,1
2807,1.0,0,1.0,1
2808,11800.0,0,1.0,1
2809,11.8,0,1.0,1
2810,1180.0,0,1.0,1
2811,1180.0,0,1.0,1
2812,11800.0,0,1.0,1
2813,5000.0,0,1.0,1
2814,1000.0,0,1.0,1
2815,1180.0,0,1.0,1
2816,11.8,0,1.0,1
2817,199.0,0,1.0,1
2818,100.0,0,1.0,1
2819,100.0,0,1.0,1
2820,23.6,0,1.0,1
2824,199.0,0,1.0,1
2825,53100.0,0,1.0,1
2826,1.0,0,1.0,1
2827,100.0,0,1.0,1
2828,11800.0,0,1.0,1
2829,350.0,0,1.0,2
2831,413.0,0,1.0,1
2832,1.18,0,1.0,1
2829,100.0,0,1.0,2
2412,150.0,0,1.0,7
2833,11800.0,0,1.0,1
2834,1.18,0,1.0,1
2835,19.0,0,1.0,1
2836,199.0,0,1.0,1
2838,100.0,0,1.0,1
2839,22.42,0,1.0,1
2840,199.0,0,1.0,1
2841,19.0,0,1.0,1
2842,199.0,0,1.0,1
2845,53100.0,0,1.0,2
2846,120.0,0,1.0,1
2847,199.0,0,1.0,2
2848,141.6,0,1.0,1
2845,14.16,0,1.0,2
2849,11.8,0,1.0,2
2850,100.0,0,1.0,4
2849,123.0,0,1.0,2
2851,10000.0,0,1.0,1
2852,100.0,0,1.0,1
2853,1.18,0,1.0,1
2854,1180.0,0,1.0,1
2855,11800.0,0,1.0,3
2850,143.0,0,1.0,4
2847,100.0,0,1.0,2
2850,14.0,0,1.0,4
2855,100.0,0,1.0,3
2856,14160.0,0,1.0,2
2857,53100.0,0,1.0,3
2856,100.0,0,1.0,2
2857,1000.0,0,1.0,3
2857,1.0,0,1.0,3
2858,11.8,0,1.0,1
2859,53.1,0,1.0,1
2860,100.0,0,1.0,1
2862,1.0,0,1.0,1
2863,118.0,0,1.0,1
2864,1.0,0,1.0,1
2866,5000.0,0,1.0,1
2867,10000.0,0,1.0,1
2870,5900.0,0,1.0,1
2871,53.1,0,1.0,1
2875,10.0,0,1.0,1
2876,53.1,0,1.0,1
2879,53.1,0,1.0,1
2274,100.0,0,1.0,3
2274,123.0,0,1.0,3
2883,23.6,0,1.0,1
2884,53.1,0,1.0,1
2886,199.0,0,1.0,1
2890,199.0,0,1.0,1
2896,53.1,0,1.0,1
2897,100.0,0,1.0,1
2898,11.8,0,1.0,1
2899,11.8,0,1.0,1
2900,11.8,0,1.0,1
2901,199.0,0,1.0,1
2903,11.8,0,1.0,1
2904,199.0,0,1.0,1
2905,11.8,0,1.0,1
2906,199.0,0,1.0,1
2908,53.1,0,1.0,1
2911,11.8,0,1.0,1
2912,11.8,0,1.0,1
2429,199.0,0,1.0,2
2915,53.1,0,1.0,1
2916,11.8,0,1.0,1
2917,11.8,0,1.0,1
2918,11.8,0,1.0,1
2920,11.8,0,1.0,1
2921,11800.0,0,1.0,1
2925,199.0,0,1.0,1
2927,199.0,0,1.0,1
2929,199.0,0,1.0,1
2930,11.8,0,1.0,1
2931,23.6,0,1.0,1
2932,53.1,0,1.0,1
2933,199.0,0,1.0,1
2934,11.8,0,1.0,1
2935,53.1,0,1.0,1
2936,118.0,0,1.0,1
2937,118.0,0,1.0,1
2938,1.18,0,1.0,2
2938,199.0,0,1.0,2
2939,11800.0,0,1.0,1
2940,11.8,0,1.0,1
2941,11800.0,0,1.0,1
2942,11.8,0,1.0,1
2943,11.8,0,1.0,1
2944,199.0,0,1.0,1
2945,118.0,0,1.0,1
2946,100.0,0,1.0,1
2947,11.8,0,1.0,1
2948,118.0,0,1.0,1
2949,118.0,0,1.0,2
2949,199.0,0,1.0,2
2950,100.0,0,1.0,1
2951,118.0,0,1.0,1
2952,1.0,0,1.0,1
2953,11.8,0,1.0,1
2954,11800.0,0,1.0,1
2955,23.6,0,1.0,1
2956,11800.0,0,1.0,1
2957,199.0,0,1.0,10
2958,11.8,0,1.0,1
2959,118.0,0,1.0,2
2959,199.0,0,1.0,2
2960,53.1,0,1.0,1
2961,53.1,0,1.0,1
2962,100.0,0,1.0,1
2963,100.0,0,1.0,1
2964,100.0,0,1.0,1
2966,100.0,0,1.0,1
2967,2000.0,0,1.0,1
2968,2000.0,0,1.0,1
2969,2000.0,0,1.0,1
2970,2000.0,0,1.0,1
2971,0.0,0,1.0,1
2972,0.0,0,1.0,1
2973,0.0,0,1.0,1
2974,100.0,0,1.0,1
2975,100.0,0,1.0,1
2976,100.0,0,1.0,1
2977,0.0,0,1.0,1
2978,0.0,0,1.0,1
2979,118.0,0,1.0,1
2980,0.0,0,1.0,1
2981,23.6,0,1.0,1
2982,118.0,0,1.0,1
2983,11800.0,0,1.0,1
2984,1.0,0,1.0,1
2985,23.6,0,1.0,1
2986,23.6,0,1.0,1
2987,23.6,0,1.0,1
2988,23.6,0,1.0,1
2989,23.6,0,1.0,1
2990,23.6,0,1.0,1
2991,10000.0,0,1.0,1
2992,10000.0,0,1.0,1
2993,10000.0,0,1.0,1
2994,0.0,0,1.0,1
2997,53.1,0,1.0,1
2998,23.6,0,1.0,1
2999,53.1,0,1.0,1
3000,11800.0,0,1.0,2
3000,199.0,0,1.0,2
3001,23.6,0,1.0,1
3002,23.6,0,1.0,1
3003,11800.0,0,1.0,1
3004,53.1,0,1.0,1
3005,100.0,0,1.0,1
3006,0.0,0,1.0,1
3007,2.0,0,1.0,1
3009,100.0,0,1.0,1
3010,2.0,0,1.0,1
3011,53.1,0,1.0,1
3012,53.1,0,1.0,1
3013,1180.0,0,1.0,1
3014,10.0,0,1.0,1
3015,1.18,0,1.0,1
3016,300.0,0,1.0,1
3017,300.0,0,1.0,1
3018,354.0,0,1.0,1
3020,23.6,0,1.0,1
3021,23.6,0,1.0,1
3022,0.0,0,1.0,1
3023,53.1,0,1.0,1
3024,23.6,0,1.0,1
3025,23.6,0,1.0,1
3026,23.6,0,1.0,1
3027,23.6,0,1.0,1
2334,1.0,0,1.0,79
3029,53.1,0,1.0,4
3029,142.78,0,1.0,4
3029,1.0,0,1.0,4
3031,23.6,0,1.0,1
3032,23.6,0,1.0,1
3033,11.8,0,1.0,1
3034,11800.0,0,1.0,1
3035,1000.0,0,1.0,1
3036,100.0,0,1.0,1
3037,1000.0,0,1.0,3
3037,100.0,0,1.0,3
3039,10.0,0,1.0,1
3040,10.0,0,1.0,1
3041,1180.0,0,1.0,2
3041,199.0,0,1.0,2
3043,0.0,0,1.0,1
3046,0.0,0,1.0,1
3047,0.0,0,1.0,1
3049,0.0,0,1.0,1
3050,0.0,0,1.0,1
3052,0.0,0,1.0,1
3053,199.0,0,1.0,1
3054,100000.0,0,1.0,1
3055,1180.0,0,1.0,1
3056,1000.0,0,1.0,1
3057,100.0,0,1.0,1
3058,100.0,0,1.0,1
3059,199.0,0,1.0,1
3060,53.1,0,1.0,1
3062,0.0,0,1.0,1
3064,1.0,0,1.0,1
3065,1.0,0,1.0,1
3066,91.0,0,1.0,1
3067,1.0,0,1.0,1
3068,1.0,0,1.0,1
3069,1.0,0,1.0,1
3070,1.18,0,1.0,1
3071,1000.0,0,1.0,1
3072,1000.0,0,1.0,1
3073,1000.0,0,1.0,1
3074,11.8,0,1.0,1
3075,1000.0,0,1.0,1
3076,10.0,0,1.0,1
3078,53.1,0,1.0,1
3079,100.0,0,1.0,1
3081,118.0,0,1.0,2
3081,15.0,0,1.0,2
3082,0.0,0,1.0,1
3084,0.0,0,1.0,1
3087,0.0,0,1.0,1
3088,0.0,0,1.0,1
3089,1000.0,0,1.0,1
3091,3.0,0,1.0,1
3092,0.0,0,1.0,1
3093,10.0,0,1.0,1
3098,199.0,0,1.0,1
3100,100.0,0,1.0,1
3102,100.0,0,1.0,1
3104,1000.0,0,1.0,1
3105,1000.0,0,1.0,1
3107,100.0,0,1.0,1
3109,100.0,0,1.0,2
3111,0.0,0,1.0,1
3113,1180.0,0,1.0,1
3116,1000.0,0,1.0,1
