catcher_id,subscription_sum,subscription_count,currency
4460,100.0,1,1
4461,100.0,1,1
4462,23.6,1,1
4463,11800.0,1,1
4464,23.6,1,1
4466,23.6,1,1
4467,11800.0,1,1
4468,11800.0,1,1
4469,100.0,1,1
4470,50.0,1,0
4471,60.0,1,0
4472,11800.0,1,1
4473,70.0,1,1
4474,0.0,1,1
4477,0.0,1,1
4478,0.0,1,1
4479,10.0,1,1
4480,0.0,1,1
4482,1486.0,9,0
4484,11800.0,1,1
4485,11800.0,1,1
4486,11800.0,1,1
4487,100.0,1,0
4488,100.0,1,0
4489,100.0,1,0
4490,100.0,1,0
4491,100.0,1,0
4492,0.0,1,1
4493,0.0,1,1
4494,0.0,1,1
4495,100.0,1,1
4496,0.0,1,0
4497,118.0,1,1
4498,1045.0,6,0
4499,435.08,10,1
4500,3838.36,11,1
4501,118.0,1,1
4503,118.0,1,1
4505,199.0,1,0
4506,236.0,6,0
4507,0.0,1,1
4508,820.0,8,1
4509,3822.0,26,0
4511,100.0,1,1
4512,313.0,7,0
4513,2070.0,7,0
4514,523.0,1,1
4515,170.0,2,1
4516,199.0,2,0
4517,0.0,1,0
4518,82.0,2,1
4519,118.0,1,1
4520,299.0,2,0
4521,120.0,2,0
4522,509.96,5,1
4523,199.0,1,0
4524,3232.8,12,1
4525,11900.0,2,1
4527,1288.0,8,0
4528,4605.26,21,1
4529,4001.0,17,0
4531,12110.0,4,1
4532,2240.12,7,1
4534,1211.22,7,1
4535,637.2,2,1
4537,860.0,7,1
4538,0.0,1,1
4539,118.0,1,1
4540,100.0,1,1
4541,0.0,1,1
4542,1208.0,4,1
4543,40.0,1,1
4544,47.2,1,1
4545,112.0,2,0
4546,150.0,1,0
4548,0.0,1,1
4549,118.0,1,1
4551,100.0,2,1
4552,118.0,1,1
4553,4000.0,1,1
4555,2000.0,1,1
4556,18300.0,6,1
4558,0.0,1,1
4559,0.0,1,1
4560,0.0,1,1
4561,0.0,1,1
4562,956.0,5,1
4563,0.0,1,1
4564,0.0,1,1
4565,120.0,2,1
4566,218.0,2,1
4567,10.0,1,1
4568,118.0,2,1
4569,199.0,3,0
4570,199.0,2,0
4571,0.0,1,1
4572,100.0,1,1
4573,1005.0,6,0
4574,479.2,4,1
4575,4012.1,5,1
4576,787.0,6,1
4577,274.0,4,0
4578,1.0,2,0
4579,152.07999999999998,5,1
4580,1207.0,4,1
4581,0.0,1,0
4582,1.0,1,1
4583,199.0,1,0
4584,827.08,5,1
4585,299.0,3,0
4586,1199.0,2,0
4587,0.0,1,0
4588,199.0,1,0
4590,199.0,1,0
4591,199.0,1,0
4592,1000.0,1,1
4593,199.0,1,0
4594,199.0,1,0
4595,0.0,1,1
4596,0.0,1,1
4597,0.0,1,0
4598,500.0,1,0
4599,100.0,1,0
4600,100.0,1,0
4601,456.0,1,1
4602,0.0,1,0
4603,0.0,1,0
4604,0.0,1,0
4605,1299.0,3,0
4606,10023.6,2,1
4607,199.0,1,0
4608,199.0,1,0
4609,399.0,2,0
4610,399.0,2,0
4611,100.0,1,1
4612,199.0,1,0
4613,399.0,2,0
4614,2009.0,3,0
4615,199.0,1,0
4616,399.0,2,0
4617,199.0,1,0
4618,399.0,2,0
4619,2950.0,1,1
4621,100.0,1,0
4622,118.0,1,1
4623,2950000.0,1,1
4624,2950000.0,1,1
4625,100.0,1,0
4626,100.0,1,0
4627,100.0,1,0
4629,199.0,2,0
4630,118.0,1,1
4631,200.0,1,0
4632,3000.0,1,0
4633,238.0,3,1
4637,118.0,1,1
4646,11800.0,1,1
4647,11800.0,1,1
4653,11800.0,1,1
4654,199.0,1,0
4655,199.0,1,0
4656,11800.0,1,1
4657,11800.0,1,1
4658,11800.0,1,1
4659,199.0,1,0
4660,123.0,1,0
4661,199.0,1,0
4662,11798.82,1,1
4663,11798.82,1,1
4664,390.0,1,0
4665,11.8,1,1
4666,345.0,1,0
4674,59.0,1,1
4675,59.0,1,1
4676,59.0,1,1
4677,53.1,1,1
4679,1368.0,7,0
4680,59.0,1,1
4681,100.0,1,0
4682,199.0,1,0
4683,120053.1,4,1
4684,53.1,1,1
4685,53.1,1,1
4686,0.0,1,1
4687,100.0,1,1
4688,0.0,1,0
4689,0.0,1,1
4690,0.0,1,0
4691,0.0,1,0
4694,118.0,1,1
4695,199.0,1,0
4696,560.5,1,1
4697,1180.0,1,1
4698,1180.0,1,1
4699,199.0,1,0
4700,200.0,1,0
4704,300.0,1,0
4705,100.0,1,0
4706,100.0,1,0
4707,1180.0,1,1
4708,560.5,1,1
4709,560.5,1,1
4710,100.0,1,0
4712,1180.0,1,1
4713,1000.0,1,1
4714,567.0,1,0
4715,100.0,1,1
4716,199.0,1,0
4717,100.0,1,1
4718,2960.5,5,1
4719,199.0,1,0
4720,1180.0,1,1
4721,1180.0,1,1
4722,1180.0,1,1
4723,100.0,1,1
4724,100.0,1,0
4725,200.0,1,0
4726,1180.0,1,1
4727,1180.0,1,1
4728,199.0,1,0
4729,53.1,1,1
4730,80.0,1,1
4731,100.0,1,0
4732,1180.0,1,1
4733,1000.0,1,1
4734,199.0,1,0
4735,100.0,1,1
4736,5947.0,6,0
4737,200.0,1,0
4741,11800.0,1,1
4744,1000.0,1,0
4745,1000.0,1,1
4746,43.0,1,0
4747,50.0,1,1
4748,500.0,1,1
4751,123.0,1,0
4753,0.0,1,0
4754,0.0,1,0
4755,0.0,1,0
4756,0.0,1,1
4757,0.0,1,1
4758,0.0,1,1
4759,0.0,1,1
4760,0.0,1,1
4761,11800.0,1,1
4762,0.0,1,1
4763,200.0,1,0
4764,200.0,1,0
4765,1000.0,1,0
4768,200.0,1,0
4769,199.0,1,0
4771,24.0,1,0
4774,345.0,1,0
4776,1180.0,1,1
4778,1000.0,1,0
4780,400.0,1,0
4781,10000.0,1,0
4782,560.5,1,1
4783,1180.0,1,1
4784,500.0,1,0
4785,535.0,2,0
4786,560.5,1,1
4787,324.0,1,0
4789,4987.0,2,0
4790,50.0,1,0
4791,14423.0,6,1
4792,560.5,1,1
4793,118.0,1,1
4794,560.5,1,1
4795,200.0,1,0
4796,345.0,1,0
4797,100.0,1,0
4798,12199.0,5,0
4799,3021390.0,8,0
4800,560.5,1,1
4801,199.0,1,0
4802,1426475.0,9,1
4804,1180.0,1,1
4805,1180.0,1,1
4806,1180.0,1,1
4807,3543.0,1,0
4808,12600.0,3,1
4809,10001842.4,8,1
4810,1180.0,1,1
4811,200.0,1,0
4812,100.0,1,0
4813,199.0,1,0
4814,232.0,1,0
4815,259.0,2,0
4816,199.0,1,0
4817,100.0,1,0
4818,100.0,1,0
4819,549.0,2,0
4820,40.0,1,0
4821,47.2,1,1
4822,47.2,1,1
4823,199.0,1,0
4824,199.0,1,0
4825,199.0,1,0
4826,555.0,1,0
4827,454.0,1,0
4828,242.0,1,0
4829,34.0,1,0
4830,2151.0,7,0
4831,34.0,1,0
4832,21198.0,6,1
4833,560.5,1,1
4834,560.5,1,1
4836,11800.0,1,1
4837,11800.0,1,1
4838,199.0,1,0
4839,15000.0,1,0
4840,560.5,1,1
4841,34.0,1,0
4842,199.0,1,0
4843,199.0,1,0
4844,0.0,1,0
4845,433.0,3,0
4846,805.3199999999999,3,1
4847,1186.0,6,0
4848,786.0,1,0
4849,1260.5,2,1
4851,345.0,1,0
4852,3453.0,1,1
4853,1952.8999999999999,9,1
4854,2963085.02,5,1
4855,234.0,1,0
4856,999.0,2,0
4858,10000.0,1,0
4859,100000.0,1,1
4860,10000.0,1,1
4862,10000.0,1,0
4863,50.0,1,1
4864,560.5,1,1
4865,4170.12,1,1
4866,456.0,1,0
4867,245.0,2,0
4868,1000.0,1,1
4869,100.0,1,0
4870,345.0,1,1
4871,45.0,1,0
4872,0.0,1,0
4873,199.0,1,0
4874,796.0,4,0
4876,10000.0,1,1
4877,1000.0,1,0
4878,100000.0,1,0
4879,10000.0,1,1
4880,100000.0,1,0
4881,1199.0,2,0
4882,11800.0,1,1
4883,199.0,1,0
4884,199.0,1,0
4886,40.0,1,0
4887,34.0,1,1
4888,1000.0,1,1
4889,10000.0,1,1
4890,34.0,1,0
4891,10000.0,1,0
4892,1000.0,1,1
4893,34.0,1,1
4894,152.0,2,1
4895,10034.0,2,1
4896,0.0,1,0
4897,89.0,2,0
4898,1000.0,1,1
4900,546.0,1,0
4901,50.0,1,0
4902,2678.0,4,1
4906,53.1,1,1
4907,53.1,1,1
4908,618.0,2,1
4909,199.0,1,0
4910,199.0,1,0
4915,0.0,1,0
4916,199.0,1,0
4918,11800.0,1,1
4919,100.0,1,1
4925,11800.0,1,1
4928,100.0,1,0
4929,299.0,2,0
4930,10.0,1,0
4931,100.0,1,0
4932,100.0,1,0
4933,100.0,1,0
4934,100.0,1,1
4935,100.0,1,1
4936,560.5,1,1
4941,100.0,1,0
4942,2243.1800000000003,4,1
4944,11800.0,1,1
4946,560.5,1,1
4947,5000.0,1,0
4948,118.0,1,1
4949,700.0,1,0
4950,300.0,1,0
4951,53.1,1,1
4952,299.0,2,0
4954,299.0,2,0
4960,24920.0,3,0
4961,23.0,1,0
4962,618.0,2,1
4964,168.0,2,1
4968,100.0,1,0
4978,560.5,1,1
4989,1180.0,1,1
4991,100.0,1,1
4992,234.82,1,1
4994,6307.2,5,1
4999,634.8199999999999,3,1
5000,6476.0,4,1
5001,419.0,3,0
5002,398.0,2,0
5026,199.0,1,0
5027,499.0,3,0
5028,0.0,1,0
5030,100.0,1,0
5031,299.0,2,0
5032,5900.0,1,1
5033,0.0,1,0
5034,1069.0,8,0
5035,40.0,1,0
5036,366.0,3,1
5037,218.0,2,1
5038,234.82,1,1
5039,183.0,3,0
5040,177.0,2,1
5041,100.0,1,0
5042,177.0,1,1
5043,150.0,1,0
5044,100.0,1,1
5045,234.82,1,1
5046,118.0,1,1
5047,100.0,1,0
5048,11800.0,1,1
5049,11800.0,1,1
5050,11800.0,1,1
5051,11800.0,1,1
5052,1.0,1,0
5053,500.0,1,0
5054,199.0,1,0
5055,11810.0,2,1
5056,11800.0,1,1
5057,199.0,1,0
5058,11918.0,2,1
5059,11800.0,1,1
5060,11800.0,1,1
5061,248.98,3,1
5062,10.0,1,0
5063,11800.0,1,1
5064,236.0,1,1
5065,90.0,1,0
5066,90.0,1,1
5068,199.0,1,0
5069,23600.0,2,1
5070,590.0,1,1
5071,590.0,1,1
5072,236.0,1,1
5073,100.0,1,0
5080,200.0,2,0
5081,236.0,1,1
5090,11941.6,2,1
5092,236.0,1,1
5096,236.0,1,1
5101,12980.0,2,1
5102,199.0,1,0
5103,236.0,1,1
5104,11800.0,1,1
5106,6236.0,3,1
5109,234.82,1,1
5112,11800.0,1,1
5114,11800.0,1,1
5117,470.82,2,1
5118,469.64,2,1
5119,234.82,1,1
5121,352.82,2,1
5123,234.82,1,1
5124,5.0,1,0
5125,6000.0,2,1
5127,11800.0,1,1
5130,11918.0,2,1
5131,11900.0,2,1
5134,234.82,1,1
5137,100.0,1,1
5138,5900.0,1,1
5139,234.82,1,1
5140,234.82,1,1
5141,234.82,1,1
5142,6134.82,2,1
5143,246.62,2,1
5145,234.82,1,1
5146,222.0,1,0
5147,34.0,2,0
5148,11800.0,1,1
5149,1940.82,6,1
5150,12136.0,3,1
5151,100.0,1,1
5160,234.82,1,1
5163,0.0,1,0
5164,11800.0,1,1
5165,199.0,1,1
5166,4932.0,8,0
5169,659.6,4,1
5174,6340.0,3,1
5176,7122.0,2,1
5178,199.0,1,1
5179,756.0,3,1
5180,11800.0,1,1
5181,11800.0,1,1
5183,234.82,1,1
5184,6134.82,2,1
5186,77404.46,13,1
5188,11800.0,1,1
5190,5900.0,1,1
5191,469.64,2,1
5193,6404.0,9,0
5201,12100.0,2,1
5204,12034.82,2,1
5205,433.82,2,1
5206,12034.82,2,1
5207,469.64,2,1
5208,11800.0,1,1
5212,6134.82,2,1
5213,5900.0,1,1
5215,234.82,1,1
5216,796.0,4,0
5217,6543.82,6,1
5219,199.0,1,0
5220,7320.46,9,1
5221,234.82,1,1
5224,1029.0,3,0
5225,30786.26,10,1
5228,6445.96,6,1
5229,398.0,2,0
5230,9000.0,1,1
5231,12791.02,7,1
5233,505129.0,5,1
5234,100.0,1,0
5235,300.0,1,0
5236,5199.0,2,0
5237,499.14,2,1
5239,199.0,1,0
5240,199.0,1,0
5241,18559.64,7,1
5242,199.0,1,0
5246,199.0,1,0
5249,41300.0,2,1
5250,4720.0,1,1
5252,199.0,1,0
5258,5000.0,1,1
5259,5398.0,3,0
5261,200.0,1,0
5262,199.0,1,0
5269,234.82,1,1
5274,100.0,1,0
5275,100.0,1,0
5276,100.0,1,0
5277,5234.82,2,1
5278,5900.0,1,1
5279,5900.0,1,1
5280,234.82,1,1
5281,5900.0,1,1
5282,30000.0,2,1
5283,977.0,2,0
5284,199.0,1,0
5285,5900.0,1,1
5286,5900.0,1,1
5287,5900.0,1,1
5288,5900.0,1,1
5289,5900.0,1,1
5290,5900.0,1,1
5292,11800.0,1,1
5293,11999.0,2,1
5294,6144.0,3,1
5295,11800.0,1,1
5296,234.82,1,1
5297,47200.0,2,1
5299,499.0,1,0
5300,19788.0,2,1
5302,47200.0,2,1
5304,47200.0,2,1
5306,47200.0,2,1
5308,47200.0,2,1
5310,696200.0,24,1
5312,47200.0,2,1
5314,194700.0,7,1
5316,47200.0,2,1
5318,47200.0,2,1
5320,47200.0,2,1
5322,3410200.0,116,1
5324,76700.0,3,1
5326,5287.0,2,0
5327,499.0,1,0
5328,499.0,1,0
5329,17700.0,1,1
5330,29500.0,1,1
5331,17700.0,1,1
5332,499.0,1,0
5333,17700.0,1,1
5335,27886.0,11,0
5337,29500.0,1,1
5339,499.0,1,0
5340,29500.0,1,1
5341,499.0,1,0
5342,17700.0,1,1
5343,499.0,1,0
5344,998.0,2,0
5345,499.0,1,0
5346,588.82,1,1
5350,499.0,1,0
5352,17700.0,1,1
5354,499.0,1,0
5355,2.0,1,0
5356,165200.0,6,1
5358,40574.0,7,0
5360,50000.0,2,1
5361,499.0,1,0
5362,499.0,1,0
5363,4788.0,1,0
5368,16285.0,7,0
5369,11497.0,4,0
5371,499.0,2,0
5374,4788.0,1,0
5375,499.0,1,0
5376,47200.0,2,1
5377,5287.0,2,0
5378,17700.0,1,1
5380,32877.0,3,1
5381,499.0,1,0
5382,257100.0,11,1
5385,499.0,1,0
5386,1497.0,3,0
5389,499.0,1,0
5391,29500.0,1,1
5393,6030.0,6,0
5394,10499.0,3,0
5395,17700.0,1,1
5397,29500.0,1,1
5401,10000.0,2,0
5403,53100.0,3,1
5404,17700.0,1,1
5405,509.0,2,0
5406,1000.0,1,0
5407,29500.0,1,1
5408,5287.0,2,0
5409,29500.0,1,1
5410,29500.0,1,1
5411,17700.0,1,1
5413,17700.0,1,1
5414,5287.0,2,0
5416,29500.0,1,1
5417,20150.0,6,0
5418,499.0,1,0
5419,5287.0,2,0
5420,0.0,1,0
5421,0.0,1,0
5423,17700.0,1,1
5424,17700.0,1,1
5425,29500.0,1,1
5426,4788.0,1,0
5428,150700.0,6,1
5429,17700.0,1,1
5430,29500.0,1,1
5431,200.0,1,1
5432,17700.0,1,1
5435,0.0,1,0
5436,0.0,1,0
5437,499.0,1,0
5438,29500.0,1,1
5441,17700.0,1,1
5449,15000.0,1,1
5453,499.0,2,0
5454,0.0,1,1
5457,0.0,1,1
5458,0.0,1,0
5461,499.0,2,0
5462,10000.0,1,1
5463,17700.0,1,1
5464,23600.0,1,1
5465,10075.0,3,0
5466,17700.0,1,1
5470,39500.0,2,1
5473,5287.0,3,0
5474,15000.0,1,1
5475,17700.0,1,1
5476,17700.0,1,1
5477,17700.0,1,1
5478,40000.0,1,0
5479,15000.0,1,1
5480,15000.0,1,1
5482,0.0,1,1
5483,0.0,1,0
5485,1500.0,1,1
5486,0.0,1,0
5487,499.0,1,0
5488,0.0,1,0
5489,499.0,2,0
5490,25000.0,1,1
5491,0.0,1,0
5492,17700.0,1,1
5493,9576.0,2,0
5494,4788.0,2,0
5495,5786.0,3,0
5496,499.0,2,0
5497,17700.0,1,1
5498,17700.0,1,1
5499,29500.0,1,1
5501,29500.0,1,1
5502,10000.0,1,1
5503,5287.0,3,0
5504,47200.0,2,1
5505,17700.0,1,1
5506,17700.0,1,1
5507,47200.0,2,1
5508,499.0,1,0
5509,0.0,1,0
5510,9576.0,2,0
5511,499.0,1,0
5512,43700.0,3,1
5513,17700.0,1,1
5514,57200.0,3,1
5515,17700.0,1,1
5517,47200.0,2,1
5518,17700.0,1,1
5519,5649.84,1,1
5520,29500.0,1,1
5521,47200.0,2,1
5522,17700.0,1,1
5523,47200.0,2,1
5524,29500.0,1,1
5526,30000.0,3,1
5527,17700.0,1,1
5528,29500.0,1,1
5529,29500.0,1,1
5530,29500.0,1,1
5531,17700.0,1,1
5533,17700.0,1,1
5534,17700.0,1,1
5535,17700.0,1,1
5537,499.0,1,0
5538,29500.0,1,1
5540,998.0,2,0
5541,499.0,1,0
5542,499.0,1,0
5543,499.0,1,0
5544,17700.0,1,1
5545,499.0,1,0
5546,17700.0,1,1
5547,499.0,1,0
5548,499.0,1,0
5549,17700.0,1,1
5550,649.0,2,0
5551,649.0,2,0
5552,499.0,1,0
5553,499.0,1,0
5554,499.0,1,0
5555,499.0,1,0
5556,499.0,1,0
5557,499.0,1,0
5558,17700.0,1,1
5559,499.0,1,0
5560,499.0,1,0
5561,499.0,1,0
5562,499.0,1,0
5563,499.0,1,0
5564,9376.0,13,0
5565,4788.0,1,0
5566,499.0,1,0
5567,499.0,1,0
5568,32700.0,2,1
5569,195200.0,8,1
5570,15000.0,1,1
5571,1000.0,1,0
5572,15000.0,1,1
5575,48922.0,4,1
5578,10000.0,1,0
5579,29500.0,1,1
5580,17700.0,1,1
5581,47200.0,2,1
5583,266.0,1,1
5584,10000.0,1,1
5585,49788.0,4,1
5587,499.0,1,0
5589,17700.0,1,1
5590,17700.0,1,1
5591,29500.0,1,1
5592,29500.0,1,1
5593,17700.0,1,1
5594,17700.0,1,1
5596,25000.0,1,1
5597,15000.0,1,1
5598,15000.0,1,1
5599,25000.0,1,1
5600,10000.0,1,1
5605,15000.0,1,1
5606,0.0,1,0
5608,4788.0,1,0
5610,499.0,2,1
5612,15000.0,1,1
5613,29500.0,1,1
5614,45000.0,3,1
5615,598.0,6,1
5616,15000.0,1,1
5617,17700.0,2,1
5620,15000.0,1,1
5621,15000.0,1,1
5622,0.0,3,0
5623,0.0,1,0
5624,0.0,1,0
5625,0.0,1,0
5626,17700.0,2,1
5627,17700.0,1,1
5628,0.0,1,1
5629,0.0,1,1
5630,29500.0,1,1
5631,0.0,3,0
5632,88500.0,3,1
5633,4688.0,12,0
5634,9576.0,2,0
5635,3491.0,9,0
5638,123900.0,5,1
5639,25237.0,8,0
5641,9576.0,2,0
5643,4966.0,2,0
5644,6085.0,4,0
5646,11488.0,17,0
5647,499.0,1,0
5648,32700.0,2,1
5649,15000.0,1,1
5651,15000.0,1,1
5652,299.0,2,0
5653,35400.0,2,1
5654,2394.0,6,0
5655,4788.0,2,0
5657,698.0,3,0
5658,17700.0,1,1
5661,499.0,1,0
5662,29500.0,1,1
5663,29500.0,1,1
5664,29500.0,1,1
5665,17700.0,1,1
5666,17700.0,1,1
5667,17700.0,1,1
5670,17700.0,1,1
5672,899.0,2,0
5673,399.0,1,0
5674,113100.0,7,1
5677,15000.0,2,1
5678,17700.0,1,1
5679,29500.0,1,1
5690,399.0,1,0
5692,399.0,1,0
5694,47200.0,2,1
5695,20000.0,1,0
5699,25000.0,1,1
5701,10000.0,1,0
5702,39.0,1,0
5703,39.0,1,0
5704,399.0,1,0
5705,52200.0,3,1
5706,163650.0,11,1
5708,29500.0,1,1
5709,1800.0,1,1
5710,399.0,1,0
5711,15000.0,1,1
5712,17700.0,1,1
5713,17700.0,1,1
5714,17700.0,1,1
5715,17700.0,1,1
5716,17700.0,1,1
5717,17700.0,1,1
5718,17700.0,1,1
5719,17700.0,1,1
5720,399.0,1,0
5721,17700.0,1,1
5722,17700.0,1,1
5725,1397.0,3,0
5737,1396.0,4,0
5741,87965.0,7,1
5748,17700.0,1,1
5750,17700.0,1,1
5751,5586.0,3,0
5752,92700.0,6,1
5755,399.0,1,0
5756,17700.0,1,1
5758,0.0,1,0
5759,69576.0,8,0
5761,113319.0,29,0
5764,470.82,1,1
5765,38703.0,9,0
5766,246600.0,12,1
5768,76700.0,3,1
5771,1197.0,3,0
5773,88500.0,3,1
5774,53100.0,3,1
5775,241800.0,6,1
5776,61300.0,3,1
5777,59000.0,2,1
5778,160000.0,8,1
5779,120000.0,4,0
5780,188800.0,8,1
5781,54000.0,5,0
5782,399.0,1,0
5783,399.0,1,0
5784,10000.0,1,1
5785,10000.0,1,1
5786,59000.0,2,1
5787,10000.0,1,1
5788,10000.0,1,0
5789,0.0,1,1
5790,0.0,1,1
5791,0.0,2,1
5792,15000.0,2,1
5793,0.0,1,1
5794,0.0,1,0
5795,0.0,1,0
5796,63600.0,6,1
5798,698.0,2,0
5800,22773.0,9,0
5801,47200.0,2,1
5805,139.0,2,0
5806,0.0,1,1
5807,0.0,1,1
5809,4788.0,1,0
5810,0.0,1,0
5811,4788.0,2,0
5812,17700.0,1,1
5813,399.0,1,0
5814,153400.0,6,1
5815,798.0,2,0
5817,399.0,1,0
5819,0.0,1,1
5820,15000.0,1,1
5821,23600.0,2,1
5822,17700.0,1,1
5823,32700.0,2,1
5824,4788.0,1,0
5828,17700.0,1,1
5829,17700.0,1,1
5831,17700.0,1,1
5834,35000.0,2,0
5837,5785.0,4,0
5838,10000.0,1,1
5839,141600.0,6,1
5840,399.0,1,0
5841,399.0,1,0
5842,399.0,1,0
5843,399.0,1,0
5844,499.0,1,0
5845,4788.0,1,0
5846,10000.0,1,0
5849,44500.0,2,1
5850,17700.0,1,1
5851,111.0,1,0
5852,698.0,2,0
5853,4788.0,1,0
5854,2946.0,6,0
5856,35400.0,2,1
5857,17700.0,1,1
5858,29500.0,1,1
5859,399.0,1,0
5868,224200.0,8,1
5874,550120.0,21,1
5875,17700.0,1,1
5877,399.0,1,0
5878,17700.0,1,1
5880,29500.0,1,1
5883,17700.0,1,1
5885,47200.0,2,1
5886,29500.0,1,1
5887,29500.0,1,1
5891,399.0,1,0
5892,399.0,1,0
5893,5187.0,2,0
5894,698.0,2,0
5895,17700.0,1,1
5896,47200.0,2,1
5897,17700.0,1,1
5898,177000.0,6,1
5899,29500.0,1,1
5900,29500.0,1,1
5901,1898.0,3,0
5903,5486.0,3,0
5904,59000.0,2,1
5905,200600.0,10,1
5908,15000.0,1,1
5909,15187.0,3,0
5917,47700.0,4,1
5921,470.82,1,1
5924,17181.0,9,0
5925,15000.0,1,1
5926,16437.8,4,1
5928,15000.0,1,1
5929,25000.0,2,1
5930,19116.0,2,1
5931,5187.0,2,0
5932,1000.0,1,0
5933,399.0,1,0
5936,10000.0,1,1
5937,10000.0,1,0
5938,10000.0,1,0
5939,17700.0,1,1
5940,17700.0,1,1
5941,47200.0,2,1
5942,29500.0,1,1
5943,727300.0,29,1
5945,29500.0,1,1
5946,10000.0,1,1
5947,41800.0,4,1
5948,399.0,1,0
5949,17700.0,1,1
5951,29500.0,1,1
5952,10000.0,1,1
5953,399.0,1,0
5956,5187.0,2,0
5958,10000.0,1,0
5959,53100.0,3,1
5960,17700.0,1,1
5966,17700.0,1,1
5969,399.0,1,0
5971,17700.0,1,1
5972,0.0,1,1
5973,399.0,1,0
5974,17700.0,1,1
5980,29500.0,1,1
5981,10000.0,1,1
5983,10000.0,1,1
5985,399.0,1,0
5987,10000.0,1,0
5988,17700.0,1,1
5989,29500.0,1,1
5990,10000.0,1,1
5991,17700.0,1,1
5992,4788.0,1,0
5993,10000.0,1,0
5994,29500.0,1,1
5996,5187.0,2,0
5997,17700.0,1,1
5998,29500.0,1,1
6000,10000.0,1,0
6002,20000.0,2,1
6004,4788.0,1,0
6005,10000.0,1,1
6006,9726.0,3,0
6007,4788.0,1,0
6008,10000.0,1,0
6009,10000.0,1,0
6014,383865.0,14,1
6016,399.0,1,0
6017,2998.0,10,0
6019,17700.0,1,1
6021,1098.0,4,0
6023,400000.0,2,1
6025,399.0,1,0
6027,17700.0,1,1
6028,399.0,1,0
6029,898.0,2,0
6031,10000.0,1,0
6032,10000.0,1,0
6033,10399.0,2,0
6035,17700.0,1,1
6036,35400.0,2,1
6037,84000.0,3,1
6038,549.0,2,0
6039,44500.0,2,1
6042,998.0,4,0
6044,17700.0,1,1
6046,29500.0,1,1
6047,699.0,3,0
6058,5785.0,4,0
6069,29500.0,1,1
6070,64900.0,3,1
6071,11800.0,1,1
6072,35400.0,2,1
6076,399.0,1,0
6078,17700.0,1,1
6079,17700.0,1,1
6080,17700.0,1,1
6081,71000.0,8,1
6082,1.18,1,1
6083,150.0,1,1
6084,35400.0,2,1
6085,88500.0,5,1
6086,25000.0,1,1
6087,1180.0,1,1
6088,5187.0,2,0
6089,17700.0,1,1
6090,1180.0,1,1
6091,1180.0,1,1
6092,1180.0,1,1
6093,25000.0,1,1
6094,1000.0,1,1
6095,1000.0,1,1
6096,15000.0,1,1
6097,15000.0,1,1
6098,15000.0,1,1
6099,15000.0,1,1
6100,15000.0,1,1
6101,17700.0,1,1
6102,10000.0,1,1
6103,25000.0,1,1
6104,15000.0,1,1
6105,10000.0,1,1
6106,182736.0,8,1
6107,5238.0,15,0
6108,17700.0,1,1
6109,177000.0,6,1
6110,17700.0,1,1
6111,29500.0,1,1
6112,6486.0,3,0
6113,399.0,1,0
6114,10000.0,1,0
6115,0.0,1,0
6116,0.0,1,0
6117,0.0,1,0
6118,10000.0,1,0
6119,4788.0,1,0
6120,4788.0,1,0
6121,4788.0,1,0
6122,4788.0,1,0
6123,0.0,1,0
6124,399.0,1,0
6125,10000.0,1,0
6126,1000.0,1,0
6127,399.0,1,0
6128,1000.0,1,0
6129,10000.0,1,0
6131,17700.0,1,1
6132,17700.0,1,1
6133,17700.0,1,1
6134,17700.0,1,1
6135,17700.0,1,1
6136,17700.0,1,1
6137,17700.0,1,1
6138,17700.0,1,1
6139,59000.0,2,1
6141,25000.0,1,1
6142,399.0,1,0
6143,0.0,1,1
6144,15000.0,1,1
6145,4788.0,1,0
6146,10000.0,1,1
6147,0.0,1,0
6148,0.0,1,0
6149,0.0,1,1
6151,15000.0,1,1
6152,11800.0,1,1
6154,35400.0,2,1
6157,12000.0,1,0
6165,17700.0,1,1
6167,17700.0,1,1
6169,25000.0,1,1
6170,11573.0,6,0
6171,399.0,1,0
6174,17700.0,1,1
6175,70800.0,4,1
6176,0.0,1,0
6177,399.0,1,0
6178,0.0,1,1
6179,17700.0,1,1
6180,548.0,2,0
6181,17700.0,1,1
6182,17700.0,1,1
6183,64900.0,3,1
6184,123900.0,5,1
6185,224200.0,10,1
6186,17700.0,1,1
6188,17700.0,1,1
6189,29500.0,1,1
6190,29500.0,1,1
6194,399.0,1,0
6195,17700.0,1,1
6196,399.0,1,0
6197,17700.0,1,1
6199,29500.0,1,1
6200,29500.0,1,1
6207,19258.0,9,0
6209,29500.0,1,1
6210,399.0,1,0
6211,35523.0,3,1
6212,12275.0,4,0
6213,17700.0,1,1
6214,4788.0,1,0
6215,29500.0,1,1
6216,2299.0,2,0
6217,64900.0,3,1
6218,11800.0,1,1
6222,17700.0,1,1
6223,399.0,1,0
6224,399.0,1,0
6225,0.0,1,0
6226,399.0,1,0
6227,59000.0,2,1
6229,0.0,1,0
6232,148.0,2,0
6234,0.0,1,0
6235,0.0,1,0
6236,0.0,3,0
6237,99.0,1,0
6238,-51.0,4,0
6241,0.0,1,0
6242,999.0,1,0
6244,20000.0,1,1
6245,0.0,1,0
6246,99.0,1,0
6247,10000.0,1,0
6248,49.0,1,0
6249,0.0,1,0
6250,17700.0,1,1
