catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview,days_since_creation
5015,ssi,Accounting & Finance,2,0,2,1,2021-04-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1450.0
5016,ssi,Accounting & Finance,2,0,2,1,2021-04-26,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1450.0
5024,ssi,Accounting & Finance,2,0,1,0,2021-04-27,1,0,1,0,0,100,1.0,1.0,1.0,0,0,1-25,0,1449.0
5026,ssi,Accounting & Finance,72,0,1,1,2021-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1449.0
5027,ssi,Accounting & Finance,2,0,1,1,2021-04-27,1,0,1,2,100,100,1.0,1.0,1.0,0,0,1-25,0,1449.0
5028,ssi,Accounting & Finance,73,0,1,1,2021-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1449.0
5029,ssi,Accounting & Finance,2,0,1,0,2021-04-27,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1449.0
5030,ssi,Accounting & Finance,74,0,1,1,2021-04-27,1,0,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0,1449.0
5031,Test & Test company,Accounting & Finance,2,0,1,0,2021-04-27,1,0,1,1,1,100,1.0,1.0,1.0,0,0,101-500,0,1449.0
5032,SSI,Accounting & Finance,72,0,1,1,2021-04-27,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0,1449.0
5033,ssssssdddd,Accounting & Finance,72,1,1,1,2021-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1449.0
5034,QA,Accounting & Finance,3,0,1,1,2021-04-27,1,0,1,2,0,100,1.0,1.0,1.0,0,0,101-500,0,1449.0
5035,QA,Accounting & Finance,2,0,1,1,2021-04-27,1,0,1,2,100,100,1.0,1.0,1.0,0,0,500-1000,0,1449.0
5036,NVC,Accounting & Finance,3,0,1,1,2021-04-27,1,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,500-1000,0,1449.0
5037,ssi,Accounting & Finance,2,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,101-500,0,1448.0
5038,Pawan Intl,Accounting & Finance,231,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1448.0
5039,QA,Accounting & Finance,73,1,1,1,2021-04-28,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1448.0
5040,ssi,Accounting & Finance,74,1,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1448.0
5041,New Steels,Accounting & Finance,7,0,1,1,2021-04-28,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1448.0
5042,Newa,Accounting & Finance,7,0,1,1,2021-04-28,1,0,1,2,0,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0,1448.0
5043,CVN,Accounting & Finance,3,0,1,1,2021-04-28,1,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0,1448.0
5044,Jobma,Accounting & Finance,3,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1448.0
5045,Test Company,Accounting & Finance,"231,74",0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1448.0
5046,Jobma,Accounting & Finance,2,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0,1448.0
5047,Jobma,Accounting & Finance,3,0,1,1,2021-04-28,1,0,1,2,100,100,1.0,1.0,1.0,0,0,1-25,0,1448.0
5048,Test,Accounting & Finance,"73,74",0,1,1,2021-04-28,1,1,1,2,2,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1448.0
5049,Jobma,Accounting & Finance,2,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1448.0
5050,Google Inc,Accounting & Finance,75,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1448.0
5051,Google Inc,Accounting & Finance,2,0,1,1,2021-04-28,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0,1448.0
5052,To The New,Accounting & Finance,2,0,1,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1447.0
5053,NHG,Accounting & Finance,4,0,1,1,2021-04-29,1,0,1,2,5,100,1.0,1.0,1.0,0,0,101-500,0,1447.0
5054,UAT,Accounting & Finance,"84,36",0,1,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1447.0
5055,ssi,Accounting & Finance,72,0,1,1,2021-04-29,1,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1447.0
5056,Pawan Intl,Accounting & Finance,231,0,1,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1447.0
5057,UIT,Accounting & Finance,2,0,1,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1447.0
5058,Jobma,Accounting & Finance,"2,74,187",0,1,1,2021-04-29,1,1,1,2,16,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0,1447.0
5059,MVA,Accounting & Finance,2,0,1,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1447.0
5060,ssi,Accounting & Finance,72,0,1,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1447.0
5061,ssi,Accounting & Finance,72,0,1,0,2021-04-29,1,1,1,2,2,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1447.0
5062,dd,Accounting & Finance,2,0,1,1,2021-04-29,1,0,1,2,100,100,1.0,1.0,1.0,0,0,1-25,0,1447.0
5063,Jobma,Accounting & Finance,72,0,1,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1447.0
5064,ssi,Accounting & Finance,231,0,1,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1447.0
5065,Test,Accounting & Finance,231,0,1,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1447.0
5066,Pawan Intl,Accounting & Finance,72,0,1,1,2021-04-29,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,1-25,0,1447.0
5068,dskk,Accounting & Finance,2,0,1,1,2021-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1447.0
5069,Test,Accounting & Finance,7,0,1,1,2021-04-30,1,0,1,2,999,60,1.0,1.0,1.0,1,0,1-25,0,1446.0
5070,ssi,Accounting & Finance,72,0,1,1,2021-04-30,1,1,1,2,8,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1446.0
5071,ssi,Accounting & Finance,72,0,1,1,2021-04-30,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1446.0
5072,ssi,Accounting & Finance,72,0,1,1,2021-04-30,1,0,1,2,1,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1446.0
5073,ssi,Accounting & Finance,3,0,1,1,2021-04-30,1,1,1,2,6,100,1.0,1.0,1.0,0,0,101-500,0,1446.0
5075,Jobma,Accounting & Finance,2,0,1,0,2021-04-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1446.0
5077,ssi,Accounting & Finance,2,0,1,0,2021-04-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1446.0
5080,Company Test,Accounting & Finance,4,0,1,1,2021-04-30,1,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0,1446.0
5081,Pawan Intl,Accounting & Finance,231,0,1,1,2021-04-30,1,0,1,2,2,60,1.0,1.0,1.0,1,0,1-25,0,1446.0
5082,Pawan Intl,Accounting & Finance,2,0,1,0,2021-04-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1446.0
5083,Pawan Intl,Accounting & Finance,2,0,1,0,2021-04-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1446.0
5085,ssi,Accounting & Finance,2,0,1,0,2021-04-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1446.0
5090,ssi,Accounting & Finance,72,0,1,1,2021-05-03,1,1,1,2,61,60,1.0,1.0,1.0,1,0,26-100,0,1443.0
5092,Pawan Intl,Accounting & Finance,231,0,1,1,2021-05-03,1,0,1,2,10,60,1.0,1.0,1.0,1,0,1-25,0,1443.0
5095,Jobma,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1443.0
5096,New Company,Accounting & Finance,"72,2",0,1,1,2021-05-03,1,0,1,2,10,60,1.0,1.0,1.0,1,0,101-500,0,1443.0
5100,Company Test,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1443.0
5101,ssi,Accounting & Finance,73,0,1,1,2021-05-03,1,0,1,2,60,60,1.0,1.0,1.0,1,0,26-100,0,1443.0
5102,test,Accounting & Finance,73,0,1,1,2021-05-03,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1443.0
5103,goibibo,Accounting & Finance,1,0,1,1,2021-05-03,1,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,26-100,0,1443.0
5104,Testcomp,Accounting & Finance,73,0,1,1,2021-05-03,1,0,1,2,999,60,1.0,1.0,1.0,1,0,101-500,0,1443.0
5105,Testcomp,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1443.0
5106,ssi,Accounting & Finance,72,0,1,0,2021-05-03,1,0,1,2,10,60,1.0,1.0,1.0,1,0,26-100,0,1443.0
5107,ssi,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1443.0
5108,Jobma,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1443.0
5109,ssi,Accounting & Finance,72,0,1,1,2021-05-03,1,1,1,2,61,60,1.0,1.0,1.0,1,0,1-25,0,1443.0
5110,ssi,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1443.0
5111,ssi,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1443.0
5112,ssi,Accounting & Finance,72,0,1,1,2021-05-03,1,0,1,2,999,60,1.0,1.0,1.0,1,0,101-500,0,1443.0
5113,ssi,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1443.0
5114,Jobma,Accounting & Finance,2,0,1,1,2021-05-03,1,0,1,2,999,60,1.0,1.0,1.0,1,0,101-500,0,1443.0
5115,Jobma,Accounting & Finance,2,0,1,0,2021-05-03,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1443.0
5117,ssi,Accounting & Finance,231,0,1,1,2021-05-04,1,1,1,2,65,60,1.0,1.0,1.0,1,0,26-100,0,1442.0
5118,Pawan Intl,Accounting & Finance,231,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1442.0
5119,ssi,Accounting & Finance,72,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,26-100,0,1442.0
5120,Test Company,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1442.0
5121,Jobma,Accounting & Finance,73,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,101-500,0,1442.0
5122,ssi,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1442.0
5123,AMB,Accounting & Finance,73,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,26-100,0,1442.0
5124,Company Test,Accounting & Finance,3,0,1,1,2021-05-04,1,0,1,2,12,100,1.0,1.0,1.0,0,0,26-100,0,1442.0
5125,ssi,Accounting & Finance,72,0,1,0,2021-05-04,1,1,1,2,11,60,1.0,1.0,1.0,1,0,1-25,0,1442.0
5126,ssi,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1442.0
5127,TTL,Accounting & Finance,73,0,1,1,2021-05-04,1,0,1,2,100,60,1.0,1.0,1.0,1,0,101-500,0,1442.0
5128,TTL,Accounting & Finance,2,0,1,1,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1442.0
5129,Jobma,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1442.0
5130,ssi,Accounting & Finance,2,0,1,1,2021-05-04,1,0,1,2,100,60,1.0,1.0,1.0,1,0,101-500,0,1442.0
5131,ssi,Accounting & Finance,72,0,1,0,2021-05-04,1,0,1,2,100,60,1.0,1.0,1.0,1,0,26-100,0,1442.0
5132,ssi,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1442.0
5134,ssi,Accounting & Finance,72,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,101-500,0,1442.0
5135,ssi,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1442.0
5136,ssi,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1442.0
5137,test,Accounting & Finance,3,0,1,1,2021-05-04,1,0,1,2,100,"[""60"",""100""]",1.0,1.0,1.0,1,0,101-500,0,1442.0
5138,Jobma,Accounting & Finance,73,0,1,1,2021-05-04,1,0,1,2,10,60,1.0,1.0,1.0,1,0,26-100,0,1442.0
5139,nik,Accounting & Finance,72,0,1,0,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1442.0
5140,Pawan Intl,Accounting & Finance,231,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1442.0
5141,Pawan Intl,Accounting & Finance,231,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1442.0
5142,Pawan Intl,Accounting & Finance,231,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1442.0
5143,Jobma,Accounting & Finance,73,0,1,1,2021-05-04,1,0,1,2,60,60,1.0,1.0,1.0,1,0,26-100,0,1442.0
5144,Jobma,Accounting & Finance,2,0,1,0,2021-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1442.0
5145,ssi,Accounting & Finance,72,0,1,1,2021-05-05,1,0,1,2,60,60,1.0,1.0,1.0,1,0,101-500,0,1441.0
5146,SSI,Accounting & Finance,2,0,1,1,2021-05-05,1,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0,1441.0
5147,ssi,Accounting & Finance,3,0,1,0,2021-05-05,1,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0,1441.0
5148,1234,Accounting & Finance,"73,104",0,1,1,2021-05-05,1,0,1,2,100,60,1.0,1.0,1.0,1,0,101-500,0,1441.0
5149,essential Pvt Ltd,Accounting & Finance,231,0,1,0,2021-05-05,1,1,1,2,63,60,1.0,1.0,1.0,1,0,500-1000,0,1441.0
5150,ssi,Accounting & Finance,72,0,1,0,2021-05-05,1,0,1,2,100,60,1.0,1.0,1.0,1,0,26-100,0,1441.0
5151,dd,Accounting & Finance,2,0,1,1,2021-05-05,1,0,1,2,10,"[""60"",""100""]",1.0,1.0,1.0,1,0,1-25,0,1441.0
5152,essential Pvt Ltd,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1441.0
5153,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1441.0
5154,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5155,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5156,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5157,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5158,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5159,ssi,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5160,sdf,Accounting & Finance,2,0,1,1,2021-05-05,1,0,1,2,60,60,1.0,1.0,1.0,1,0,101-500,0,1441.0
5161,sdf,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1441.0
5162,Jobma,Accounting & Finance,2,0,1,0,2021-05-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1441.0
5163,abcd,Accounting & Finance,74,1,1,1,2021-05-06,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1440.0
5164,Pawan Intl,Accounting & Finance,231,0,1,1,2021-05-06,1,0,1,2,100,60,1.0,1.0,1.0,1,0,1-25,0,1440.0
5165,abcd,Accounting & Finance,3,0,1,1,2021-05-06,1,0,1,2,4,60,1.0,1.0,1.0,1,0,More than 1000,0,1440.0
5166,Test Limited,Accounting & Finance,4,0,1,1,2021-05-06,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1440.0
5167,Test Company,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1440.0
5168,ssi,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1440.0
5169,ssi,Accounting & Finance,"3,4,7",0,1,0,2021-05-06,1,1,1,1,999,60,1.0,1.0,1.0,1,0,101-500,0,1440.0
5170,Test Limited,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1440.0
5171,ssi,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1440.0
5172,Test Limited,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1440.0
5173,1234,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1440.0
5174,abc,Accounting & Finance,2,0,1,0,2021-05-06,1,1,1,2,18,60,1.0,1.0,1.0,1,0,101-500,0,1440.0
5175,1234,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1440.0
5176,ssi,Accounting & Finance,72,0,1,0,2021-05-06,1,0,1,2,10,60,1.0,1.0,1.0,1,0,26-100,0,1440.0
5177,abc,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1440.0
5178,ssi,Accounting & Finance,2,0,1,1,2021-05-06,1,0,1,2,0,60,1.0,1.0,1.0,1,0,101-500,0,1440.0
5179,ssi,Accounting & Finance,2,0,1,1,2021-05-06,1,0,1,2,0,60,1.0,1.0,1.0,1,0,500-1000,0,1440.0
5180,ssi,Accounting & Finance,2,0,1,1,2021-05-06,1,0,1,2,999,60,1.0,1.0,1.0,1,0,26-100,0,1440.0
5181,Test,Accounting & Finance,2,0,1,1,2021-05-06,1,0,1,2,999,60,1.0,1.0,1.0,1,0,101-500,0,1440.0
5182,ssi,Accounting & Finance,2,0,1,0,2021-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1440.0
5183,TEST COMPANY,Accounting & Finance,72,0,1,1,2021-05-06,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1440.0
5184,ssi,Accounting & Finance,2,0,1,1,2021-05-07,1,0,1,2,10,60,1.0,1.0,1.0,1,0,101-500,0,1439.0
5185,ssi,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1439.0
5186,ssi,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,10,60,1.0,1.0,1.0,1,0,26-100,0,1439.0
5187,ssi,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1439.0
5188,ssi,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,999,60,1.0,1.0,1.0,1,0,101-500,0,1439.0
5189,ssi,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1439.0
5190,Test Co,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,10,60,1.0,1.0,1.0,1,0,101-500,0,1439.0
5191,ssi,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,60,60,1.0,1.0,1.0,1,0,26-100,0,1439.0
5192,ssi,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1439.0
5193,Test,Accounting & Finance,231,0,1,1,2021-05-07,1,1,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1439.0
5194,Test,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1439.0
5195,Test,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1439.0
5196,Test,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1439.0
5197,Test Co,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1439.0
5198,Test Co,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1439.0
5199,Test Co,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,0,0,100,1.0,1.0,1.0,0,0,1-25,0,1439.0
5200,Test Co,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1439.0
5201,Test Comapny,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,999,60,1.0,1.0,1.0,1,0,26-100,0,1439.0
5202,ssi,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1439.0
5203,ssi,Accounting & Finance,2,0,1,0,2021-05-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1439.0
5204,ssi,Accounting & Finance,2,0,1,1,2021-05-07,1,0,1,2,999,60,1.0,1.0,1.0,1,0,26-100,0,1439.0
5205,fasd,Accounting & Finance,2,0,1,1,2021-05-07,1,0,1,2,60,60,1.0,1.0,1.0,1,0,500-1000,0,1439.0
5206,ssi,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,60,60,1.0,1.0,1.0,1,0,1-25,0,1439.0
5207,ssi,Accounting & Finance,2,0,1,1,2021-05-07,1,0,1,2,60,60,1.0,1.0,1.0,1,0,101-500,0,1439.0
5208,Test Company,Accounting & Finance,72,0,1,1,2021-05-07,1,0,1,2,999,60,1.0,1.0,1.0,1,0,101-500,0,1439.0
5210,ABCSol,Accounting & Finance,2,0,2,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1438.0
5211,Test,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1438.0
5212,Testing Company,Accounting & Finance,"231,72,2",0,1,1,2021-05-08,1,0,1,2,10,60,1.0,1.0,1.0,1,0,101-500,0,1438.0
5213,TCS,Accounting & Finance,73,0,1,1,2021-05-08,1,1,1,2,13,60,1.0,1.0,1.0,1,0,101-500,0,1438.0
5214,TCS,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1438.0
5215,Java Program,Accounting & Finance,72,0,1,1,2021-05-08,1,1,1,2,64,60,1.0,1.0,1.0,1,0,26-100,0,1438.0
5216,Test Company,Accounting & Finance,231,0,1,1,2021-05-08,1,1,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1438.0
5217,test,Accounting & Finance,2,0,1,0,2021-05-08,1,1,1,2,10,60,1.0,1.0,1.0,1,0,26-100,0,1438.0
5218,Jobma,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1438.0
5219,TEST COMPANY,Accounting & Finance,72,0,1,1,2021-05-08,1,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0,1438.0
5220,Jobma,Accounting & Finance,72,0,1,0,2021-05-08,1,1,1,1,62,60,1.0,1.0,1.0,1,0,101-500,0,1438.0
5221,Jobma,Accounting & Finance,2,0,1,1,2021-05-08,1,1,1,2,66,60,1.0,1.0,1.0,1,0,101-500,0,1438.0
5222,Jobma,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1438.0
5223,Test Comapny,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1438.0
5224,NYS,Accounting & Finance,2,0,1,1,2021-05-08,1,1,1,2,12,100,1.0,1.0,1.0,0,0,1-25,0,1438.0
5225,ssi,Accounting & Finance,3,0,1,0,2021-05-08,1,1,1,2,60,60,1.0,1.0,1.0,1,0,More than 1000,0,1438.0
5226,ssi,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,More than 1000,0,1438.0
5227,Test Company,Accounting & Finance,2,0,1,0,2021-05-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1438.0
5228,Test,Accounting & Finance,92,0,1,0,2021-05-08,1,1,1,2,30,60,1.0,1.0,1.0,1,0,101-500,0,1438.0
5229,ORANGE BUSINESS SOLUTIONS PVT. LTD.,Accounting & Finance,72,0,1,1,2021-05-08,1,0,1,2,0,100,1.0,1.0,1.0,0,0,26-100,0,1438.0
5230,Test Company,Accounting & Finance,2,0,1,1,2021-05-08,1,0,1,2,1,"[""60"",""100""]",0.0,0.0,1.0,1,0,500-1000,0,1438.0
5231,Test Company,Accounting & Finance,"72,2,73",0,1,0,2021-05-08,1,0,1,1,999,60,2.0,2.0,1.0,1,0,101-500,0,1438.0
