jobma_catcher_id,company_size,is_premium,subscription_status,jobma_catcher_status,sub_users,wallet_amount,is_unlimited,plan_type,subscription_sum,subscription_count,invitations,pre_recorded_kit_counts,number_of_jobs_posted,pre_rec_interview_taken,days_since_login
4192,1-25,0,2,1,0,60.0,0,1,69.5,2,0,0,0,0,1641-5000
4193,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1641-5000
4194,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,0-323
4195,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,0-323
4196,101-500,1,2,1,1,60.0,0,0,2.3,1,0,0,0,0,1641-5000
4198,26-100,0,2,1,1,60.0,0,1,34.7,1,0,0,0,0,1641-5000
4200,1-25,1,2,1,1,60.0,0,0,63.8,8,0,0,0,0,1641-5000
4201,26-100,1,2,1,1,60.0,0,0,1.2,1,0,0,0,0,1641-5000
4204,500-1000,1,2,1,1,60.0,0,1,34717.8,6,0,0,0,0,1641-5000
4206,26-100,0,2,1,0,60.0,0,1,14.0,10,0,0,0,0,1641-5000
4207,1-25,1,2,1,1,60.0,0,0,8.2,2,0,0,0,0,1641-5000
4209,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1641-5000
4210,500-1000,0,1,1,0,60.0,0,1,366.3,19,0,0,0,0,1500-1640
4211,26-100,1,2,1,1,60.0,0,0,25.1,14,4,1,1,0,1641-5000
4212,101-500,1,1,1,0,60.0,0,0,143.4,8,0,0,0,0,1500-1640
4213,101-500,0,2,1,1,60.0,0,1,342.5,8,0,0,0,0,1641-5000
4214,26-100,1,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1641-5000
4215,101-500,1,2,1,1,60.0,0,0,83.6,8,0,0,0,0,1641-5000
4217,26-100,1,2,1,0,60.0,0,0,1.3,2,0,0,0,0,1641-5000
4218,101-500,1,2,1,0,60.0,0,0,4.7,3,0,0,0,0,1641-5000
4219,101-500,1,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1641-5000
4220,26-100,1,2,1,0,60.0,0,1,34711.5,5,0,0,0,0,1641-5000
4221,26-100,0,2,1,1,60.0,0,1,1.4,1,0,0,1,0,1641-5000
4223,26-100,1,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1641-5000
4224,26-100,0,2,1,0,60.0,0,1,208.2,2,0,0,0,0,1641-5000
4225,26-100,0,2,1,1,60.0,0,0,2.3,1,0,0,0,0,1641-5000
4226,101-500,1,2,1,0,60.0,0,1,55.7,6,0,0,0,0,1641-5000
4228,26-100,1,2,1,2,60.0,0,1,2.8,2,0,0,0,0,1641-5000
4231,101-500,1,1,1,0,60.0,0,0,29.8,10,0,0,0,0,1641-5000
4232,101-500,1,2,1,0,60.0,0,0,13.0,2,0,0,0,0,1641-5000
4233,101-500,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1641-5000
4234,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4235,26-100,0,2,1,0,60.0,0,1,34705.9,1,0,0,0,0,1641-5000
4236,26-100,0,2,1,1,60.0,0,0,0.0,1,0,0,0,0,1641-5000
4238,1-25,0,2,1,1,60.0,0,0,11.8,2,0,0,0,0,0-323
4240,26-100,1,2,1,1,60.0,1,1,568.7,7,0,0,0,0,1641-5000
4243,26-100,1,2,1,0,60.0,0,0,1.5,1,0,0,0,0,1641-5000
4244,26-100,1,2,1,6,60.0,0,1,7.8,4,10,1,3,2,1500-1640
4245,101-500,0,2,1,0,60.0,0,1,1.4,1,0,0,1,0,1641-5000
4248,1-25,0,2,1,1,60.0,0,1,1.4,1,0,1,0,0,1641-5000
4250,101-500,0,2,1,1,60.0,0,0,3.5,2,14,3,1,10,1641-5000
4253,26-100,1,2,1,1,60.0,0,1,360.3,16,1,0,1,0,1641-5000
4254,26-100,0,2,1,0,60.0,0,1,1.6,2,1,0,1,0,1641-5000
4256,26-100,0,2,1,0,60.0,0,1,1.4,1,1,0,1,0,1641-5000
4257,26-100,0,2,1,1,60.0,0,0,2.3,1,0,0,0,0,1641-5000
4259,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,1641-5000
4262,1-25,0,2,1,1,60.0,0,0,0.0,1,0,0,0,0,0-323
4264,1-25,0,2,1,1,60.0,0,0,2.3,2,0,0,0,0,1641-5000
4266,26-100,0,1,1,1,60.0,0,1,646.7,47,10,1,5,9,1500-1640
4267,1-25,0,2,1,0,60.0,0,1,2.1,5,0,0,0,0,1641-5000
4269,1-25,1,2,1,1,60.0,0,0,7.0,3,0,0,0,0,1641-5000
4271,101-500,1,2,1,0,60.0,0,0,11.8,2,0,0,0,0,1641-5000
4276,1-25,0,2,1,0,60.0,0,1,34.7,1,1,1,1,0,1641-5000
4277,1-25,1,2,1,4,60.0,0,1,9.8,5,0,0,0,0,1641-5000
4283,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4284,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4285,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1641-5000
4286,26-100,0,2,1,0,60.0,0,1,5.6,3,0,0,0,0,1641-5000
4287,26-100,1,2,1,0,60.0,1,0,4.7,1,0,0,0,0,1641-5000
4288,26-100,1,2,1,0,60.0,0,0,1.4,1,0,0,0,0,1641-5000
4289,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4290,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1641-5000
4297,101-500,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4298,26-100,1,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4300,26-100,1,2,1,0,60.0,0,0,1.2,1,1,0,1,0,1500-1640
4301,More than 1000,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4303,101-500,1,2,1,0,60.0,0,0,2.3,1,0,1,0,0,1500-1640
4304,1-25,1,2,1,0,60.0,0,0,27.6,1,0,0,0,0,1500-1640
4305,26-100,1,2,1,0,60.0,0,0,27.6,1,0,0,0,0,1500-1640
4306,1-25,0,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4307,26-100,1,2,1,0,60.0,1,1,0.8,1,0,0,0,0,1500-1640
4308,26-100,0,2,1,0,60.0,0,1,35.0,2,1,0,1,0,1500-1640
4310,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4311,1-25,0,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4312,26-100,0,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4317,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4318,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4319,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4320,26-100,0,2,1,0,60.0,0,1,1.4,1,3,1,1,1,1500-1640
4321,26-100,0,2,1,0,60.0,1,0,0.0,1,0,0,0,0,0-323
4322,26-100,0,2,1,0,60.0,1,0,0.0,1,0,0,0,0,0-323
4323,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4324,26-100,0,2,1,0,60.0,1,0,0.0,1,0,0,0,0,0-323
4325,26-100,0,2,1,0,60.0,1,0,0.0,1,0,0,0,0,0-323
4326,1-25,0,2,1,0,60.0,1,0,0.0,1,0,0,0,0,0-323
4327,1-25,0,2,1,2,60.0,0,0,5.1,4,0,0,0,0,1500-1640
4334,26-100,1,2,1,1,60.0,0,1,34.7,1,98,1,1,0,1500-1640
4337,500-1000,1,2,1,1,60.0,0,1,34705.9,1,0,0,0,0,1500-1640
4338,26-100,0,2,1,0,60.0,0,1,34705.9,1,0,0,0,0,1500-1640
4341,26-100,1,2,1,1,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4343,500-1000,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4345,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,1500-1640
4348,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,1500-1640
4353,26-100,0,2,1,0,60.0,1,0,0.0,1,0,0,0,0,1500-1640
4355,26-100,0,2,1,0,60.0,1,0,1.4,1,1,0,2,0,1500-1640
4356,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4358,1-25,1,2,1,1,60.0,0,1,140.20000000000002,2,0,0,0,0,1500-1640
4362,1-25,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4364,26-100,1,1,1,4,208.0,0,1,348.5,2,761,1,1,1,1500-1640
4371,26-100,0,2,1,1,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4374,1-25,0,2,1,1,60.0,0,0,9.2,4,343,1,3,0,0-323
4376,1-25,0,2,1,0,0.0,0,0,2.3,1,0,0,0,0,0-323
4377,1-25,0,2,1,0,60.0,0,1,1.9,3,0,0,0,0,1500-1640
4378,26-100,1,1,1,0,60.0,0,0,2.4,1,98,1,1,0,1500-1640
4379,101-500,0,1,1,0,60.0,0,1,1.4,1,102,1,2,0,1500-1640
4382,101-500,0,2,1,0,60.0,0,1,34707.3,2,0,0,0,0,1500-1640
4383,101-500,0,2,1,0,60.0,0,1,34707.3,2,0,0,0,0,0-323
4384,26-100,1,2,1,0,60.0,0,1,2.6,2,0,0,0,0,1500-1640
4388,26-100,0,2,1,0,60.0,0,1,2.6,2,0,0,0,0,1500-1640
4389,1-25,1,1,1,2,60.0,0,1,36.1,2,0,0,0,0,1500-1640
4391,26-100,0,1,1,0,60.0,1,0,11.8,1,5,1,1,1,0-323
4392,26-100,0,1,1,1,60.0,0,1,36.1,2,0,0,0,0,1500-1640
4394,1-25,0,1,1,0,60.0,1,0,2.5,2,0,0,0,0,0-323
4397,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4398,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4400,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4401,26-100,1,2,1,1,60.0,0,1,34708.8,4,0,1,1,0,0-323
4403,26-100,0,2,1,0,60.0,0,1,2.8,2,0,0,0,0,1500-1640
4404,26-100,1,2,1,0,60.0,0,1,34707.4,3,0,0,0,0,0-323
4405,26-100,1,2,1,1,60.0,1,1,0.7,1,1,0,1,0,0-323
4406,26-100,1,2,1,3,60.0,0,0,25.6,12,0,0,0,0,1500-1640
4408,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4409,26-100,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4413,500-1000,1,2,1,2,60.0,1,1,34.7,1,2,1,1,1,1500-1640
4418,26-100,1,2,1,1,60.0,0,1,1.4,1,0,0,0,0,0-323
4420,101-500,1,2,1,0,60.0,0,0,2.9,1,0,0,0,0,0-323
4421,26-100,1,2,1,1,60.0,0,0,11.0,5,0,0,0,0,0-323
4429,1-25,0,2,1,0,60.0,1,0,0.2,1,0,0,0,0,0-323
4430,1-25,0,2,1,0,60.0,1,0,2.4,1,0,0,0,0,0-323
4431,101-500,1,1,1,0,60.0,0,1,32.4,14,0,0,0,0,381-440
4432,26-100,1,2,1,1,60.0,0,1,8.7,6,261,1,5,4,0-323
4433,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,0-323
4434,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4435,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4438,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4439,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4440,26-100,1,2,1,1,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4443,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4444,101-500,1,2,1,1,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4446,26-100,0,2,1,1,60.0,0,1,70.80000000000001,3,0,0,0,0,1500-1640
4447,26-100,1,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4449,1-25,0,2,1,0,60.0,0,1,1.3,2,0,0,0,0,1500-1640
4450,101-500,1,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4451,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4452,101-500,1,2,1,0,60.0,1,0,3.2,4,0,0,0,0,1500-1640
4453,26-100,1,1,1,1,60.0,0,1,34801.6,17,0,0,0,0,1500-1640
4454,26-100,1,2,1,1,60.0,0,1,52.7,6,0,0,0,0,1500-1640
4457,1-25,1,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4458,1-25,0,2,1,1,60.0,0,0,8.1,4,0,0,0,0,1500-1640
4460,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4461,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4462,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4463,1-25,1,2,1,0,60.0,1,1,138.8,1,0,0,0,0,1500-1640
4464,1-25,0,2,1,0,60.0,0,1,0.3,1,0,0,0,0,1500-1640
4466,1-25,0,2,1,0,60.0,0,1,0.3,1,3,1,1,0,1500-1640
4467,1-25,1,2,0,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4468,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4469,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4470,1-25,0,2,1,0,60.0,1,0,0.6,1,0,0,0,0,0-323
4471,1-25,0,2,1,0,60.0,1,0,0.7,1,0,0,0,0,0-323
4472,500-1000,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4473,26-100,0,2,1,0,60.0,1,0,0.8,1,0,0,0,0,0-323
4474,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4477,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4478,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4479,1-25,0,2,1,0,60.0,1,0,0.1,1,0,0,0,0,0-323
4482,101-500,1,2,1,1,60.0,0,0,17.2,9,0,0,0,0,1500-1640
4484,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4485,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4486,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4487,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,0-323
4488,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4489,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4490,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4491,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4492,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4493,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4494,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4495,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4496,101-500,0,2,1,0,60.0,0,0,0.0,1,0,1,0,0,0-323
4498,26-100,1,1,1,2,60.0,0,0,12.1,6,0,0,0,0,1500-1640
4505,26-100,0,1,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4509,1-25,1,2,1,0,60.0,0,0,45.0,26,0,0,0,0,1500-1640
4512,1-25,1,1,1,0,60.0,0,0,3.7,7,0,0,0,0,1500-1640
4513,1-25,1,2,1,0,60.0,1,0,24.3,7,0,0,0,0,1500-1640
4522,26-100,0,2,1,0,60.0,0,1,5.9,5,0,0,0,0,1500-1640
4523,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4524,26-100,0,1,1,0,60.0,0,1,38.0,12,0,0,0,0,1351-1500
4525,500-1000,0,2,1,1,60.0,0,1,140.0,2,5,1,1,4,1500-1640
4527,1-25,1,2,1,1,60.0,0,0,15.2,8,3,1,2,2,1500-1640
4528,26-100,1,1,1,0,60.0,0,1,54.0,21,0,0,0,0,1500-1640
4529,1-25,1,1,1,2,60.0,0,0,47.2,17,0,0,0,0,1500-1640
4531,26-100,0,1,1,0,60.0,0,1,142.5,4,0,0,0,0,1500-1640
4532,500-1000,0,2,1,0,60.0,0,1,26.3,7,0,0,0,0,1500-1640
4534,26-100,1,1,1,0,60.0,0,1,14.3,7,0,0,0,0,1500-1640
4535,26-100,1,2,1,0,60.0,0,1,7.5,2,0,0,0,0,1500-1640
4537,26-100,1,2,1,0,60.0,1,1,10.3,7,0,0,0,0,1500-1640
4538,500-1000,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4539,101-500,0,2,1,1,60.0,0,1,1.4,1,0,0,1,0,1500-1640
4540,101-500,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4541,101-500,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4542,1-25,1,2,1,0,60.0,1,1,14.3,4,0,0,0,0,1500-1640
4543,26-100,1,2,1,0,60.0,0,1,0.5,1,0,0,0,0,1500-1640
4544,101-500,1,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1500-1640
4545,101-500,0,2,1,0,60.0,1,0,1.3,2,0,0,0,0,1500-1640
4546,1-25,1,2,1,0,60.0,1,0,1.8,1,0,0,0,0,1351-1500
4548,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,1500-1640
4549,26-100,0,2,1,0,60.0,0,1,1.4,1,1,1,1,1,1500-1640
4551,1-25,0,2,1,0,60.0,0,0,1.2,2,0,0,0,0,0-323
4552,1-25,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4553,1-25,1,2,1,1,60.0,0,1,47.1,1,0,0,0,0,1500-1640
4555,1-25,1,2,1,0,60.0,0,1,23.5,1,0,0,0,0,1500-1640
4556,26-100,1,2,1,1,60.0,0,1,215.3,6,0,0,0,0,1500-1640
4558,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4559,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4560,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4561,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4562,26-100,0,2,1,0,60.0,1,0,11.3,5,0,0,0,0,1500-1640
4563,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4564,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4565,26-100,1,2,1,0,60.0,0,1,1.4,2,0,0,0,0,1500-1640
4566,1-25,0,2,1,0,60.0,0,1,2.6,2,0,0,0,0,1500-1640
4567,1-25,0,2,1,0,60.0,0,1,0.1,1,0,0,0,0,1500-1640
4568,1-25,0,2,1,0,60.0,0,1,1.4,2,0,0,0,0,1500-1640
4569,101-500,1,2,1,0,60.0,0,0,2.3,3,0,0,0,0,1500-1640
4570,26-100,0,2,1,0,60.0,0,0,2.3,2,0,0,0,0,1500-1640
4571,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4572,1-25,0,2,1,0,60.0,0,1,1.2,1,0,0,0,0,1500-1640
4573,1-25,0,2,1,0,60.0,0,0,11.6,6,0,0,0,0,1500-1640
4574,26-100,1,2,1,0,60.0,0,1,5.699999999999999,4,0,0,1,0,1500-1640
4575,26-100,0,1,1,0,60.0,0,1,47.2,5,0,0,0,0,1351-1500
4576,1-25,0,1,1,0,60.0,0,1,9.4,6,0,0,0,0,1500-1640
4577,1-25,1,2,1,0,60.0,0,0,3.2,4,0,0,0,0,1500-1640
4578,1-25,0,1,1,0,60.0,0,0,0.0,2,0,0,0,0,0-323
4579,1-25,0,2,1,0,60.0,0,1,1.8,5,0,0,0,0,1351-1500
4580,26-100,0,2,1,0,60.0,0,1,14.2,4,0,0,0,0,1500-1640
4581,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,441-510
4582,26-100,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0-323
4583,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4584,500-1000,0,1,1,0,60.0,0,1,9.7,5,0,0,0,0,1500-1640
4585,26-100,0,2,1,0,60.0,0,0,3.5,3,0,0,0,0,1500-1640
4586,26-100,1,2,1,0,60.0,0,0,14.1,2,0,0,0,0,1500-1640
4588,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4590,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4591,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4592,101-500,0,2,1,0,60.0,0,1,11.8,1,0,0,0,0,0-323
4593,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4594,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4595,101-500,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,1500-1640
4613,101-500,1,2,1,2,60.0,1,0,4.699999999999999,2,0,0,0,0,1500-1640
4614,101-500,1,2,1,0,60.0,0,0,2.4,2,0,0,0,0,1500-1640
4615,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4616,101-500,1,2,1,0,60.0,0,0,4.699999999999999,2,0,0,0,0,0-323
4617,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4618,101-500,1,2,1,1,60.0,0,0,4.699999999999999,2,0,1,1,0,1500-1640
4619,26-100,0,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1500-1640
4621,26-100,1,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4622,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1500-1640
4623,500-1000,1,2,1,0,60.0,1,1,34705.9,1,0,0,0,0,1500-1640
4624,500-1000,0,2,1,0,60.0,0,1,34705.9,1,0,0,0,0,1500-1640
4625,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4626,26-100,1,2,1,1,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4627,26-100,1,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4629,1-25,0,2,1,1,60.0,0,0,2.3,2,0,0,0,0,1500-1640
4630,26-100,0,2,1,0,60.0,1,1,1.4,1,0,1,1,0,1500-1640
4631,26-100,1,2,1,2,60.0,0,0,2.4,1,0,0,0,0,1500-1640
4632,26-100,1,2,1,0,60.0,1,0,35.3,1,0,0,0,0,1500-1640
4637,26-100,1,2,1,2,60.0,1,1,1.4,1,0,0,0,0,1500-1640
4646,26-100,0,2,1,0,60.0,0,1,138.8,1,1,1,1,0,1500-1640
4647,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1500-1640
4653,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0-323
4654,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0-323
4655,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0-323
4656,26-100,0,2,1,0,60.0,0,1,138.8,1,10,1,0,0,881-1200
4657,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0-323
4658,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0-323
4659,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0-323
4660,26-100,0,2,1,0,60.0,0,0,1.4,1,0,0,0,0,0-323
4661,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0-323
4662,101-500,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0-323
4663,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0-323
4664,500-1000,0,2,1,0,60.0,0,0,4.6,1,0,0,0,0,0-323
4665,26-100,0,2,1,0,60.0,0,1,0.1,1,0,0,0,0,0-323
4666,500-1000,0,2,1,0,60.0,0,0,4.1,1,0,0,0,0,0-323
4674,101-500,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1500-1640
4675,500-1000,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1500-1640
4676,500-1000,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1500-1640
4677,500-1000,0,2,1,0,60.0,0,1,0.6,1,0,0,1,0,1500-1640
4680,26-100,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1500-1640
4681,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4682,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4683,101-500,1,1,0,0,60.0,0,1,1412.3,4,0,0,0,0,1500-1640
4684,101-500,0,2,1,0,60.0,0,1,0.6,1,0,1,0,0,1500-1640
4685,26-100,0,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1500-1640
4686,500-1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,881-1200
4687,More than 1000,0,1,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4688,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4690,500-1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4691,More than 1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0-323
4694,1-25,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1351-1500
4695,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4696,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1500-1640
4697,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1500-1640
4698,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1500-1640
4699,1-25,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4700,1-25,1,2,1,0,60.0,0,0,2.4,1,0,0,0,0,1500-1640
4704,1-25,0,2,1,0,60.0,0,0,3.5,1,0,0,0,0,1500-1640
4705,More than 1000,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4706,26-100,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1500-1640
4707,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,0-323
4708,101-500,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,0-323
4709,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1500-1640
4710,101-500,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1500-1640
4712,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1500-1640
4713,26-100,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,0-323
4714,500-1000,0,2,1,0,60.0,1,0,6.7,1,0,0,0,0,0-323
4715,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4716,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1500-1640
4717,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0-323
4718,101-500,1,1,1,4,60.0,0,1,34.9,5,0,0,0,0,1500-1640
4719,More than 1000,0,2,1,0,60.0,0,0,2.3,1,2,3,1,0,0-323
4720,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1351-1500
4721,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,381-440
4722,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,0-323
4723,26-100,0,2,1,2,60.0,1,1,1.2,1,0,0,1,0,1500-1640
