jobma_catcher_id,company_size,currency,is_premium,subscription_status,jobma_catcher_status,sub_users,wallet_amount,is_unlimited,plan_type,subscription_sum,subscription_count,invitations,pre_recorded_kit_counts,number_of_jobs_posted,pre_rec_interview_taken
6214,26-100,0,0,2,1,0.0,60.0,1,0,4788.0,1,0.0,0.0,0.0,0.0
6215,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6216,26-100,0,0,2,1,0.0,60.0,0,0,2299.0,2,0.0,0.0,0.0,0.0
6217,101-500,1,0,2,1,0.0,60.0,0,1,64900.0,3,0.0,0.0,0.0,0.0
6218,500-1000,1,0,2,1,0.0,60.0,0,1,11800.0,1,0.0,0.0,0.0,0.0
6222,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6223,500-1000,0,1,2,1,0.0,60.0,0,0,399.0,1,0.0,0.0,0.0,0.0
6224,101-500,0,1,2,1,0.0,60.0,0,0,399.0,1,0.0,0.0,0.0,0.0
6225,1-25,0,0,2,1,0.0,60.0,1,0,0.0,1,0.0,0.0,0.0,0.0
6226,101-500,0,0,2,1,0.0,60.0,0,0,399.0,1,0.0,0.0,0.0,0.0
6227,500-1000,1,1,2,1,11.0,60.0,0,1,59000.0,2,96.0,19.0,14.0,54.0
6229,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6232,1-25,0,0,2,1,0.0,60.0,1,0,148.0,2,0.0,0.0,0.0,0.0
6234,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6235,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6236,26-100,0,1,2,1,0.0,60.0,0,0,0.0,3,0.0,1.0,1.0,0.0
6237,101-500,0,0,2,1,0.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6238,101-500,0,1,2,1,2.0,60.0,0,0,0.0,4,1.0,2.0,1.0,0.0
6241,101-500,0,1,2,1,1.0,60.0,0,0,0.0,1,14.0,3.0,4.0,3.0
6242,More than 1000,0,0,2,1,0.0,60.0,0,0,999.0,1,0.0,0.0,0.0,0.0
6244,More than 1000,1,0,2,1,0.0,60.0,1,1,20000.0,1,0.0,1.0,1.0,0.0
6245,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6246,1-25,0,0,2,1,0.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6247,More than 1000,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6248,26-100,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6251,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6252,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6253,101-500,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6254,26-100,0,0,2,1,0.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6255,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6256,1-25,0,1,2,1,0.0,60.0,0,0,445.0,9,0.0,0.0,0.0,0.0
6257,26-100,0,1,2,0,0.0,60.0,0,0,198.0,2,1.0,1.0,0.0,1.0
6258,26-100,0,0,1,1,0.0,60.0,1,0,20000.0,4,0.0,0.0,0.0,0.0
6259,1-25,0,0,1,1,0.0,110.0,0,0,50.0,2,0.0,1.0,0.0,0.0
6260,1-25,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6261,1-25,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6262,26-100,1,1,2,1,2.0,60.0,0,1,47200.0,2,11.0,2.0,1.0,5.0
6264,500-1000,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6265,500-1000,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6266,26-100,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
6267,101-500,0,0,2,1,0.0,60.0,0,0,100.0,1,0.0,0.0,0.0,0.0
6268,26-100,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
6269,26-100,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6270,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6271,26-100,0,0,2,1,0.0,60.0,0,0,5000.0,1,0.0,0.0,0.0,0.0
6272,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6273,101-500,0,0,2,1,0.0,60.0,1,0,1000.0,1,0.0,0.0,0.0,0.0
6276,26-100,1,1,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6277,101-500,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6278,500-1000,1,0,2,1,0.0,60.0,1,1,25000.0,1,0.0,0.0,0.0,0.0
6279,101-500,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6283,26-100,0,0,2,1,0.0,60.0,0,0,196.0,4,0.0,0.0,0.0,0.0
6284,101-500,1,0,2,1,2.0,60.0,0,1,29500.0,1,3.0,1.0,0.0,2.0
6285,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6286,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6287,26-100,0,1,1,1,2.0,60.0,0,0,3099.0,13,2.0,1.0,0.0,1.0
6288,101-500,0,0,2,1,2.0,60.0,1,0,1000.0,1,0.0,1.0,1.0,0.0
6289,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6293,26-100,1,1,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6301,26-100,0,0,2,1,0.0,60.0,0,0,10.0,1,0.0,0.0,0.0,0.0
6302,101-500,0,0,2,1,1.0,60.0,1,0,1000.0,1,7.0,3.0,1.0,3.0
6303,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6304,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6305,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6306,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6307,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6308,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6309,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6310,26-100,0,0,2,1,0.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6311,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6312,26-100,1,1,2,1,0.0,60.0,0,1,147500.0,7,0.0,0.0,0.0,0.0
6313,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6314,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6319,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,3.0,1.0,0.0,3.0
6321,101-500,1,1,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
6323,26-100,1,1,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
6324,101-500,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
6326,26-100,1,0,2,1,1.0,60.0,0,1,17700.0,1,45.0,8.0,8.0,28.0
6328,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6332,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6333,1-25,0,0,2,1,0.0,60.0,0,0,1.0,1,0.0,0.0,0.0,0.0
6335,26-100,1,0,2,1,4.0,60.0,1,1,11800.0,1,0.0,0.0,0.0,0.0
6337,1-25,1,0,2,1,1.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6342,101-500,1,0,2,1,1.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6344,101-500,0,0,2,1,1.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6346,101-500,1,0,2,1,1.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6348,101-500,0,0,2,1,1.0,60.0,0,0,148.0,2,0.0,0.0,0.0,0.0
6350,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6352,1-25,1,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6353,26-100,1,0,2,1,0.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6354,101-500,1,0,2,1,0.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
6355,More than 1000,1,0,2,1,0.0,60.0,0,1,0.0,1,0.0,0.0,0.0,0.0
6356,101-500,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6357,26-100,0,0,2,1,0.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6358,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6359,101-500,1,1,2,1,1.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6361,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6362,101-500,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6363,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6364,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6365,500-1000,0,0,2,1,1.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6367,101-500,0,0,2,1,1.0,60.0,0,0,99.0,1,0.0,0.0,0.0,0.0
6369,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6370,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6371,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6381,26-100,0,0,2,0,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6382,101-500,0,0,2,1,0.0,60.0,0,0,49.0,2,0.0,0.0,0.0,0.0
6383,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6384,26-100,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6385,101-500,0,0,2,0,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6386,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6387,101-500,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6388,26-100,0,0,2,1,0.0,60.0,0,0,899.0,1,0.0,0.0,0.0,0.0
6389,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6390,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6391,1-25,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6392,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6393,101-500,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6394,1-25,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6395,26-100,0,0,2,1,0.0,60.0,0,0,899.0,1,0.0,0.0,0.0,0.0
6396,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6397,1-25,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6398,101-500,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6399,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6400,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6401,500-1000,0,0,2,1,0.0,60.0,0,0,899.0,1,0.0,0.0,0.0,0.0
6402,26-100,0,0,2,1,0.0,60.0,0,0,19.0,1,0.0,0.0,0.0,0.0
6403,101-500,0,0,2,1,0.0,60.0,0,0,15.0,1,0.0,0.0,0.0,0.0
6404,101-500,1,0,2,1,0.0,60.0,0,1,17899.0,2,0.0,0.0,0.0,0.0
6405,1-25,0,1,2,1,1.0,60.0,0,0,0.0,1,1.0,1.0,1.0,0.0
6406,1-25,0,0,2,1,0.0,60.0,0,0,49.0,1,0.0,0.0,0.0,0.0
6408,1-25,1,0,2,1,0.0,60.0,0,1,116.82,1,4.0,4.0,2.0,0.0
6409,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6410,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,1.0,1.0,1.0,0.0
6411,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,295.0,6.0,5.0,102.0
6412,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,1.0,1.0,1.0,1.0
6413,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6414,500-1000,1,0,2,1,1.0,60.0,0,1,29500.0,1,324.0,36.0,2.0,33.0
6415,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,4.0,3.0,1.0,2.0
6416,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,4.0,4.0,1.0,2.0
6417,1-25,0,0,2,1,0.0,60.0,0,0,10.0,1,0.0,0.0,0.0,0.0
6418,500-1000,1,0,2,1,1.0,60.0,0,1,64900.0,3,0.0,0.0,0.0,0.0
6420,500-1000,1,0,2,1,0.0,60.0,0,1,47200.0,2,0.0,0.0,0.0,0.0
6421,1-25,0,0,2,0,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6422,1-25,0,0,1,1,1.0,660.0,0,0,1250.0,2,5.0,3.0,2.0,4.0
6424,1-25,0,0,2,0,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6426,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,2.0,2.0,1.0,2.0
6427,1-25,1,1,2,1,2.0,60.0,0,1,15000.0,1,33.0,3.0,3.0,29.0
6428,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6429,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6430,26-100,1,0,2,1,0.0,60.0,0,1,64900.0,3,0.0,0.0,0.0,0.0
6431,1-25,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6433,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6436,26-100,1,1,2,1,0.0,60.0,0,1,123900.0,5,0.0,0.0,0.0,0.0
6437,26-100,0,1,2,1,0.0,1060.0,0,0,250.0,3,0.0,0.0,0.0,0.0
6438,101-500,1,0,2,1,0.0,60.0,0,1,1000.0,1,0.0,0.0,0.0,0.0
6439,500-1000,0,0,2,1,1.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6443,26-100,0,1,1,0,0.0,60.0,0,0,750.0,5,2.0,1.0,1.0,2.0
6444,26-100,1,0,2,1,1.0,60.0,0,1,29500.0,1,33.0,2.0,1.0,10.0
6445,500-1000,0,0,2,1,1.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6447,26-100,1,1,2,1,0.0,60.0,0,1,1500.0,1,0.0,0.0,0.0,0.0
6449,26-100,1,0,2,1,0.0,60.0,0,1,35400.0,2,0.0,0.0,0.0,0.0
6450,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6451,26-100,0,0,2,1,1.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6453,500-1000,1,1,2,1,1.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6455,101-500,1,1,2,1,1.0,60.0,0,1,25000.0,1,0.0,0.0,0.0,0.0
6457,26-100,1,0,2,1,1.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
6459,26-100,1,0,2,1,1.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6461,500-1000,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6462,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,5.0,2.0,4.0,1.0
6463,101-500,1,0,2,1,1.0,60.0,0,1,76700.0,3,0.0,0.0,0.0,0.0
6465,101-500,1,0,2,1,0.0,60.0,0,1,17700.0,1,1.0,1.0,2.0,1.0
6466,500-1000,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6468,101-500,0,0,1,0,1.0,60.0,0,0,200.0,4,13.0,2.0,1.0,13.0
6470,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,1.0,1.0,1.0,0.0
6471,26-100,0,1,2,1,1.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
6473,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,1.0,1.0,2.0,0.0
6475,1-25,1,1,1,1,5.0,12.0,0,1,88500.0,3,780.0,90.0,69.0,635.0
6476,101-500,1,1,2,1,1.0,60.0,0,1,35400.0,2,12.0,7.0,6.0,3.0
6477,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,2.0,3.0,3.0,1.0
6478,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6479,1-25,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6480,101-500,0,0,2,1,1.0,60.0,1,0,255.0,1,0.0,0.0,0.0,0.0
6481,500-1000,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6483,26-100,0,0,2,1,1.0,60.0,1,0,355.0,1,0.0,0.0,0.0,0.0
6485,26-100,1,0,1,0,0.0,60.0,1,1,212900.0,10,13.0,2.0,2.0,5.0
6486,26-100,1,0,2,1,1.0,60.0,1,1,8.0,1,0.0,0.0,0.0,0.0
6488,101-500,1,0,2,1,0.0,60.0,0,1,17700.0,1,1.0,1.0,0.0,0.0
6489,26-100,1,0,2,1,1.0,60.0,1,1,588.0,1,1.0,1.0,2.0,1.0
6491,101-500,0,0,2,1,1.0,60.0,1,0,5666.0,1,0.0,0.0,0.0,0.0
6499,1-25,0,0,2,0,0.0,60.0,0,0,11105.0,11,1.0,1.0,0.0,1.0
6500,26-100,1,0,2,0,0.0,60.0,0,1,32700.0,2,0.0,0.0,0.0,0.0
6501,500-1000,0,0,2,0,0.0,60.0,0,0,300.0,2,1.0,1.0,1.0,1.0
6502,1-25,0,0,1,1,0.0,60.0,0,0,700.0,6,1.0,1.0,0.0,1.0
6503,26-100,0,1,2,1,0.0,60.0,0,0,50.0,1,0.0,1.0,0.0,0.0
6504,1-25,1,0,2,1,0.0,60.0,0,1,15000.0,1,1.0,1.0,0.0,1.0
6506,1-25,1,0,2,1,0.0,60.0,0,1,62200.0,3,2.0,1.0,0.0,2.0
6507,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6508,101-500,0,0,1,0,0.0,60.0,0,0,450.0,3,1.0,1.0,1.0,1.0
6509,1-25,1,1,2,1,3.0,60.0,0,1,17700.0,1,3.0,3.0,3.0,2.0
6513,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6514,1-25,1,0,2,1,0.0,60.0,0,1,32700.0,2,1.0,1.0,0.0,1.0
6515,101-500,0,0,2,1,0.0,160.0,0,0,55.0,1,2.0,1.0,1.0,2.0
6516,26-100,0,0,2,1,0.0,160.0,0,0,55.0,1,1.0,1.0,1.0,1.0
6517,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6519,101-500,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6520,26-100,1,0,2,1,0.0,60.0,0,1,29500.0,1,0.0,0.0,0.0,0.0
6521,1-25,0,0,2,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6523,500-1000,0,1,2,1,0.0,60.0,0,0,200.0,2,0.0,1.0,1.0,0.0
6524,26-100,1,0,2,1,0.0,60.0,0,1,64900.0,3,0.0,0.0,0.0,0.0
6525,1-25,1,0,2,1,0.0,60.0,0,1,59000.0,2,1.0,1.0,0.0,1.0
6526,500-1000,1,0,2,1,0.0,60.0,0,1,177000.0,10,0.0,0.0,0.0,0.0
6527,101-500,0,0,1,1,0.0,60.0,0,0,550.0,5,0.0,0.0,0.0,0.0
6528,26-100,1,1,2,1,0.0,60.0,0,1,64900.0,3,0.0,0.0,0.0,0.0
6529,26-100,1,0,2,1,0.0,60.0,0,1,94400.0,4,1.0,1.0,0.0,1.0
6530,26-100,1,0,2,1,0.0,60.0,0,1,35400.0,2,1.0,1.0,0.0,1.0
6532,500-1000,0,1,2,1,0.0,60.0,0,0,200.0,2,0.0,0.0,0.0,0.0
6533,26-100,1,0,2,1,0.0,60.0,0,1,62200.0,3,1.0,1.0,0.0,1.0
6534,101-500,0,0,2,1,0.0,60.0,1,0,40.0,2,0.0,0.0,0.0,0.0
6535,101-500,0,0,2,1,0.0,60.0,0,0,250.0,3,0.0,0.0,0.0,0.0
6536,1-25,0,0,1,1,0.0,60.0,0,0,0.0,1,0.0,0.0,0.0,0.0
6537,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6538,500-1000,1,0,2,1,1.0,60.0,0,1,17700.0,1,5.0,2.0,0.0,5.0
6540,26-100,1,0,1,0,0.0,60.0,1,1,64500.0,3,0.0,0.0,0.0,0.0
6541,26-100,0,0,2,1,0.0,60.0,0,0,218.0,1,0.0,0.0,0.0,0.0
6542,26-100,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
6543,500-1000,1,1,1,1,9.0,4824.0,0,1,59000.0,2,1204.0,90.0,75.0,549.0
6544,500-1000,1,0,2,1,1.0,60.0,0,1,365800.0,16,0.0,0.0,0.0,0.0
6545,1-25,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6546,500-1000,0,1,2,1,0.0,60.0,0,0,400.0,4,1.0,1.0,1.0,1.0
6549,101-500,1,0,1,1,0.0,60.0,0,1,88500.0,5,1.0,1.0,0.0,1.0
6551,101-500,0,1,2,1,0.0,60.0,0,0,400.0,6,0.0,0.0,0.0,0.0
6552,101-500,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6553,26-100,0,0,2,1,0.0,60.0,0,0,200.0,2,0.0,0.0,0.0,0.0
6554,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6556,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6557,1-25,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
6559,1-25,0,0,1,1,0.0,60.0,0,0,300.0,2,0.0,0.0,0.0,0.0
6560,26-100,0,0,1,1,0.0,60.0,0,0,500.0,4,0.0,0.0,0.0,0.0
6561,1-25,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6562,1-25,0,0,1,1,0.0,60.0,0,0,500.0,4,0.0,0.0,0.0,0.0
6563,1-25,0,0,1,1,0.0,60.0,0,0,1165.0,12,0.0,0.0,0.0,0.0
6564,1-25,0,0,2,1,0.0,60.0,0,0,300.0,2,0.0,0.0,0.0,0.0
6565,26-100,0,0,1,1,0.0,60.0,0,0,450.0,3,0.0,0.0,0.0,0.0
6566,26-100,0,0,2,1,0.0,60.0,0,0,200.0,2,0.0,0.0,0.0,0.0
6621,1-25,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
6622,1-25,1,0,2,1,0.0,60.0,0,1,76700.0,3,0.0,0.0,0.0,0.0
6623,26-100,0,1,1,1,1.0,60.0,0,0,1000.0,8,1.0,1.0,0.0,1.0
6624,More than 1000,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6625,101-500,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
6626,26-100,0,0,2,1,0.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6630,101-500,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
6631,26-100,0,0,1,1,1.0,60.0,1,0,130000.0,13,0.0,0.0,0.0,0.0
6632,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6633,26-100,0,0,2,1,0.0,60.0,0,0,600.0,1,0.0,0.0,0.0,0.0
6634,500-1000,1,0,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6636,More than 1000,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
6638,500-1000,0,0,2,1,0.0,60.0,0,0,150.0,1,0.0,0.0,0.0,0.0
6639,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6641,500-1000,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6643,26-100,1,0,2,1,0.0,60.0,1,1,100000.0,1,0.0,0.0,0.0,0.0
6644,101-500,0,0,1,1,0.0,60.0,0,0,450.0,5,1.0,1.0,0.0,1.0
6645,500-1000,1,1,2,1,0.0,60.0,0,1,15000.0,1,0.0,0.0,0.0,0.0
6646,101-500,0,0,2,1,0.0,60.0,0,0,600.0,1,0.0,0.0,0.0,0.0
6647,101-500,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,1.0,0.0,0.0
6648,500-1000,1,0,2,1,0.0,60.0,1,1,10000.0,1,0.0,0.0,0.0,0.0
6649,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
6650,26-100,0,1,2,1,0.0,60.0,0,0,750.0,2,1.0,1.0,0.0,1.0
6651,101-500,0,1,2,1,0.0,60.0,0,0,900.0,3,3.0,1.0,0.0,2.0
6652,101-500,1,0,2,1,0.0,60.0,1,1,1.0,1,0.0,0.0,0.0,0.0
6653,101-500,0,0,2,1,0.0,60.0,0,0,1800.0,1,0.0,0.0,0.0,0.0
6654,101-500,0,0,2,1,0.0,60.0,0,0,1950.0,2,0.0,0.0,0.0,0.0
6655,101-500,1,0,2,1,0.0,60.0,1,1,20000.0,2,0.0,0.0,0.0,0.0
6656,101-500,0,0,2,1,0.0,60.0,1,0,10000.0,1,0.0,0.0,0.0,0.0
6657,101-500,1,0,2,1,1.0,60.0,1,1,37000.0,5,0.0,0.0,0.0,0.0
6658,101-500,0,0,2,1,1.0,60.0,0,0,50.0,1,0.0,0.0,0.0,0.0
6659,101-500,1,0,1,1,0.0,60.0,0,1,106200.0,6,0.0,0.0,0.0,0.0
6661,500-1000,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,1.0,1.0,0.0
6662,26-100,1,0,2,1,0.0,60.0,0,1,17700.0,1,0.0,0.0,0.0,0.0
