catcher_id,wallet_sum,subscription_type,plan_type,is_unlimited
2303,140.0,0,0,0
2304,180.0,0,1,0
2305,315.0,0,0,0
2306,80.0,0,0,0
2307,222.0,0,0,0
2308,184.0,0,0,0
2309,190.0,0,0,0
2310,204.0,0,0,0
2311,290.0,0,0,0
2313,220.0,0,0,0
2314,4091.26,0,1,0
2315,81.0,0,1,0
2316,280.0,1,1,0
2317,630.0,1,1,0
2318,3080.0,1,1,0
2319,3180.0,0,1,0
2320,3080.0,0,1,0
2321,3080.0,0,1,0
2322,630.0,1,0,0
2323,640.0,0,0,0
2324,630.0,0,0,0
2325,190.0,0,1,0
2326,404.0,0,1,0
2327,180.0,0,1,0
2330,630.0,0,0,0
2331,180.0,0,1,0
2332,180.0,0,1,0
2334,500000.0,0,0,1
2335,500142.0,0,1,0
2336,750.0,0,1,0
2337,280.0,0,1,0
2338,180.0,0,1,0
2339,851.0,0,0,0
2340,200.0,0,1,0
2341,1180.0,0,0,0
2342,180.0,0,1,0
2343,530.0,0,1,0
2345,6090.0,0,0,0
2346,80.0,0,1,0
2347,81.0,0,1,0
2348,80.0,0,1,0
2349,1180.0,0,0,0
2354,200.0,0,1,0
2355,82.0,0,0,0
2356,7890.0,0,0,0
2357,180.0,0,1,0
2358,330.0,0,1,0
2359,340.0,0,1,0
2360,90.0,0,1,0
2361,90.0,0,1,0
2362,100.0,0,1,0
2363,300.0,0,0,0
2365,135.0,0,1,0
2366,190.0,0,1,0
2367,80.0,0,0,0
2368,60.0,0,0,0
2369,580.0,0,0,0
2370,190.0,0,1,0
2371,189.0,0,1,0
2372,100.0,0,1,0
2388,180.0,0,0,0
2391,630.0,0,0,0
2392,212.0,0,0,0
2394,230.0,0,1,0
2396,182.0,0,0,0
2397,180.0,0,1,0
2400,830.0,0,0,0
2403,495.0,0,1,0
2404,30.0,0,0,0
2405,10.0,0,0,0
2407,50.0,0,0,0
2409,119.0,0,1,0
2410,30.0,0,1,0
2411,884.0,0,1,0
2412,1346.0,0,0,0
2413,109.0,0,0,0
2414,200.0,0,0,1
2415,180.0,0,1,0
2419,140.0,0,1,0
2420,100.0,0,1,0
2421,100.0,0,1,0
2422,100.0,0,1,0
2424,550.0,0,0,0
2425,296.0,0,1,0
2426,150.0,0,1,0
2427,50.0,0,1,0
2429,151.0,0,1,0
2430,151.0,0,1,0
2432,550.0,0,0,0
2435,90.0,0,0,0
2436,70.0,0,1,0
2437,250.0,0,0,0
2438,0.0,0,0,0
2439,100.0,0,0,0
2440,30.0,0,0,0
2441,100.0,0,0,0
2442,500.0,0,0,0
2443,50.0,0,1,0
2444,151.0,0,1,0
2445,550.0,0,0,0
2446,110.0,0,1,0
2450,700.0,0,0,0
2451,203.0,0,0,0
2464,10.0,0,1,0
2468,10.0,0,1,0
2473,10.0,0,0,0
2475,100.0,0,1,0
2476,20.0,0,1,0
2477,50.0,0,1,0
2478,100.0,0,0,0
2479,100.0,0,1,0
2480,29.0,0,0,0
2481,30.0,0,1,0
2482,20.0,0,1,0
2483,50.0,0,1,0
2484,50.0,0,1,0
2485,50.0,0,1,0
2486,550.0,0,0,0
2492,550.0,0,0,0
2493,100.0,0,1,0
2494,0.0,0,0,0
2495,50.0,0,1,0
2496,100.0,0,1,0
2498,0.0,0,0,0
2499,1.0,0,1,0
2500,100.0,0,1,0
2501,500.0,0,0,0
2502,100.0,0,1,0
2503,0.0,0,1,0
2504,100.0,0,1,0
2505,0.0,0,1,0
2506,0.0,0,1,0
2507,200.0,0,0,0
2508,226.0,0,1,0
2509,1.0,0,0,0
2510,100.0,0,0,0
2511,550.0,0,0,0
2512,550.0,0,0,0
2513,100.0,0,0,0
2514,1.0,0,0,0
2515,100.0,0,0,0
2516,100.0,0,0,0
2517,100.0,0,1,0
2518,300.0,0,1,0
2519,5010.0,0,1,0
2520,800.0,0,0,0
2521,650.0,0,0,0
2522,650.0,0,0,0
2523,2807.0,0,0,0
2524,100.0,0,1,0
2525,218.0,0,1,0
2526,100.0,0,1,0
2527,1423.0,0,0,0
2529,2363.0,0,0,0
2530,2100.0,0,0,0
2531,1000.0,0,0,0
2532,310.0,0,0,0
2533,100.0,0,0,0
2534,815.0,0,1,0
2535,550.0,0,0,0
2536,200.0,0,0,0
2537,1150.0,0,0,0
2538,2453.0,0,1,0
2539,300.0,0,1,0
2540,2300.0,0,0,0
2541,242.0,0,1,0
2542,0.0,0,1,0
2544,30.0,0,0,0
2546,145.0,0,0,0
2550,280.0,0,1,0
2551,145.0,0,0,0
2553,45.0,0,1,0
2554,112.0,0,1,0
2558,310.0,0,0,0
2559,53.0,0,0,0
2560,100.0,0,1,0
2561,140.0,0,1,0
2562,80.0,0,1,0
2563,350.0,0,1,0
2564,300.0,0,1,0
2565,300.0,0,1,0
2566,300.0,0,0,0
2567,501.0,0,0,0
2568,200.0,0,1,0
2569,709.33,0,1,0
2570,896.0,0,1,0
2571,1000.0,0,0,0
2575,100.0,0,1,0
2576,250.0,0,1,0
2577,100.0,0,1,0
2578,200.0,0,0,0
2579,550.0,0,0,0
2580,550.0,0,0,0
2581,45.0,0,1,0
2582,100.0,0,0,0
2583,200.0,0,1,0
2584,250.0,0,1,0
2585,100.0,0,0,0
2586,200.0,0,0,0
2587,600.0,0,0,0
2588,650.0,0,0,0
2589,100.0,0,1,0
2590,100.0,0,0,0
2591,1000.0,0,1,0
2595,100.0,0,1,0
2599,550.0,0,0,0
2601,100.0,0,1,0
2602,100.0,0,1,0
2603,100.0,0,1,0
2604,550.0,0,0,0
2605,550.0,0,0,0
2608,300.0,0,1,0
2609,2300.0,0,0,0
2611,1500.0,0,1,0
2616,200.0,0,0,0
2617,202.0,0,0,0
2619,100.0,0,1,0
2620,100.0,0,0,0
2621,550.0,0,0,0
2622,15.0,0,1,0
2623,15.0,0,1,0
2624,100.0,0,1,0
2625,544.0,0,0,0
2627,497.0,0,1,0
2629,5.0,0,0,0
2630,0.0,0,0,0
2631,1.0,0,0,0
2632,312.0,0,0,0
2633,100.0,0,0,0
2634,25.0,0,1,0
2635,649.0,0,0,0
2636,301.0,0,0,0
2638,547.0,0,0,0
2640,100.0,0,1,0
2641,250.0,0,1,0
2642,550.0,0,0,0
2643,200.0,0,1,0
2644,550.0,0,0,0
2645,310.0,0,1,0
2646,500000.0,0,1,1
2647,800.0,0,0,0
2648,100.0,0,1,0
2649,693.0,0,1,0
2654,650.0,0,0,0
2657,100.0,0,0,0
2658,100.0,0,0,0
2659,100.0,0,0,0
2661,150.0,0,0,0
2663,300.0,0,0,0
2664,700.0,0,0,0
2665,700.0,0,0,0
2666,600.0,0,0,0
2667,650.0,0,0,0
2668,60.0,0,1,0
2669,60.0,0,1,0
2670,5.0,0,1,0
2671,4.0,0,1,0
2672,99.0,0,1,0
2674,12.0,0,1,0
2675,550.0,0,0,0
2677,60.0,0,1,0
2678,149.0,0,1,0
2679,20.0,0,0,0
2680,20.0,0,1,0
2681,30.0,0,0,0
2682,650.0,0,0,0
2683,299.0,0,1,0
2685,403.0,0,1,0
2686,50.0,0,1,0
2687,50.0,0,1,0
2688,293.0,0,1,0
2692,100.0,0,1,0
2693,300.0,0,1,0
2694,60.0,0,1,0
2697,100.0,0,1,0
2700,100.0,0,1,0
2701,100.0,0,1,0
2702,199.0,0,0,0
2705,100.0,0,0,0
2706,0.0,0,0,0
2707,0.0,0,0,0
2708,100.0,0,0,0
2709,550.0,0,0,0
2710,0.0,0,0,0
2711,12.0,0,0,0
2712,0.0,0,0,0
2713,200.0,0,0,0
2714,8.0,0,0,0
2715,12.0,0,0,0
2717,550.0,0,0,0
2718,30.0,0,1,0
2722,30.0,0,1,0
2723,100.0,0,1,0
2724,1150.0,0,0,0
2726,0.0,0,0,0
2727,700.0,0,0,0
2728,14.0,0,0,0
2733,139.0,0,1,0
2735,90.0,0,1,0
2741,97.0,0,0,0
2742,0.0,0,0,0
2743,0.0,0,0,0
2744,0.0,0,0,0
2745,0.0,0,0,0
2746,300.0,0,1,0
2747,1.0,0,0,0
2749,1.0,0,0,0
2750,500.0,0,0,0
2751,100.0,0,1,0
2754,0.0,0,1,0
2755,0.0,0,0,0
2756,78.0,0,1,0
2757,100.0,0,1,0
2758,15.0,0,1,0
2759,105.0,0,1,0
2760,95.0,0,1,0
2761,164.0,0,1,0
2762,104.0,0,1,0
2763,4.0,0,1,0
2764,300.0,0,1,0
2765,60.0,0,1,0
2766,470.0,0,1,0
2767,4.0,0,1,0
2770,100.0,0,1,0
2771,340.0,0,1,0
2772,100.0,0,1,0
2773,550.0,0,0,0
2774,250.0,0,1,0
2781,200.0,0,0,0
2783,350.0,0,0,0
2784,1000.0,0,1,0
2786,1000.0,0,1,0
2788,550.0,0,0,0
2790,100.0,0,0,0
2791,140.0,0,1,0
2792,632.0,0,0,0
2796,80.0,0,1,0
2798,1000.0,0,1,0
2802,223.0,0,0,0
2804,60.0,0,1,0
2805,1150.0,0,0,0
2806,60.0,0,1,0
2807,1.0,0,1,0
2808,15000.0,0,1,0
2809,60.0,0,1,0
2810,1000.0,0,1,0
2811,1500.0,0,1,0
2812,15000.0,0,1,0
2813,100.0,0,0,0
2814,50.0,0,1,0
2815,70.0,0,1,0
2816,60.0,0,1,0
2817,550.0,0,0,0
2818,10.0,0,0,0
2819,110.0,0,1,0
2820,130.0,0,1,0
2824,550.0,0,0,0
2825,400.0,0,1,0
2826,0.0,0,1,0
2827,99.0,0,1,0
2828,1270.0,0,1,0
2829,390.0,0,1,0
2831,140.0,0,1,0
2832,0.0,0,1,0
2833,199.0,0,1,0
2834,0.0,0,1,0
2835,199.0,0,0,0
2836,550.0,0,0,0
2838,100.0,0,0,0
2839,199.0,0,1,0
2840,680.0,0,0,0
2841,199.0,0,0,0
2842,650.0,0,0,0
2845,100.0,0,1,0
2846,60.0,0,1,0
2847,98660.0,0,0,0
2848,60.0,0,1,0
2849,268.0,0,1,0
2850,565.0,0,0,0
2851,20100.0,0,1,0
2852,170.0,0,1,0
2853,0.0,0,1,0
2854,1000.0,0,1,0
2855,200.0,0,1,0
2856,100.0,0,1,0
2857,100.0,0,1,0
2858,60.0,0,1,0
2859,131.0,0,1,0
2860,100.0,0,1,0
2862,122.0,0,0,0
2863,100.0,0,1,0
2864,122.0,0,0,0
2866,300.0,0,0,0
2867,947.0,0,1,0
2870,927.0,0,1,0
2871,28.0,0,1,0
2875,100.0,0,0,0
2876,30.0,0,1,0
2879,30.0,0,1,0
2883,100.0,0,1,0
2884,130.0,0,1,0
2886,650.0,0,0,0
2890,200.0,0,0,0
2896,30.0,0,1,0
2897,87.0,0,0,0
2898,60.0,0,1,0
2899,60.0,0,1,0
2900,60.0,0,1,0
2901,550.0,0,0,0
2903,60.0,0,1,0
2904,550.0,0,0,0
2905,60.0,0,1,0
2906,550.0,0,0,0
2908,30.0,0,1,0
2911,60.0,0,1,0
2912,60.0,0,1,0
2915,30.0,0,1,0
2916,60.0,0,1,0
2917,60.0,0,1,0
2918,60.0,0,1,0
2920,60.0,0,1,0
2921,250.0,0,1,0
2925,100.0,0,0,0
2927,550.0,0,0,0
2929,550.0,0,0,0
2930,160.0,0,1,0
2931,100.0,0,1,0
2932,30.0,0,1,0
2933,550.0,0,0,0
2934,60.0,0,1,0
2935,30.0,0,1,0
2936,4.0,0,1,0
2937,4.0,0,1,0
2938,0.0,0,1,0
2939,250.0,0,1,0
2940,60.0,0,1,0
2941,100.0,0,1,0
2942,60.0,0,1,0
2943,60.0,0,1,0
2944,100.0,0,0,0
2945,4.0,0,1,0
2946,10.0,0,0,0
2947,60.0,0,1,0
2948,4.0,0,1,0
2949,4.0,0,1,0
2950,500.0,0,0,0
2951,500.0,0,1,0
2952,1.0,0,1,0
2953,60.0,0,1,0
2954,100.0,0,1,0
2955,100.0,0,1,0
2956,250.0,0,1,0
2957,98.0,0,0,0
2958,60.0,0,1,0
2959,4.0,0,1,0
2960,30.0,0,1,0
2961,30.0,0,1,0
2962,50.0,0,1,0
2963,50.0,0,0,0
2964,0.0,0,1,0
2966,50.0,0,0,0
2967,0.0,0,0,0
2968,0.0,0,0,0
2969,0.0,0,0,0
2970,0.0,0,1,0
2971,5.0,0,0,0
2972,5.0,0,0,0
2973,5.0,0,0,0
2974,0.0,0,1,0
2975,0.0,0,0,0
2976,0.0,0,1,0
2977,5.0,0,0,0
2978,5.0,0,0,0
2979,4.0,0,1,0
2980,5.0,0,0,0
2981,100.0,0,1,0
2982,4.0,0,1,0
2983,250.0,0,1,0
2984,10.0,0,0,0
2985,100.0,0,1,0
2986,100.0,0,1,0
2987,100.0,0,1,0
2988,100.0,0,1,0
2989,100.0,0,1,0
2990,100.0,0,1,0
2991,0.0,0,0,0
2992,0.0,0,1,0
2993,0.0,0,0,0
2994,5.0,0,0,0
2997,30.0,0,1,0
2998,100.0,0,1,0
2999,30.0,0,1,0
3000,100.0,0,1,0
3001,100.0,0,1,0
3002,99.0,0,1,0
3003,250.0,0,1,0
3004,30.0,0,1,0
3005,0.0,0,0,0
3006,5.0,0,0,0
3007,0.0,0,0,0
3009,0.0,0,0,0
3010,0.0,0,0,0
3011,30.0,0,1,0
3012,29.0,0,1,0
3013,102.0,0,1,0
3014,10.0,0,0,0
3015,12.0,0,1,0
3016,100.0,0,0,0
3017,100.0,0,1,0
3018,100.0,0,1,0
3020,100.0,0,1,0
3021,100.0,0,1,0
3022,5.0,0,0,0
3023,30.0,0,1,0
3024,100.0,0,1,0
3025,100.0,0,1,0
3026,100.0,0,1,0
3027,100.0,0,1,0
3029,34.0,0,1,0
3031,100.0,0,1,0
3032,100.0,0,1,0
3033,60.0,0,1,0
3034,250.0,0,1,0
3035,0.0,0,0,0
3036,0.0,0,0,0
3037,500000.0,0,0,1
3039,500000.0,0,0,1
3040,10.0,0,0,0
3041,2.0,0,1,0
3043,5.0,0,0,0
3046,5.0,0,0,0
3047,5.0,0,0,0
3049,5.0,0,0,0
3050,5.0,0,0,0
3052,5.0,0,0,0
3053,650.0,0,0,0
3054,100000.0,0,1,0
3055,0.0,0,1,0
3056,0.0,0,0,1
3057,0.0,0,1,0
3058,0.0,0,1,0
3059,550.0,0,0,0
3060,30.0,0,1,0
3062,5.0,0,0,0
3064,0.0,0,0,1
3065,500000.0,0,0,1
3066,100.0,0,0,0
3067,5000.0,0,1,0
3068,200.0,0,0,0
3069,250.0,0,1,0
3070,100.0,0,1,0
3071,1000.0,0,0,1
3072,1000.0,0,0,1
3073,1000.0,0,1,0
3074,160.0,0,1,0
3075,1000.0,0,0,1
3076,0.0,0,0,1
3078,30.0,0,1,0
3079,1.0,0,0,1
3081,19.0,0,1,0
3082,5.0,0,0,0
3084,5.0,0,0,0
3087,5.0,0,0,0
3088,5.0,0,0,0
3089,1000.0,0,1,0
3091,100.0,0,0,0
3092,5.0,0,0,0
3093,100.0,0,0,0
3098,100.0,0,0,0
3100,100.0,0,1,0
3102,100.0,0,0,1
3104,1000.0,0,1,0
3105,1000.0,0,0,1
3107,100.0,0,1,0
3109,200.0,0,0,1
3111,5.0,0,0,0
3113,72.0,0,1,0
3116,1000.0,0,0,1
3118,30.0,0,1,0
3119,0.0,0,1,0
3121,2.0,0,1,0
3125,1000.0,0,0,0
3131,5.0,0,0,1
3139,2.0,0,1,0
3143,5.0,0,0,0
3145,130.0,0,1,0
3147,650.0,0,0,0
3150,133.0,0,0,0
3152,100.0,0,0,0
3153,30.0,0,0,0
3155,499999.0,0,0,1
3156,499995.0,0,0,1
3157,500000.0,0,1,0
3158,109.0,0,0,0
3159,59.0,0,1,0
3160,0.0,0,1,0
3161,100.0,0,1,0
3163,242.0,0,0,0
3164,351.0,0,0,0
3166,200.0,0,1,0
3168,60.0,0,1,0
3169,60.0,0,1,0
3171,500000.0,0,1,1
3173,38.0,0,0,0
3174,250.0,0,1,0
3176,30.0,0,1,0
3178,60.0,0,1,0
3179,112.0,0,0,0
3181,10.0,0,0,0
3183,500000.0,0,1,0
3184,500000.0,0,1,0
3185,500000.0,0,1,1
3186,500000.0,0,0,1
3187,500000.0,0,0,1
3188,500000.0,0,1,1
3189,500000.0,0,1,1
3194,500000.0,0,0,1
3196,12.0,0,0,0
3197,500000.0,0,0,1
3198,500000.0,0,1,1
3199,500000.0,0,1,1
3203,500000.0,0,1,1
3205,500000.0,0,1,1
3206,499989.0,0,0,1
3209,500000.0,0,1,1
3214,500000.0,0,0,1
3218,500000.0,0,1,1
3220,500000.0,0,1,1
3221,0.0,0,1,0
3223,60.0,0,1,0
3225,500000.0,0,0,1
3226,500000.0,0,1,1
3228,501000.0,0,0,1
3229,5.0,0,0,0
3238,500000.0,0,0,1
3241,30.0,0,1,0
3242,500000.0,0,1,1
3249,500000.0,0,0,1
3250,500000.0,0,0,1
3251,100.0,0,1,0
3257,15.0,0,0,0
3258,500000.0,0,0,1
3261,500000.0,0,1,1
3263,100.0,0,1,1
3264,499998.0,0,0,1
3265,499999.0,0,1,1
3266,500000.0,0,0,1
3267,500000.0,0,0,1
3268,100.0,0,1,0
3269,500000.0,0,1,1
3270,10000.0,0,1,0
3271,500122.0,0,0,1
3272,2000.0,0,0,0
3273,5.0,0,0,0
3275,310.0,0,0,0
3277,550.0,0,0,0
3279,110.0,0,0,0
3280,499985.0,0,0,1
3281,500000.0,0,0,1
3282,500000.0,0,0,1
3283,500200.0,0,0,1
3284,500000.0,0,1,1
3285,100.0,0,0,0
3286,60.0,0,1,0
3288,810.0,0,0,0
3289,141.0,0,0,0
3291,500100.0,0,0,1
3292,500000.0,0,0,1
3293,499999.0,0,1,1
3294,500100.0,0,1,1
3297,1122.0,0,0,0
3298,500100.0,0,0,1
3299,500000.0,0,0,1
3303,500000.0,0,1,1
3304,500000.0,0,0,1
3305,499999.0,0,1,1
3306,15.0,0,0,0
3307,2.0,0,1,0
3308,30.0,0,1,0
3309,30.0,0,1,0
3310,320.0,0,0,0
3311,300.0,0,0,0
3312,320.0,0,0,0
3313,2300.0,0,0,0
3314,4.0,0,1,0
3315,320.0,0,0,0
3316,30.0,0,1,0
3317,1750.0,0,0,0
3318,130.0,0,1,0
3320,650.0,0,0,0
3322,50100.0,0,0,0
3324,12.0,0,1,0
3325,500000.0,0,0,1
3327,500000.0,0,1,1
3328,860.0,0,1,0
3329,10.0,0,0,0
3330,500000.0,0,1,1
3332,500000.0,0,1,1
3333,500000.0,0,0,1
3334,500100.0,0,0,1
3336,60.0,0,1,0
3337,350.0,0,1,0
3339,601.0,0,1,0
3340,200.0,0,0,0
3341,500000.0,0,0,1
3342,500100.0,0,1,1
3343,5500.0,0,0,0
3344,2000.0,0,1,0
3345,100.0,0,1,0
3346,0.0,0,1,0
3347,100.0,0,1,0
3348,100.0,0,1,0
3349,100.0,0,1,0
3350,100.0,0,1,0
3351,100.0,0,1,0
3352,100.0,0,1,0
3353,2500.0,0,1,0
3354,2500.0,0,1,0
3355,2500.0,0,1,0
3356,2500.0,0,1,0
3357,2500.0,0,1,0
3358,2500.0,0,1,0
3359,2500.0,0,1,0
3360,2500.0,0,1,0
3361,2500.0,0,1,0
3362,2500.0,0,1,0
3363,2500.0,0,1,0
3364,60.0,0,1,0
3365,0.0,0,1,0
3366,2500.0,0,1,0
3367,100.0,0,1,0
3368,10000.0,0,1,0
3369,10000.0,0,1,0
3370,10000.0,0,1,0
3371,10000.0,0,1,0
3372,500000.0,0,1,1
3373,4.0,0,1,0
3374,100.0,0,0,0
3375,100.0,0,0,0
3376,500000.0,0,1,1
3377,0.0,0,1,0
3378,500000.0,0,1,1
3379,500000.0,0,1,1
3380,500000.0,0,1,1
3381,500000.0,0,1,1
3382,500234.0,0,1,1
3383,500000.0,0,1,1
3384,101.0,0,1,0
3389,500000.0,0,0,1
3390,100.0,0,0,0
3394,60.0,0,1,0
3395,1.0,0,1,0
3396,1.0,0,1,0
3397,1.0,0,1,0
3400,130.0,0,1,0
3401,850.0,0,0,0
3402,100.0,0,0,0
3403,100.0,0,0,0
3404,2.0,0,1,0
3405,550.0,0,0,0
3406,0.0,0,1,0
3407,1010.0,0,0,0
3408,0.0,0,0,
3410,0.0,0,0,0
3412,500.0,0,0,0
3413,500.0,0,0,0
3414,500.0,0,0,0
3415,500.0,0,0,0
3417,2.0,0,1,0
3418,2500.0,0,1,0
3419,10000.0,0,1,0
3420,500000.0,0,1,1
3424,4.0,0,1,0
3425,1000.0,0,1,0
3427,4.0,0,1,0
3428,4.0,0,1,0
3429,650.0,0,0,0
3430,530.0,0,1,0
3431,4.0,0,1,0
3432,4.0,0,1,0
3433,65.0,0,1,0
3435,500000.0,0,1,1
3436,4.0,0,1,0
3437,500000.0,0,1,1
3438,4.0,0,1,0
3439,4.0,0,1,0
3440,4.0,0,1,0
3441,4.0,0,1,0
3442,1.0,0,1,0
3443,500000.0,0,1,1
3444,112.0,0,0,0
3445,500000.0,0,0,1
3446,550.0,0,0,0
3447,1.0,0,1,0
3448,13.0,0,1,0
3449,2.0,0,1,0
3450,250.0,0,1,0
3451,50.0,0,1,0
3452,60.0,0,1,0
3453,1.0,0,0,0
3454,50.0,0,0,0
3455,10.0,0,0,0
3456,50.0,0,1,0
3457,1.0,0,1,0
3458,50.0,0,1,0
3459,1.0,0,1,0
3460,305.0,0,1,0
3461,100.0,0,0,0
3462,824.0,0,0,0
3463,260.0,0,0,1
3464,130.0,0,1,0
3466,60.0,0,1,0
3467,61.0,0,1,0
3468,1.0,0,1,0
3469,100.0,0,0,0
3470,2.0,0,1,0
3472,15.0,0,1,0
3473,165.0,0,1,0
3475,1.0,0,1,0
3476,25.0,0,1,0
3478,30.0,0,1,0
3481,151.0,0,1,0
3482,550.0,0,0,0
3483,60.0,0,0,0
3484,270.0,0,1,0
3492,550.0,0,0,0
3498,80.0,0,1,0
3499,200.0,0,0,0
3500,50.0,0,1,0
3501,100.0,0,0,0
3502,3520.0,0,1,0
3503,0.0,0,1,0
3504,1.0,0,1,0
3508,100.0,0,0,0
3510,1.0,0,1,0
3512,450.0,0,1,0
3513,200.0,0,1,0
3514,200.0,0,1,0
3515,2.0,0,1,0
3516,2.0,0,1,0
3518,1.0,0,1,0
3536,260.0,0,1,0
3538,2.0,0,1,0
3549,2.0,0,1,0
3550,2.0,0,1,0
3551,2.0,0,1,0
3552,2.0,0,1,0
3553,100.0,0,1,0
3554,100.0,0,1,0
3555,500.0,0,1,0
3557,2.0,0,1,0
3558,2.0,0,1,0
3560,151.0,0,1,0
3561,100.0,0,1,0
3562,2.0,0,1,0
3563,100.0,0,1,0
3564,2.0,0,1,0
3565,2.0,0,1,0
3566,600.0,0,1,0
3567,4.0,0,1,0
3568,2.0,0,1,0
3569,4.0,0,1,0
3570,100.0,0,1,0
3571,5.0,0,1,0
3572,2.0,0,1,0
3573,2.0,0,1,0
3574,100.0,0,1,0
3575,2.0,0,1,0
3576,1030.0,0,1,0
3577,500000.0,0,1,1
3578,1000.0,0,1,0
3579,100.0,0,1,0
3580,100.0,0,1,0
3581,100.0,0,1,0
3597,500000.0,0,1,1
3598,500000.0,0,1,1
3599,2500.0,0,1,0
3600,500000.0,0,1,1
3601,1.0,0,1,0
3602,1.0,0,1,0
3603,2500.0,0,1,0
3604,551.0,0,1,0
3605,100.0,0,1,0
3606,2500.0,0,1,0
3607,2500.0,0,1,0
3608,250.0,0,1,0
3609,2500.0,0,1,0
3610,100.0,0,1,0
3611,10.0,0,1,0
3612,150.0,0,1,0
3613,101.0,0,1,0
3614,500.0,0,0,0
3615,550.0,0,0,0
3616,101.0,0,1,0
3617,500.0,0,0,0
3618,550.0,0,0,0
3619,50.0,0,1,0
3620,500.0,0,0,0
3621,300.0,0,0,0
3622,500000.0,0,1,1
3624,100.0,0,1,0
3625,1.0,0,1,0
3626,302.0,0,1,0
3628,350.0,0,1,0
3629,50.0,0,1,0
3631,1002.0,0,1,0
3632,550.0,0,0,0
3634,200.0,0,1,0
3635,100.0,0,1,0
3636,30.0,0,1,0
3637,0.0,0,1,0
3638,202.0,0,1,0
3639,550.0,0,0,0
3640,50.0,0,1,0
3641,500000.0,0,1,1
3642,10.0,0,1,0
3643,251.0,0,1,0
3647,302.0,0,1,0
3648,650.0,0,0,0
3649,102.0,0,1,0
3650,500000.0,0,0,1
3651,500000.0,0,0,1
3652,500200.0,0,0,1
3653,550.0,0,1,0
3654,300.0,0,1,0
3655,301.0,0,1,0
3656,151.0,0,1,0
3658,500000.0,0,0,1
3659,500000.0,0,1,1
3660,51.0,0,1,0
3663,500000.0,0,0,1
3664,200.0,0,1,0
3665,100.0,0,1,0
3666,200.0,0,0,0
3667,1000.0,0,1,0
3668,250.0,0,1,0
3669,100.0,0,1,0
3670,100.0,0,1,0
3671,100.0,0,1,0
3672,500000.0,0,1,1
3673,500000.0,0,1,1
3674,500000.0,0,1,1
3675,500000.0,0,1,1
3676,500000.0,0,1,1
3677,60.0,0,1,0
3678,8.0,0,1,0
3681,70000.0,0,0,0
3682,500000.0,0,0,1
3683,500000.0,0,1,1
3684,5000.0,0,1,0
3685,500000.0,0,1,1
3688,500000.0,0,1,1
3689,500000.0,0,1,1
3690,100.0,0,1,0
3691,500000.0,0,0,1
3692,300.0,0,1,0
3693,500000.0,0,1,1
3694,0.0,0,1,0
3695,500000.0,0,1,1
3696,500000.0,0,1,1
3698,500000.0,0,1,1
3699,500000.0,0,1,1
3700,500000.0,0,1,1
3702,500000.0,0,0,1
3705,500000.0,0,0,1
3706,500000.0,0,0,1
3707,500000.0,0,0,1
3708,1403.0,0,1,0
3709,0.0,0,1,0
3711,0.0,0,1,0
3712,250.0,0,1,0
3713,110.0,0,1,0
3715,500000.0,0,0,1
3717,3646.0,0,0,0
3719,0.0,0,0,0
3720,500000.0,0,0,1
3721,10.0,0,0,0
3723,1.0,0,1,0
3724,198.0,0,,0
3725,0.0,0,,0
3726,100.0,0,1,0
3727,750.0,0,,0
3728,200.0,0,,0
3729,5.0,0,1,0
3730,5.0,0,1,0
3731,0.0,0,,0
3732,1.0,0,,0
3733,607.0,0,0,0
3734,500000.0,0,0,1
3735,74.0,0,1,0
3737,50.0,0,1,0
3738,0.0,0,1,0
3739,200.0,0,1,0
3740,100.0,0,1,0
3742,1610.0,0,1,0
3743,1005.0,0,1,0
3745,505.0,0,1,0
3746,27170.0,0,1,0
3747,1520.0,0,0,0
3748,100.0,0,1,0
3749,5.0,0,1,0
3750,100.0,0,1,0
3751,5.0,0,1,0
3752,5.0,0,1,0
3753,100.0,0,1,0
3754,266.0,0,0,0
3759,500000.0,0,0,1
3760,100.0,0,1,0
3761,500070.0,0,1,1
3763,411.0,0,1,0
3765,3.0,0,1,0
3766,505.0,0,1,0
3767,2500.0,0,1,0
3768,100.0,0,1,0
3771,2570.0,0,1,0
3774,500000.0,0,0,1
3775,100.0,0,0,0
3777,570.0,0,0,0
3779,200.0,0,1,0
3783,570.0,0,1,0
3787,150.0,0,0,0
3793,205.0,0,0,0
3794,491.0,0,0,0
3795,5.0,0,1,0
3797,1070.0,0,1,0
3798,1.0,0,1,0
3800,0.0,0,0,
3801,0.0,0,0,
3802,1.0,0,1,0
3803,750.0,0,0,1
3805,500.0,0,0,0
3806,754.0,0,1,0
3811,600.0,0,0,0
3812,550.0,0,0,0
3816,422.0,0,1,0
3818,0.0,0,1,0
3819,500250.0,0,0,1
3824,200.0,0,1,0
3825,9710.0,0,0,0
3827,100.0,0,0,0
3828,100.0,0,0,
3829,1820.0,0,0,0
3831,2500.0,0,1,0
3832,5.0,0,0,0
3833,20.0,0,0,0
3834,0.0,0,0,0
3835,5.0,0,0,0
3836,55.0,0,0,0
3837,0.0,0,1,0
3839,750.0,0,1,0
3840,351.0,0,1,0
3841,2.0,0,1,0
3842,1010.0,0,1,0
3844,132.0,0,1,0
3845,20.0,0,0,0
3846,394.0,0,1,0
3847,48.0,0,0,0
3848,455.0,0,1,0
