id,catcher_id,credit_amount,wallet_amount,subscription_type,plan_type,is_unlimited,premium_storage,trial_account_type,billing_cycle_status
1447,2480,30.0,29.0,0,0,0,0,0.0,0
1448,2481,30.0,30.0,0,1,0,0,0.0,0
1449,2482,20.0,20.0,0,1,0,0,0.0,0
1450,2483,26.0,50.0,0,1,0,0,0.0,0
1451,2484,26.0,50.0,0,1,0,0,0.0,0
1452,2485,26.0,50.0,0,1,0,0,0.0,0
1453,2486,500.0,550.0,0,0,0,0,0.0,0
1454,2492,500.0,550.0,0,0,0,0,0.0,0
1455,2493,12.0,100.0,0,1,0,0,0.0,0
1456,2494,100.0,0.0,0,0,0,0,0.0,0
1457,2495,26.0,50.0,0,1,0,0,0.0,0
1458,2496,12.0,100.0,0,1,0,0,0.0,0
1459,2498,500.0,0.0,0,0,0,0,0.0,0
1460,2499,1.0,1.0,0,1,0,0,0.0,0
1461,2500,100.0,100.0,0,1,0,0,0.0,0
1462,2501,100.0,500.0,0,0,0,0,0.0,0
1463,2502,5900.0,100.0,0,1,0,0,0.0,0
1464,2503,0.0,0.0,0,1,0,0,0.0,0
1465,2504,5900.0,100.0,0,1,0,0,0.0,0
1466,2505,0.0,0.0,0,1,0,0,0.0,0
1467,2506,0.0,0.0,0,1,0,0,0.0,0
1468,2507,100.0,200.0,0,0,0,0,0.0,0
1469,2508,26.0,226.0,0,1,0,0,0.0,0
1470,2509,1.0,1.0,0,0,0,0,0.0,0
1471,2510,100.0,100.0,0,0,0,0,0.0,0
1472,2511,500.0,550.0,0,0,0,0,0.0,0
1473,2512,500.0,550.0,0,0,0,0,0.0,0
1474,2513,100.0,100.0,0,0,0,0,0.0,0
1475,2514,1.0,1.0,0,0,0,0,0.0,0
1476,2515,100.0,100.0,0,0,0,0,0.0,0
1477,2516,100.0,100.0,0,0,0,0,0.0,0
1478,2517,5900.0,100.0,0,1,0,0,0.0,0
1479,2518,11800.0,300.0,0,1,0,0,0.0,0
1480,2519,590.0,5010.0,0,1,0,0,0.0,0
1481,2520,2000.0,800.0,0,0,0,0,0.0,0
1482,2521,1000.0,650.0,0,0,0,0,0.0,0
1483,2522,1000.0,650.0,0,0,0,0,0.0,0
1484,2523,1000.0,2807.0,0,0,0,0,0.0,0
1485,2524,5900.0,100.0,0,1,0,0,0.0,0
1486,2525,11800.0,218.0,0,1,0,0,0.0,0
1487,2526,12.0,100.0,0,1,0,0,0.0,0
1488,2527,1000.0,1423.0,0,0,0,0,0.0,0
1489,2529,1000.0,2363.0,0,0,0,0,0.0,0
1490,2530,100.0,2100.0,0,0,0,0,0.0,0
1491,2531,1000.0,1000.0,0,0,0,0,0.0,0
1492,2532,4.0,310.0,0,0,0,0,0.0,0
1493,2533,100.0,100.0,0,0,0,0,0.0,0
1494,2534,118.0,815.0,0,1,0,0,0.0,0
1495,2535,500.0,550.0,0,0,0,0,0.0,0
1496,2536,200.0,200.0,0,0,0,0,0.0,0
1497,2537,1000.0,1150.0,0,0,0,0,0.0,0
1498,2538,513.0,2453.0,0,1,0,0,0.0,0
1499,2539,118.0,300.0,0,1,0,0,0.0,0
1500,2540,2000.0,2300.0,0,0,0,0,0.0,0
1501,2541,118.0,242.0,0,1,0,0,0.0,0
1502,2542,0.0,0.0,0,1,0,0,0.0,0
1503,2544,0.0,30.0,0,0,0,0,0.0,0
1504,2546,0.0,145.0,0,0,0,0,0.0,0
1505,2550,11800.0,280.0,0,1,0,0,0.0,0
1506,2551,141.0,145.0,0,0,0,0,0.0,0
1507,2553,11800.0,45.0,0,1,0,0,0.0,0
1508,2554,14.16,112.0,0,1,0,0,0.0,0
1509,2558,100.0,310.0,0,0,0,0,0.0,0
1510,2559,50.0,53.0,0,0,0,0,0.0,0
1511,2560,5900.0,100.0,0,1,0,0,0.0,0
1512,2561,,140.0,0,1,0,0,0.0,0
1513,2562,,80.0,0,1,0,0,0.0,0
1514,2563,,350.0,0,1,0,0,0.0,0
1515,2564,,300.0,0,1,0,0,0.0,0
1516,2565,,300.0,0,1,0,0,0.0,0
1517,2566,,300.0,0,0,0,0,0.0,0
1518,2567,,501.0,0,0,0,0,0.0,0
1519,2568,,200.0,0,1,0,0,0.0,0
1520,2569,,709.33,0,1,0,0,0.0,0
1521,2570,,896.0,0,1,0,0,0.0,0
1522,2571,,1000.0,0,0,0,0,0.0,0
1523,2575,,100.0,0,1,0,0,0.0,0
1524,2576,,250.0,0,1,0,0,0.0,0
1525,2577,,100.0,0,1,0,0,0.0,0
1526,2578,,200.0,0,0,0,0,0.0,0
1527,2579,,550.0,0,0,0,0,0.0,0
1528,2580,,550.0,0,0,0,0,0.0,0
1529,2581,,45.0,0,1,0,0,0.0,0
1530,2582,,100.0,0,0,0,0,0.0,0
1531,2583,,200.0,0,1,0,0,0.0,0
1532,2584,,250.0,0,1,0,0,0.0,0
1533,2585,,100.0,0,0,0,0,0.0,0
1534,2586,,200.0,0,0,0,0,0.0,0
1535,2587,,600.0,0,0,0,0,0.0,0
1536,2588,,650.0,0,0,0,0,0.0,0
1537,2589,,100.0,0,1,0,0,0.0,0
1538,2590,,100.0,0,0,0,0,0.0,0
1539,2591,,1000.0,0,1,0,0,0.0,0
1540,2595,,100.0,0,1,0,0,0.0,0
1541,2599,,550.0,0,0,0,0,0.0,0
1542,2601,,100.0,0,1,0,0,0.0,0
1543,2602,,100.0,0,1,0,0,0.0,0
1544,2603,,100.0,0,1,0,0,0.0,0
1545,2604,,550.0,0,0,0,0,0.0,0
1546,2605,,550.0,0,0,0,0,0.0,0
1547,2608,,300.0,0,1,0,0,0.0,0
1548,2609,,2300.0,0,0,0,0,0.0,0
1549,2611,,1500.0,0,1,0,0,0.0,0
1550,2616,,200.0,0,0,0,0,0.0,0
1551,2617,,202.0,0,0,0,0,0.0,0
1552,2619,,100.0,0,1,0,0,0.0,0
1553,2620,,100.0,0,0,0,0,0.0,0
1554,2621,,550.0,0,0,0,0,0.0,0
1555,2622,,15.0,0,1,0,0,0.0,0
1556,2623,,15.0,0,1,0,0,0.0,0
1557,2624,,100.0,0,1,0,0,0.0,0
1558,2625,,544.0,0,0,0,0,0.0,0
1559,2627,,497.0,0,1,0,0,0.0,0
1560,2629,,5.0,0,0,0,0,1.0,0
1561,2630,,0.0,0,0,0,0,0.0,0
1562,2631,,1.0,0,0,0,0,0.0,0
1563,2632,,312.0,0,0,0,0,0.0,0
1564,2633,,100.0,0,0,0,0,0.0,0
1565,2634,,25.0,0,1,0,0,0.0,0
1566,2635,,649.0,0,0,0,0,0.0,0
1567,2636,,301.0,0,0,0,0,0.0,0
1568,2638,,547.0,0,0,0,0,0.0,0
1569,2640,,100.0,0,1,0,0,0.0,0
1570,2641,,250.0,0,1,0,0,0.0,0
1571,2642,,550.0,0,0,0,0,0.0,0
1572,2643,,200.0,0,1,0,0,0.0,0
1573,2644,,550.0,0,0,0,0,0.0,0
1574,2645,,310.0,0,1,0,0,0.0,0
1575,2646,,500000.0,0,1,1,0,0.0,0
1576,2647,,800.0,0,0,0,0,0.0,0
1577,2648,,100.0,0,1,0,0,0.0,0
1578,2649,,693.0,0,1,0,0,0.0,0
1579,2654,,650.0,0,0,0,0,0.0,0
1580,2657,,100.0,0,0,0,0,0.0,0
1581,2658,,100.0,0,0,0,0,0.0,0
1582,2659,,100.0,0,0,0,0,0.0,0
1583,2661,,150.0,0,0,0,0,0.0,0
1584,2663,,300.0,0,0,0,0,0.0,0
1585,2664,,700.0,0,0,0,0,0.0,0
1586,2665,,700.0,0,0,0,0,0.0,0
1587,2666,,600.0,0,0,0,0,0.0,0
1588,2667,,650.0,0,0,0,0,0.0,0
1589,2668,,60.0,0,1,0,0,0.0,0
1590,2669,,60.0,0,1,0,0,0.0,0
1591,2670,,5.0,0,1,0,0,0.0,0
1592,2671,,4.0,0,1,0,0,0.0,0
1593,2672,,99.0,0,1,0,0,0.0,0
1595,2674,,12.0,0,1,0,0,0.0,0
1596,2675,,550.0,0,0,0,0,0.0,0
1597,2677,,60.0,0,1,0,0,0.0,0
1598,2678,,149.0,0,1,0,0,0.0,0
1599,2679,,20.0,0,0,0,0,0.0,0
1600,2680,,20.0,0,1,0,0,0.0,0
1601,2681,,30.0,0,0,0,0,0.0,0
1602,2682,,650.0,0,0,0,0,0.0,0
1603,2683,,299.0,0,1,0,0,0.0,0
1604,2685,,403.0,0,1,0,0,0.0,0
1605,2686,,50.0,0,1,0,0,0.0,0
1606,2687,,50.0,0,1,0,0,0.0,0
1607,2688,,293.0,0,1,0,0,0.0,0
1608,2692,,100.0,0,1,0,0,0.0,0
1609,2693,,300.0,0,1,0,0,0.0,0
1610,2694,,60.0,0,1,0,0,0.0,0
1611,2697,,100.0,0,1,0,0,0.0,0
1612,2700,,100.0,0,1,0,0,0.0,0
1613,2701,,100.0,0,1,0,0,0.0,0
1614,2702,,199.0,0,0,0,0,0.0,0
1615,2705,,100.0,0,0,0,0,0.0,0
1616,2706,,0.0,0,0,0,0,0.0,0
1617,2707,,0.0,0,0,0,0,0.0,0
1618,2708,,100.0,0,0,0,0,0.0,0
1619,2709,,550.0,0,0,0,0,0.0,0
1620,2710,,0.0,0,0,0,0,0.0,0
1621,2711,,12.0,0,0,0,0,0.0,0
1622,2712,,0.0,0,0,0,0,0.0,0
1623,2713,,200.0,0,0,0,0,0.0,0
1624,2714,,8.0,0,0,0,0,0.0,0
1625,2715,,12.0,0,0,0,0,0.0,0
1626,2717,,550.0,0,0,0,0,0.0,0
1627,2718,,30.0,0,1,0,0,0.0,0
1628,2722,,30.0,0,1,0,0,0.0,0
1629,2723,,100.0,0,1,0,0,0.0,0
1630,2724,,1150.0,0,0,0,0,0.0,0
1631,2726,,0.0,0,0,0,0,0.0,0
1632,2727,,700.0,0,0,0,0,0.0,0
1633,2728,,14.0,0,0,0,0,0.0,0
1634,2733,,139.0,0,1,0,0,0.0,0
1635,2735,,90.0,0,1,0,0,0.0,0
1636,2741,,97.0,0,0,0,0,0.0,0
1637,2742,,0.0,0,0,0,0,0.0,0
1638,2743,,0.0,0,0,0,0,0.0,0
1639,2744,,0.0,0,0,0,0,0.0,0
1640,2745,,0.0,0,0,0,0,0.0,0
1641,2746,,300.0,0,1,0,0,0.0,0
1642,2747,,1.0,0,0,0,0,0.0,0
1643,2749,,1.0,0,0,0,0,0.0,0
1644,2750,,500.0,0,0,0,0,0.0,0
1645,2751,,100.0,0,1,0,0,0.0,0
1646,2754,,0.0,0,1,0,0,0.0,0
1647,2755,,0.0,0,0,0,0,0.0,0
1648,2756,,78.0,0,1,0,0,0.0,0
1649,2757,,100.0,0,1,0,0,0.0,0
1650,2758,,15.0,0,1,0,0,0.0,0
1651,2759,,105.0,0,1,0,0,0.0,0
1652,2760,,95.0,0,1,0,0,0.0,0
1653,2761,,164.0,0,1,0,0,0.0,0
1654,2762,,104.0,0,1,0,0,0.0,0
1655,2763,,4.0,0,1,0,0,0.0,0
1656,2764,,300.0,0,1,0,0,0.0,0
1657,2765,,60.0,0,1,0,0,0.0,0
1658,2766,,470.0,0,1,0,0,0.0,0
1659,2767,,4.0,0,1,0,0,0.0,0
1660,2770,,100.0,0,1,0,0,0.0,0
1661,2771,,340.0,0,1,0,0,0.0,0
1662,2772,,100.0,0,1,0,0,0.0,0
1663,2773,,550.0,0,0,0,0,0.0,0
1664,2774,,250.0,0,1,0,0,0.0,0
1665,2781,,200.0,0,0,0,0,0.0,0
1666,2783,,350.0,0,0,0,0,0.0,0
1667,2784,,1000.0,0,1,0,0,0.0,0
1668,2786,,1000.0,0,1,0,0,0.0,0
1669,2788,,550.0,0,0,0,0,0.0,0
1670,2790,,100.0,0,0,0,0,0.0,0
1671,2791,,140.0,0,1,0,0,0.0,0
1672,2792,,632.0,0,0,0,0,0.0,0
1673,2796,,80.0,0,1,0,0,0.0,0
1674,2798,,1000.0,0,1,0,0,0.0,0
1675,2802,,223.0,0,0,0,0,0.0,0
1676,2804,,60.0,0,1,0,0,0.0,0
1677,2805,,1150.0,0,0,0,0,0.0,0
1678,2806,,60.0,0,1,0,0,0.0,0
1679,2807,,1.0,0,1,0,0,0.0,0
1680,2808,,15000.0,0,1,0,0,0.0,0
1681,2809,,60.0,0,1,0,0,0.0,0
1682,2810,,1000.0,0,1,0,0,0.0,0
1683,2811,,1500.0,0,1,0,0,0.0,0
1684,2812,,15000.0,0,1,0,0,0.0,0
1685,2813,,100.0,0,0,0,0,0.0,0
1686,2814,,50.0,0,1,0,0,0.0,0
1687,2815,,70.0,0,1,0,0,0.0,0
1688,2816,,60.0,0,1,0,0,0.0,0
1689,2817,,550.0,0,0,0,0,0.0,0
1690,2818,,10.0,0,0,0,0,0.0,0
1691,2819,,110.0,0,1,0,0,0.0,0
1692,2820,,130.0,0,1,0,0,0.0,0
1693,2824,,550.0,0,0,0,0,0.0,0
1694,2825,,400.0,0,1,0,0,0.0,0
1695,2826,,0.0,0,1,0,0,0.0,0
1696,2827,,99.0,0,1,0,0,0.0,0
1697,2828,,1270.0,0,1,0,0,0.0,0
1698,2829,,390.0,0,1,0,0,0.0,0
1699,2831,,140.0,0,1,0,0,0.0,0
1700,2832,,0.0,0,1,0,0,0.0,0
1701,2833,,199.0,0,1,0,0,0.0,0
1702,2834,,0.0,0,1,0,0,0.0,0
1703,2835,,199.0,0,0,0,0,0.0,0
1704,2836,,550.0,0,0,0,0,0.0,0
1705,2838,,100.0,0,0,0,0,0.0,0
1706,2839,,199.0,0,1,0,0,0.0,0
1707,2840,,680.0,0,0,0,0,0.0,0
1708,2841,,199.0,0,0,0,0,0.0,0
1709,2842,,650.0,0,0,0,0,0.0,0
1710,2845,,100.0,0,1,0,0,0.0,0
1711,2846,,60.0,0,1,0,0,0.0,0
1712,2847,,98660.0,0,0,0,0,0.0,0
1713,2848,,60.0,0,1,0,0,0.0,0
1714,2849,,268.0,0,1,0,0,0.0,0
1715,2850,,565.0,0,0,0,0,0.0,0
1716,2851,,20100.0,0,1,0,0,0.0,0
1717,2852,,170.0,0,1,0,0,0.0,0
1718,2853,,0.0,0,1,0,0,0.0,0
1719,2854,,1000.0,0,1,0,0,0.0,0
1720,2855,,200.0,0,1,0,0,0.0,0
1721,2856,,100.0,0,1,0,0,0.0,0
1722,2857,,100.0,0,1,0,0,0.0,0
1723,2858,,60.0,0,1,0,0,0.0,0
1724,2859,,131.0,0,1,0,0,0.0,0
1725,2860,,100.0,0,1,0,0,0.0,0
1726,2862,,122.0,0,0,0,0,0.0,0
1727,2863,,100.0,0,1,0,0,0.0,0
1728,2864,,122.0,0,0,0,0,0.0,0
1729,2866,,300.0,0,0,0,0,0.0,0
1730,2867,,947.0,0,1,0,0,0.0,0
1731,2870,,927.0,0,1,0,0,0.0,0
1732,2871,,28.0,0,1,0,0,0.0,0
1733,2875,,100.0,0,0,0,0,0.0,0
1734,2876,,30.0,0,1,0,0,0.0,0
1735,2879,,30.0,0,1,0,0,0.0,0
1736,2883,,100.0,0,1,0,0,0.0,0
1737,2884,,130.0,0,1,0,0,0.0,0
1738,2886,,650.0,0,0,0,0,0.0,0
1739,2890,,200.0,0,0,0,0,0.0,0
1740,2896,,30.0,0,1,0,0,0.0,0
1741,2897,,87.0,0,0,0,0,0.0,0
1742,2898,,60.0,0,1,0,0,0.0,0
1743,2899,,60.0,0,1,0,0,0.0,0
1744,2900,,60.0,0,1,0,0,0.0,0
1745,2901,,550.0,0,0,0,0,0.0,0
1746,2903,,60.0,0,1,0,0,0.0,0
1747,2904,,550.0,0,0,0,0,0.0,0
1748,2905,,60.0,0,1,0,0,0.0,0
1749,2906,,550.0,0,0,0,0,0.0,0
1750,2908,,30.0,0,1,0,0,0.0,0
1751,2911,,60.0,0,1,0,0,0.0,0
1752,2912,,60.0,0,1,0,0,0.0,0
1753,2915,,30.0,0,1,0,0,0.0,0
1754,2916,,60.0,0,1,0,0,0.0,0
1755,2917,,60.0,0,1,0,0,0.0,0
1756,2918,,60.0,0,1,0,0,0.0,0
1757,2920,,60.0,0,1,0,0,0.0,0
1758,2921,,250.0,0,1,0,0,0.0,0
1759,2925,,100.0,0,0,0,0,0.0,0
1760,2927,,550.0,0,0,0,0,0.0,0
1761,2929,,550.0,0,0,0,0,0.0,0
1762,2930,,160.0,0,1,0,0,0.0,0
1763,2931,,100.0,0,1,0,0,0.0,0
1764,2932,,30.0,0,1,0,0,0.0,0
1765,2933,,550.0,0,0,0,0,0.0,0
1766,2934,,60.0,0,1,0,0,0.0,0
1767,2935,,30.0,0,1,0,0,0.0,0
1768,2936,,4.0,0,1,0,0,0.0,0
1769,2937,,4.0,0,1,0,0,0.0,0
1770,2938,,0.0,0,1,0,0,0.0,0
1771,2939,,250.0,0,1,0,0,0.0,0
1772,2940,,60.0,0,1,0,0,0.0,0
1773,2941,,100.0,0,1,0,0,0.0,0
1774,2942,,60.0,0,1,0,0,0.0,0
1775,2943,,60.0,0,1,0,0,0.0,0
1776,2944,,100.0,0,0,0,0,0.0,0
1777,2945,,4.0,0,1,0,0,0.0,0
1778,2946,,10.0,0,0,0,0,0.0,0
1779,2947,,60.0,0,1,0,0,0.0,0
1780,2948,,4.0,0,1,0,0,0.0,0
1781,2949,,4.0,0,1,0,0,0.0,0
1782,2950,,500.0,0,0,0,0,0.0,0
1783,2951,,500.0,0,1,0,0,0.0,0
1784,2952,,1.0,0,1,0,0,0.0,0
1785,2953,,60.0,0,1,0,0,0.0,0
1786,2954,,100.0,0,1,0,0,0.0,0
1787,2955,,100.0,0,1,0,0,0.0,0
1788,2956,,250.0,0,1,0,0,0.0,0
1789,2957,,98.0,0,0,0,0,0.0,0
1790,2958,,60.0,0,1,0,0,0.0,0
1791,2959,,4.0,0,1,0,0,0.0,0
1792,2960,,30.0,0,1,0,0,0.0,0
1793,2961,,30.0,0,1,0,0,0.0,0
1794,2962,,50.0,0,1,0,0,0.0,0
1795,2963,,50.0,0,0,0,0,0.0,0
1796,2964,,0.0,0,1,0,0,0.0,0
1797,2966,,50.0,0,0,0,0,0.0,0
1798,2967,,0.0,0,0,0,0,0.0,0
1799,2968,,0.0,0,0,0,0,0.0,0
1800,2969,,0.0,0,0,0,0,0.0,0
1801,2970,,0.0,0,1,0,0,0.0,0
1802,2971,,5.0,0,0,0,0,1.0,0
1803,2972,,5.0,0,0,0,0,1.0,0
1804,2973,,5.0,0,0,0,0,1.0,0
1805,2974,,0.0,0,1,0,0,0.0,0
1806,2975,,0.0,0,0,0,0,0.0,0
1807,2976,,0.0,0,1,0,0,0.0,0
1808,2977,,5.0,0,0,0,0,1.0,0
1809,2978,,5.0,0,0,0,0,1.0,0
1810,2979,,4.0,0,1,0,0,0.0,0
1811,2980,,5.0,0,0,0,0,1.0,0
1812,2981,,100.0,0,1,0,0,0.0,0
1813,2982,,4.0,0,1,0,0,0.0,0
1814,2983,,250.0,0,1,0,0,0.0,0
1815,2984,,10.0,0,0,0,0,0.0,0
1816,2985,,100.0,0,1,0,0,0.0,0
1817,2986,,100.0,0,1,0,0,0.0,0
1818,2987,,100.0,0,1,0,0,0.0,0
1819,2988,,100.0,0,1,0,0,0.0,0
1820,2989,,100.0,0,1,0,0,0.0,0
1821,2990,,100.0,0,1,0,0,0.0,0
1822,2991,,0.0,0,0,0,0,0.0,0
1823,2992,,0.0,0,1,0,0,0.0,0
1824,2993,,0.0,0,0,0,0,0.0,0
1825,2994,,5.0,0,0,0,0,1.0,0
1826,2997,,30.0,0,1,0,0,0.0,0
1827,2998,,100.0,0,1,0,0,0.0,0
1828,2999,,30.0,0,1,0,0,0.0,0
1829,3000,,100.0,0,1,0,0,0.0,0
1830,3001,,100.0,0,1,0,0,0.0,0
1831,3002,,99.0,0,1,0,0,0.0,0
1832,3003,,250.0,0,1,0,0,0.0,0
1833,3004,,30.0,0,1,0,0,0.0,0
1834,3005,,0.0,0,0,0,0,0.0,0
1835,3006,,5.0,0,0,0,0,1.0,0
1836,3007,,0.0,0,0,0,0,0.0,0
1837,3009,,0.0,0,0,0,0,0.0,0
1838,3010,,0.0,0,0,0,0,0.0,0
1839,3011,,30.0,0,1,0,0,0.0,0
1840,3012,,29.0,0,1,0,0,0.0,0
1841,3013,,102.0,0,1,0,0,0.0,0
1842,3014,,10.0,0,0,0,0,0.0,0
1843,3015,,12.0,0,1,0,0,0.0,0
1844,3016,,100.0,0,0,0,0,0.0,0
1845,3017,,100.0,0,1,0,0,0.0,0
1846,3018,,100.0,0,1,0,0,0.0,0
1847,3020,,100.0,0,1,0,0,0.0,0
1848,3021,,100.0,0,1,0,0,0.0,0
1849,3022,,5.0,0,0,0,0,1.0,0
1850,3023,,30.0,0,1,0,0,0.0,0
1851,3024,,100.0,0,1,0,0,0.0,0
1852,3025,,100.0,0,1,0,0,0.0,0
1853,3026,,100.0,0,1,0,0,0.0,0
1854,3027,,100.0,0,1,0,0,0.0,0
1855,3029,,34.0,0,1,0,0,0.0,0
1856,3031,,100.0,0,1,0,0,0.0,0
1857,3032,,100.0,0,1,0,0,0.0,0
1858,3033,,60.0,0,1,0,0,0.0,0
1859,3034,,250.0,0,1,0,0,0.0,0
1860,3035,,0.0,0,0,0,0,0.0,0
1861,3036,,0.0,0,0,0,0,0.0,0
1862,3037,,500000.0,0,0,1,0,0.0,0
1863,3039,,500000.0,0,0,1,0,0.0,0
1864,3040,,10.0,0,0,0,0,0.0,0
1865,3041,,2.0,0,1,0,0,0.0,0
1866,3043,,5.0,0,0,0,0,1.0,0
1867,3046,,5.0,0,0,0,0,1.0,0
1868,3047,,5.0,0,0,0,0,1.0,0
1869,3049,,5.0,0,0,0,0,1.0,0
1870,3050,,5.0,0,0,0,0,1.0,0
1871,3052,,5.0,0,0,0,0,1.0,0
1872,3053,,650.0,0,0,0,0,0.0,0
1873,3054,,100000.0,0,1,0,0,0.0,0
1874,3055,,0.0,0,1,0,0,0.0,0
1875,3056,,0.0,0,0,1,0,0.0,0
1876,3057,,0.0,0,1,0,0,0.0,0
1877,3058,,0.0,0,1,0,0,0.0,0
1878,3059,,550.0,0,0,0,0,0.0,0
1879,3060,,30.0,0,1,0,0,0.0,0
1880,3062,,5.0,0,0,0,0,1.0,0
1881,3064,,0.0,0,0,1,0,0.0,0
1882,3065,,500000.0,0,0,1,0,0.0,0
1883,3066,,100.0,0,0,0,0,0.0,0
1884,3067,,5000.0,0,1,0,0,0.0,0
1885,3068,,200.0,0,0,0,0,0.0,0
1886,3069,,250.0,0,1,0,0,0.0,0
1887,3070,,100.0,0,1,0,0,0.0,0
1888,3071,,1000.0,0,0,1,0,0.0,0
1889,3072,,1000.0,0,0,1,0,0.0,0
1890,3073,,1000.0,0,1,0,0,0.0,0
1891,3074,,160.0,0,1,0,0,0.0,0
1892,3075,,1000.0,0,0,1,0,0.0,0
1893,3076,,0.0,0,0,1,0,0.0,0
1894,3078,,30.0,0,1,0,0,0.0,0
1895,3079,,1.0,0,0,1,0,0.0,0
1896,3081,,19.0,0,1,0,0,0.0,0
1897,3082,,5.0,0,0,0,0,1.0,0
1898,3084,,5.0,0,0,0,0,1.0,0
1899,3087,,5.0,0,0,0,0,1.0,0
1900,3088,,5.0,0,0,0,0,1.0,0
1901,3089,,1000.0,0,1,0,0,0.0,0
1902,3091,,100.0,0,0,0,0,0.0,0
1903,3092,,5.0,0,0,0,0,1.0,0
1904,3093,,100.0,0,0,0,0,0.0,0
1905,3098,,100.0,0,0,0,0,0.0,0
1906,3100,,100.0,0,1,0,0,0.0,0
1907,3102,,100.0,0,0,1,0,0.0,0
1908,3104,,1000.0,0,1,0,0,0.0,0
1909,3105,,1000.0,0,0,1,0,0.0,0
1910,3107,,100.0,0,1,0,0,0.0,0
1911,3109,,200.0,0,0,1,0,0.0,0
1912,3111,,5.0,0,0,0,0,1.0,0
1913,3113,,72.0,0,1,0,0,0.0,0
1914,3116,,1000.0,0,0,1,0,0.0,0
1915,3118,,30.0,0,1,0,0,0.0,0
1916,3119,,0.0,0,1,0,0,0.0,0
1917,3121,,2.0,0,1,0,0,0.0,0
1918,3125,,1000.0,0,0,0,0,0.0,0
1919,3131,,5.0,0,0,1,0,0.0,0
1920,3139,,2.0,0,1,0,0,0.0,0
1921,3143,,5.0,0,0,0,0,1.0,0
1922,3145,,130.0,0,1,0,0,0.0,0
1923,3147,,650.0,0,0,0,0,0.0,0
1924,3150,,133.0,0,0,0,0,0.0,0
1925,3152,,100.0,0,0,0,0,0.0,0
1926,3153,,30.0,0,0,0,0,0.0,0
1927,3155,,499999.0,0,0,1,0,0.0,0
1928,3156,,499995.0,0,0,1,0,0.0,0
1929,3157,,500000.0,0,1,0,0,0.0,0
1930,3158,,109.0,0,0,0,0,0.0,0
1931,3159,,59.0,0,1,0,0,0.0,0
1932,3160,,0.0,0,1,0,0,0.0,0
1933,3161,,100.0,0,1,0,0,0.0,0
1934,3163,,242.0,0,0,0,0,0.0,0
1935,3164,,351.0,0,0,0,0,0.0,0
1936,3166,,200.0,0,1,0,0,0.0,0
1937,3168,,60.0,0,1,0,0,0.0,0
1938,3169,,60.0,0,1,0,0,0.0,0
1939,3171,,500000.0,0,1,1,0,0.0,0
1940,3173,,38.0,0,0,0,0,0.0,0
1941,3174,,250.0,0,1,0,0,0.0,0
1942,3176,,30.0,0,1,0,0,0.0,0
1943,3178,,60.0,0,1,0,0,0.0,0
1944,3179,,112.0,0,0,0,0,0.0,0
1945,3181,,10.0,0,0,0,0,0.0,0
1946,3183,,500000.0,0,1,0,0,0.0,0
1947,3184,,500000.0,0,1,0,0,0.0,0
1948,3185,,500000.0,0,1,1,0,0.0,0
1949,3186,,500000.0,0,0,1,0,0.0,0
1950,3187,,500000.0,0,0,1,0,0.0,0
1951,3188,,500000.0,0,1,1,0,0.0,0
1952,3189,,500000.0,0,1,1,0,0.0,0
1953,3194,,500000.0,0,0,1,0,0.0,0
1954,3196,,12.0,0,0,0,0,0.0,0
1955,3197,,500000.0,0,0,1,0,0.0,0
1956,3198,,500000.0,0,1,1,0,0.0,0
1957,3199,,500000.0,0,1,1,0,0.0,0
1958,3203,,500000.0,0,1,1,0,0.0,0
1959,3205,,500000.0,0,1,1,0,0.0,0
1960,3206,,499989.0,0,0,1,0,0.0,0
1961,3209,,500000.0,0,1,1,0,0.0,0
1962,3214,,500000.0,0,0,1,0,0.0,0
1963,3218,,500000.0,0,1,1,0,0.0,0
1964,3220,,500000.0,0,1,1,0,0.0,0
1965,3221,,0.0,0,1,0,0,0.0,0
1966,3223,,60.0,0,1,0,0,0.0,0
1967,3225,,500000.0,0,0,1,0,0.0,0
1968,3226,,500000.0,0,1,1,0,0.0,0
1969,3228,,501000.0,0,0,1,0,0.0,0
1970,3229,,5.0,0,0,0,0,1.0,0
1971,3238,,500000.0,0,0,1,0,0.0,0
1972,3241,,30.0,0,1,0,0,0.0,0
1973,3242,,500000.0,0,1,1,0,0.0,0
1974,3249,,500000.0,0,0,1,0,0.0,0
1975,3250,,500000.0,0,0,1,0,0.0,0
1976,3251,,100.0,0,1,0,0,0.0,0
1977,3257,,15.0,0,0,0,0,0.0,0
1978,3258,,500000.0,0,0,1,0,0.0,0
1979,3261,,500000.0,0,1,1,0,0.0,0
1980,3263,,100.0,0,1,1,0,0.0,0
1981,3264,,499998.0,0,0,1,0,0.0,0
1982,3265,,499999.0,0,1,1,0,0.0,0
1983,3266,,500000.0,0,0,1,0,0.0,0
1984,3267,,500000.0,0,0,1,0,0.0,0
1985,3268,,100.0,0,1,0,0,0.0,0
1986,3269,,500000.0,0,1,1,0,0.0,0
1987,3270,,10000.0,0,1,0,0,0.0,0
1988,3271,,500122.0,0,0,1,0,0.0,0
1989,3272,,2000.0,0,0,0,0,0.0,0
1990,3273,,5.0,0,0,0,0,1.0,0
1991,3275,,310.0,0,0,0,0,0.0,0
1992,3277,,550.0,0,0,0,0,0.0,0
