catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview,days_since_creation,confirmed,number_of_logins,id,credit_amount,wallet_amount,subscription_type,plan_type,is_unlimited,premium_storage,trial_account_type,billing_cycle_status,subscription_amount,credit_given,currency_val,times_of_subscription,kits_count,position_created,number_of_invitations,pitchers_counts,apply_mode,def_interview_counts,interview_counts,ai_interview_counts
2420,GlowUp,Accounting & Finance,79,0,1,1,2020-02-02,1,0,1,2,1,10000,15.0,15.0,1.0,1,0,101-500,0,1899.0,1,1,1415,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2421,dfds,Accounting & Finance,72,0,1,1,2020-02-02,1,0,1,2,1,10000,15.0,15.0,1.0,1,0,26-100,0,1899.0,1,1,1416,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,2,,,,,,,,
2421,dfds,Accounting & Finance,72,0,1,1,2020-02-02,1,0,1,2,1,10000,15.0,15.0,1.0,1,0,26-100,0,1899.0,1,1,1416,5900.0,100.0,0,1.0,0.0,0,0.0,0,123.0,0,1.0,2,,,,,,,,
2422,gjy,Accounting & Finance,2,0,1,1,2020-02-02,1,0,1,2,1,10000,15.0,15.0,1.0,1,0,1-25,0,1899.0,1,1,1417,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,9,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,123.0,0,1.0,9,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,100.0,0,1.0,9,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,124.0,0,1.0,9,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,163.0,0,1.0,9,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,125.0,0,1.0,9,,,,,,,,
2424,sdfvsdf,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1418,500.0,550.0,0,0.0,0.0,0,0.0,0,122.0,0,1.0,9,,,,,,,,
2425,Aerocraft,Accounting & Finance,73,0,1,1,2020-02-03,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,1-25,0,1898.0,1,1,1419,26.0,296.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,1,,,,,,,,
2426,Adme,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,1-25,0,1898.0,1,1,1420,296.0,150.0,0,1.0,0.0,0,0.0,0,4720.0,0,1.0,1,,,,,,,,
2427,dgfh,Accounting & Finance,1,0,1,1,2020-02-03,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,1-25,0,1898.0,1,1,1421,26.0,50.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,1,,,,,,,,
2429,abc,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,1-25,0,1898.0,1,1,1422,296.0,151.0,0,1.0,0.0,0,0.0,0,4720.0,0,1.0,2,,,,,,,,
2429,abc,Accounting & Finance,72,0,1,1,2020-02-03,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,1-25,0,1898.0,1,1,1422,296.0,151.0,0,1.0,0.0,0,0.0,0,199.0,0,1.0,2,,,,,,,,
2430,gfddf,Accounting & Finance,2,0,1,1,2020-02-03,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,26-100,0,1898.0,1,1,1423,296.0,151.0,0,1.0,0.0,0,0.0,0,4720.0,0,1.0,1,,,,,,,,
2432,ssi,Accounting & Finance,2,0,1,1,2020-02-03,1,1,1,2,9,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1424,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2435,ssi,Accounting & Finance,"1,2,3",0,1,1,2020-02-03,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1425,30.0,90.0,0,0.0,0.0,0,0.0,0,160.0,0,1.0,2,,,,,,,,
2435,ssi,Accounting & Finance,"1,2,3",0,1,1,2020-02-03,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1898.0,1,1,1425,30.0,90.0,0,0.0,0.0,0,0.0,0,100.0,0,1.0,2,,,,,,,,
2436,ssi,Accounting & Finance,2,0,1,1,2020-02-03,1,1,1,2,15,10000,15.0,15.0,1.0,1,0,1-25,0,1898.0,1,1,1426,40.0,70.0,0,1.0,0.0,0,0.0,0,100.0,0,1.0,3,,,,,,,,
2436,ssi,Accounting & Finance,2,0,1,1,2020-02-03,1,1,1,2,15,10000,15.0,15.0,1.0,1,0,1-25,0,1898.0,1,1,1426,40.0,70.0,0,1.0,0.0,0,0.0,0,120.0,0,1.0,3,,,,,,,,
2436,ssi,Accounting & Finance,2,0,1,1,2020-02-03,1,1,1,2,15,10000,15.0,15.0,1.0,1,0,1-25,0,1898.0,1,1,1426,40.0,70.0,0,1.0,0.0,0,0.0,0,160.0,0,1.0,3,,,,,,,,
2437,SSI,Accounting & Finance,3,0,1,1,2020-02-03,1,1,1,2,3,100,1.0,1.0,1.0,0,0,500-1000,0,1898.0,1,1,1427,250.0,250.0,0,0.0,0.0,0,0.0,0,500.0,0,1.0,2,,,,,,,,
2437,SSI,Accounting & Finance,3,0,1,1,2020-02-03,1,1,1,2,3,100,1.0,1.0,1.0,0,0,500-1000,0,1898.0,1,1,1427,250.0,250.0,0,0.0,0.0,0,0.0,0,140.0,0,1.0,2,,,,,,,,
2438,zzz,Accounting & Finance,3,0,1,1,2020-02-03,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1898.0,1,1,1428,0.0,0.0,0,0.0,0.0,0,0.0,0,10.0,0,1.0,1,,,,,,,,
2439,ssi,Accounting & Finance,"1,2,3",0,1,1,2020-02-04,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1897.0,1,1,1429,30.0,100.0,0,0.0,0.0,0,0.0,0,130.0,0,1.0,1,,,,,,,,
2440,ssi,Accounting & Finance,"1,2",0,1,1,2020-02-04,1,1,1,2,4,100,1.0,1.0,1.0,0,0,26-100,0,1897.0,1,1,1430,30.0,30.0,0,0.0,0.0,0,0.0,0,140.0,0,1.0,1,,,,,,,,
2441,StartFresh,Accounting & Finance,89,0,1,1,2020-02-04,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1897.0,1,1,1431,0.0,100.0,0,0.0,0.0,0,0.0,0,500.0,0,1.0,1,,,,,,,,
2442,Abhi Nahi to Kabhi Nahi,Accounting & Finance,65,0,1,1,2020-02-04,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1897.0,0,1,1432,500.0,500.0,0,0.0,0.0,0,0.0,0,1500.0,0,1.0,1,,,,,,,,
2443,arnav ltd,Accounting & Finance,2,0,1,1,2020-02-04,1,1,1,2,2,10000,15.0,15.0,1.0,1,0,26-100,0,1897.0,1,1,1433,50.0,50.0,0,1.0,0.0,0,0.0,0,800.0,0,1.0,1,,,,,,,,
2444,JOBMA,Accounting & Finance,"73,74",0,1,1,2020-02-04,1,0,1,2,1,10000,0.0,0.0,1.0,1,0,101-500,0,1897.0,1,1,1434,296.0,151.0,0,1.0,0.0,0,0.0,0,4720.0,0,1.0,1,,,,,,,,
2445,AT&T,Accounting & Finance,73,0,1,1,2020-02-04,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1897.0,1,1,1435,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2446,ssi,Accounting & Finance,"1,72,2",0,1,0,2020-02-04,1,1,1,2,4,10000,0.0,0.0,1.0,1,0,1-25,0,1897.0,0,1,1436,26.0,110.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,4,,,,,,,,
2446,ssi,Accounting & Finance,"1,72,2",0,1,0,2020-02-04,1,1,1,2,4,10000,0.0,0.0,1.0,1,0,1-25,0,1897.0,0,1,1436,26.0,110.0,0,1.0,0.0,0,0.0,0,100.0,0,1.0,4,,,,,,,,
2446,ssi,Accounting & Finance,"1,72,2",0,1,0,2020-02-04,1,1,1,2,4,10000,0.0,0.0,1.0,1,0,1-25,0,1897.0,0,1,1436,26.0,110.0,0,1.0,0.0,0,0.0,0,150.0,0,1.0,4,,,,,,,,
2450,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1896.0,1,1,1437,500.0,700.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,2,,,,,,,,
2450,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1896.0,1,1,1437,500.0,700.0,0,0.0,0.0,0,0.0,0,140.0,0,1.0,2,,,,,,,,
2451,ssi,Accounting & Finance,"1,72,2",0,1,1,2020-02-05,1,1,1,2,15,100,1.0,1.0,1.0,0,0,1-25,0,1896.0,1,1,1438,100.0,203.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,15.0,32.0,344.0,127.0,1.0,123.0,5.0,0.0
2451,ssi,Accounting & Finance,"1,72,2",0,1,1,2020-02-05,1,1,1,2,15,100,1.0,1.0,1.0,0,0,1-25,0,1896.0,1,1,1438,100.0,203.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,15.0,32.0,344.0,127.0,2.0,123.0,5.0,0.0
2464,ssi,Accounting & Finance,"1,2,4",0,1,1,2020-02-05,1,1,1,2,3,500,15.0,15.0,1.0,1,0,1-25,0,1896.0,1,1,1439,10.0,10.0,0,1.0,0.0,0,0.0,0,100.0,0,1.0,1,,,,,,,,
2468,ssi,Accounting & Finance,"1,2,3",0,1,1,2020-02-06,1,1,1,2,5,500,15.0,15.0,1.0,1,0,26-100,0,1895.0,1,1,1440,11.8,10.0,0,1.0,0.0,0,0.0,0,1.18,0,1.0,1,,,,,,,,
2473,ssi,Accounting & Finance,"1,2,3",0,1,1,2020-02-06,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1895.0,1,1,1441,10.0,10.0,0,0.0,0.0,0,0.0,0,1.0,0,1.0,1,,,,,,,,
2475,fgfg,Accounting & Finance,2,0,1,1,2020-02-06,1,1,1,2,11,500,15.0,15.0,1.0,1,0,1-25,0,1895.0,1,1,1442,100.0,100.0,0,1.0,0.0,0,0.0,0,100.0,0,1.0,1,,,,,,,,
2476,fgnhfghfg,Accounting & Finance,4,0,1,1,2020-02-06,1,1,1,2,17,500,15.0,15.0,1.0,1,0,26-100,0,1895.0,1,1,1443,23.6,20.0,0,1.0,0.0,0,0.0,0,236.0,0,1.0,1,,,,,,,,
2477,dgfdfg,Accounting & Finance,2,0,1,1,2020-02-06,1,1,1,2,5,500,15.0,15.0,1.0,1,0,26-100,0,1895.0,1,1,1444,59.0,50.0,0,1.0,0.0,0,0.0,0,106.2,0,1.0,1,,,,,,,,
2478,gdfdfg,Accounting & Finance,2,0,1,1,2020-02-06,1,1,1,2,5,100,1.0,1.0,1.0,0,0,26-100,0,1895.0,1,1,1445,118.0,100.0,0,0.0,0.0,0,0.0,0,236.0,0,1.0,1,,,,,,,,
2479,jfgjf,Accounting & Finance,7,0,1,1,2020-02-06,1,1,1,2,9,500,15.0,15.0,1.0,1,0,1-25,0,1895.0,1,1,1446,118.0,100.0,0,1.0,0.0,0,0.0,0,106.2,0,1.0,1,,,,,,,,
2480,ssi,Accounting & Finance,1,0,1,1,2020-02-06,1,1,1,2,7,100,1.0,1.0,1.0,0,0,26-100,0,1895.0,1,1,1447,30.0,29.0,0,0.0,0.0,0,0.0,0,140.0,0,1.0,1,1.0,,,,,,,
2481,ssi,Accounting & Finance,"1,3,4",0,1,1,2020-02-06,1,1,1,2,3,500,15.0,15.0,1.0,1,0,26-100,0,1895.0,1,1,1448,30.0,30.0,0,1.0,0.0,0,0.0,0,125.0,0,1.0,1,,,,,,,,
2482,ssi,Accounting & Finance,1,0,1,1,2020-02-06,1,1,1,2,13,500,15.0,15.0,1.0,1,0,1-25,0,1895.0,1,1,1449,20.0,20.0,0,1.0,0.0,0,0.0,0,230.0,0,1.0,1,,,,,,,,
2483,ssi,Accounting & Finance,"1,72",0,1,1,2020-02-06,1,1,1,2,2,500,0.0,0.0,1.0,1,0,1-25,0,1895.0,1,1,1450,26.0,50.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,1,1.0,,,,,,,
2484,ssi,Accounting & Finance,"1,72,2",0,1,1,2020-02-07,1,0,1,2,1,500,0.0,0.0,1.0,1,0,1-25,0,1894.0,1,1,1451,26.0,50.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,1,,,,,,,,
2485,rese,Accounting & Finance,2,0,1,1,2020-02-11,1,0,1,2,1,500,0.0,0.0,1.0,1,0,1-25,0,1890.0,1,1,1452,26.0,50.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,1,,,,,,,,
2486,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-11,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1890.0,1,1,1453,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,1.0,,,,,,
2492,ssi,Accounting & Finance,72,0,1,1,2020-02-12,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1889.0,1,1,1454,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2493,Jobma,Accounting & Finance,"73,74",0,1,1,2020-02-12,1,0,1,2,1,80,0.1,0.1,1.0,1,0,26-100,0,1889.0,1,1,1455,12.0,100.0,0,1.0,0.0,0,0.0,0,24.0,0,1.0,1,,,,,,,,
2494,Jobma,Accounting & Finance,3,0,1,1,2020-02-12,1,1,1,2,2,100,1.0,1.0,1.0,0,0,1-25,0,1889.0,1,1,1456,100.0,0.0,0,0.0,0.0,0,0.0,0,1000.0,0,1.0,1,,,,,,,,
2495,ssi,Accounting & Finance,72,0,1,1,2020-02-12,1,0,1,2,1,80,0.0,0.0,1.0,1,0,1-25,0,1889.0,1,1,1457,26.0,50.0,0,1.0,0.0,0,0.0,0,592.0,0,1.0,10,,,,,,,,
2495,ssi,Accounting & Finance,72,0,1,1,2020-02-12,1,0,1,2,1,80,0.0,0.0,1.0,1,0,1-25,0,1889.0,1,1,1457,26.0,50.0,0,1.0,0.0,0,0.0,0,11.8,0,1.0,10,,,,,,,,
2496,ssi,Accounting & Finance,73,0,1,1,2020-02-12,1,1,1,2,3,80,0.1,0.1,1.0,1,0,26-100,0,1889.0,1,1,1458,12.0,100.0,0,1.0,0.0,0,0.0,0,24.0,0,1.0,2,,,,,,,,
2496,ssi,Accounting & Finance,73,0,1,1,2020-02-12,1,1,1,2,3,80,0.1,0.1,1.0,1,0,26-100,0,1889.0,1,1,1458,12.0,100.0,0,1.0,0.0,0,0.0,0,199.0,0,1.0,2,,,,,,,,
2498,StartupEco,Accounting & Finance,7,0,1,1,2020-02-12,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1889.0,1,2,1459,500.0,0.0,0,0.0,0.0,0,0.0,0,5000.0,0,1.0,2,1.0,,,,,,,
2498,StartupEco,Accounting & Finance,7,0,1,1,2020-02-12,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1889.0,1,2,1459,500.0,0.0,0,0.0,0.0,0,0.0,0,10.0,0,1.0,2,1.0,,,,,,,
2498,StartupEco,Accounting & Finance,7,0,1,1,2020-02-12,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1889.0,0,2,1459,500.0,0.0,0,0.0,0.0,0,0.0,0,5000.0,0,1.0,2,1.0,,,,,,,
2498,StartupEco,Accounting & Finance,7,0,1,1,2020-02-12,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1889.0,0,2,1459,500.0,0.0,0,0.0,0.0,0,0.0,0,10.0,0,1.0,2,1.0,,,,,,,
2499,ssi,Accounting & Finance,"3,4",0,1,1,2020-02-12,1,1,1,2,2,80,15.0,15.0,1.0,1,0,1-25,0,1889.0,1,1,1460,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,1.0,1,,,,,,,,
2500,Ecohouse,Accounting & Finance,3,0,1,1,2020-02-13,1,1,1,2,2,80,15.0,15.0,1.0,1,0,26-100,0,1888.0,1,1,1461,100.0,100.0,0,1.0,0.0,0,0.0,0,1000.0,0,1.0,1,,,,,,,,
2501,Jobma,Accounting & Finance,"73,74",0,1,1,2020-02-13,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1888.0,1,1,1462,100.0,500.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2502,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-13,1,0,1,2,1,80,15.0,15.0,1.0,1,0,26-100,0,1888.0,1,1,1463,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2503,ssi,Accounting & Finance,"1,3,4",0,1,1,2020-02-14,1,1,1,2,2,80,15.0,15.0,1.0,1,0,1-25,0,1887.0,1,1,1464,0.0,0.0,0,1.0,0.0,0,0.0,0,2.0,0,1.0,1,,,,,,,,
2504,ssi,Accounting & Finance,1,0,1,1,2020-02-14,1,0,1,2,1,80,15.0,15.0,1.0,1,0,1-25,0,1887.0,1,1,1465,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2505,ssi,Accounting & Finance,1,0,1,1,2020-02-14,1,1,1,2,2,80,15.0,15.0,1.0,1,0,1-25,0,1887.0,1,1,1466,0.0,0.0,0,1.0,0.0,0,0.0,0,2.0,0,1.0,1,,,,,,,,
2506,JOBMA,Accounting & Finance,"4,7",0,1,1,2020-02-14,1,0,1,2,1,80,15.0,15.0,1.0,1,0,101-500,0,1887.0,1,1,1467,0.0,0.0,0,1.0,0.0,0,0.0,0,10.0,0,1.0,1,,,,,,,,
2507,Jobma,Accounting & Finance,3,0,1,1,2020-02-14,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1887.0,1,1,1468,100.0,200.0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,
2508,Jobma,Accounting & Finance,"3,4",0,1,1,2020-02-14,1,0,1,2,1,80,15.0,15.0,1.0,1,0,26-100,0,1887.0,1,1,1469,26.0,226.0,0,1.0,0.0,0,0.0,0,13.0,0,1.0,2,,,,,,,,
2508,Jobma,Accounting & Finance,"3,4",0,1,1,2020-02-14,1,0,1,2,1,80,15.0,15.0,1.0,1,0,26-100,0,1887.0,1,1,1469,26.0,226.0,0,1.0,0.0,0,0.0,0,11.8,0,1.0,2,,,,,,,,
2509,ssi,Accounting & Finance,2,0,1,1,2020-02-14,1,1,1,2,2,100,1.0,1.0,1.0,0,0,1-25,0,1887.0,1,1,1470,1.0,1.0,0,0.0,0.0,0,0.0,0,1.0,0,1.0,1,,,,,,,,
2510,ssi,Accounting & Finance,3,0,1,1,2020-02-14,1,1,1,2,3,100,1.0,1.0,1.0,0,0,1-25,0,1887.0,1,1,1471,100.0,100.0,0,0.0,0.0,0,0.0,0,100.0,0,1.0,1,,,,,,,,
2511,ssi,Accounting & Finance,72,0,1,1,2020-02-14,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1887.0,1,1,1472,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2512,fsfsfsf,Accounting & Finance,2,0,1,1,2020-02-14,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1887.0,1,1,1473,500.0,550.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2513,ssi,Accounting & Finance,4,0,1,1,2020-02-14,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1887.0,1,1,1474,100.0,100.0,0,0.0,0.0,0,0.0,0,100.0,0,1.0,1,,,,,,,,
2514,ssi,Accounting & Finance,3,0,1,1,2020-02-14,1,1,1,2,2,100,1.0,1.0,1.0,0,0,26-100,0,1887.0,1,1,1475,1.0,1.0,0,0.0,0.0,0,0.0,0,2.0,0,1.0,1,,,,,,,,
2515,gfhgf,Accounting & Finance,1,0,1,1,2020-02-14,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1887.0,1,1,1476,100.0,100.0,0,0.0,0.0,0,0.0,0,100.0,0,1.0,1,,,,,,,,
2516,nik,Accounting & Finance,3,0,1,1,2020-02-14,1,1,1,2,3,100,1.0,1.0,1.0,0,0,26-100,0,1887.0,1,1,1477,100.0,100.0,0,0.0,0.0,0,0.0,0,100.0,0,1.0,1,,,,,,,,
2517,SSI,Accounting & Finance,73,0,1,1,2020-02-17,1,0,1,2,1,80,15.0,15.0,1.0,1,0,101-500,0,1884.0,1,1,1478,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2518,SSI,Accounting & Finance,2,0,1,1,2020-02-17,1,1,1,2,2,80,16.0,16.0,1.0,1,0,101-500,0,1884.0,1,1,1479,11800.0,300.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2519,SSI,Accounting & Finance,3,0,1,1,2020-02-17,1,0,1,2,1,80,50.0,50.0,1.0,1,0,26-100,0,1884.0,1,1,1480,590.0,5010.0,0,1.0,0.0,0,0.0,0,12.0,0,1.0,1,,,,,,,,
2520,SSI,Accounting & Finance,73,0,1,1,2020-02-17,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1884.0,1,1,1481,2000.0,800.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2521,JOBMA,Accounting & Finance,"2,74",0,1,1,2020-02-17,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1884.0,1,1,1482,1000.0,650.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2522,DDI,Accounting & Finance,73,0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1883.0,1,1,1483,1000.0,650.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2523,SSI,Accounting & Finance,2,0,1,1,2020-02-18,1,1,1,2,5,100,1.0,1.0,1.0,0,0,26-100,0,1883.0,1,1,1484,1000.0,2807.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,6,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
2523,SSI,Accounting & Finance,2,0,1,1,2020-02-18,1,1,1,2,5,100,1.0,1.0,1.0,0,0,26-100,0,1883.0,1,1,1484,1000.0,2807.0,0,0.0,0.0,0,0.0,0,10.0,0,1.0,6,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
2524,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-18,1,0,1,2,1,80,15.0,15.0,1.0,1,0,26-100,0,1883.0,1,1,1485,5900.0,100.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,1,,,,,,,,
2525,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-18,1,0,1,2,1,80,16.0,16.0,1.0,1,0,101-500,0,1883.0,1,1,1486,11800.0,218.0,0,1.0,0.0,0,0.0,0,11800.0,0,1.0,2,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0
2525,ssi,Accounting & Finance,"1,2,73",0,1,1,2020-02-18,1,0,1,2,1,80,16.0,16.0,1.0,1,0,101-500,0,1883.0,1,1,1486,11800.0,218.0,0,1.0,0.0,0,0.0,0,199.0,0,1.0,2,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0
2526,ssi,Accounting & Finance,"72,73",0,1,1,2020-02-18,1,0,1,2,1,80,0.1,0.1,1.0,1,0,26-100,0,1883.0,1,1,1487,12.0,100.0,0,1.0,0.0,0,0.0,0,24.0,0,1.0,1,,,,,,,,
2529,Jobma,Accounting & Finance,"2,74",0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1883.0,1,1,1489,1000.0,2363.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,2,,,,,,,,
2529,Jobma,Accounting & Finance,"2,74",0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1883.0,1,1,1489,1000.0,2363.0,0,0.0,0.0,0,0.0,0,10.0,0,1.0,2,,,,,,,,
2530,Jobma,Accounting & Finance,"4,7",0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1883.0,1,1,1490,100.0,2100.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2531,Jobma,Accounting & Finance,"3,4",0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1883.0,1,1,1491,1000.0,1000.0,0,0.0,0.0,0,0.0,0,10.0,0,1.0,1,,,,,,,,
2532,SSI,Accounting & Finance,"2,73",0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1883.0,1,1,1492,4.0,310.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2533,SSI,Accounting & Finance,"73,74",0,1,1,2020-02-18,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1883.0,1,1,1493,100.0,100.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,1,,,,,,,,
2534,sdf,Accounting & Finance,2,0,1,1,2020-02-18,1,1,1,2,31,80,1.0,1.0,1.0,1,0,1-25,0,1883.0,1,1,1494,118.0,815.0,0,1.0,0.0,0,0.0,0,53.0,0,1.0,17,1.0,1.0,23.0,11.0,1.0,11.0,3.0,0.0
2534,sdf,Accounting & Finance,2,0,1,1,2020-02-18,1,1,1,2,31,80,1.0,1.0,1.0,1,0,1-25,0,1883.0,1,1,1494,118.0,815.0,0,1.0,0.0,0,0.0,0,14.16,0,1.0,17,1.0,1.0,23.0,11.0,1.0,11.0,3.0,0.0
2534,sdf,Accounting & Finance,2,0,1,1,2020-02-18,1,1,1,2,31,80,1.0,1.0,1.0,1,0,1-25,0,1883.0,1,1,1494,118.0,815.0,0,1.0,0.0,0,0.0,0,23.6,0,1.0,17,1.0,1.0,23.0,11.0,1.0,11.0,3.0,0.0
